SLAMBench Report run started:	2020-02-23 12:45:00

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-COM-00020.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.0002

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0800000000	0.0055015511	0.0055015511	0.0055015511	0.0000000000	0.4407460000	0.0542540000	0.0158600000	0.0316860000	0.0000040000	0.3388530000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.1200000000	0.0036504185	0.0045759848	0.0055015511	0.0020471013	0.0984790000	0.0536050000	0.0111670000	0.0318880000	0.0000000000	0.0017910000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.6400000000	0.0169819035	0.0087112910	0.0169819035	0.0074298186	0.0983830000	0.0536410000	0.0111790000	0.0317520000	0.0000010000	0.0017830000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.7200000000	0.0199673250	0.0115252995	0.0199673250	0.0070010487	0.4296730000	0.0536160000	0.0111500000	0.0316400000	0.3313490000	0.0018870000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.8000000000	0.0113758072	0.0114954011	0.0199673250	0.0090629648	0.7950660000	0.0535780000	0.0430990000	0.0318930000	0.3308270000	0.3356380000	0	0	209321984	3.9853470325	4.0005002022	4.0001249313
6	0.8400000000	0.0113809202	0.0114763209	0.0199673250	0.0081163527	0.4390760000	0.0536450000	0.0518350000	0.0000010000	0.3316480000	0.0019180000	0	0	209321984	3.9796299934	4.0000386238	3.9997227192
7	0.8800000000	0.0114643741	0.0114746142	0.0199673250	0.0074093524	0.4697600000	0.0535940000	0.0516480000	0.0318420000	0.3307590000	0.0018860000	0	0	209321984	3.9803230762	3.9990608692	3.9980437756
8	0.9200000000	0.0114751309	0.0114746788	0.0199673250	0.0068604031	0.4456300000	0.0535800000	0.0584250000	0.0000000000	0.3316770000	0.0019150000	0	0	209321984	3.9719331264	4.0007238388	3.9974551201
9	0.9600000000	0.0115310764	0.0114809452	0.0199673250	0.0064499081	0.8035210000	0.0536480000	0.0518110000	0.0319570000	0.3307650000	0.3353060000	0	0	209321984	3.9708497524	4.0019569397	3.9966652393
10	1.0000000000	0.0115060164	0.0114834523	0.0199673250	0.0060825484	0.4388360000	0.0536170000	0.0518280000	0.0000000000	0.3314840000	0.0018750000	0	0	209321984	3.9645168781	4.0006837845	3.9975645542
11	1.0400000000	0.0114507964	0.0114804836	0.0199673250	0.0058630142	0.4686900000	0.0536170000	0.0494430000	0.0319730000	0.3316770000	0.0019440000	0	0	209321984	3.9588022232	4.0000419617	3.9953780174
12	1.0800000000	0.0114212129	0.0114755444	0.0199673250	0.0057273216	0.4400740000	0.0536410000	0.0518730000	0.0000000000	0.3325970000	0.0019270000	0	0	209321984	3.9539489746	4.0018920898	3.9950821400
13	1.1200000000	0.0114061628	0.0114702073	0.0199673250	0.0056270813	0.8062020000	0.0528700000	0.0515050000	0.0320800000	0.3322650000	0.3374440000	0	0	209321984	3.9478702545	4.0021061897	3.9923427105
14	1.1600000000	0.0114977807	0.0114721769	0.0199673250	0.0054594936	0.4315960000	0.0536300000	0.0428580000	0.0000000000	0.3331390000	0.0019310000	0	0	209321984	3.9383180141	4.0015540123	3.9943621159
15	1.2000000000	0.0114253629	0.0114690559	0.0199673250	0.0052892967	0.4630650000	0.0536400000	0.0428430000	0.0319620000	0.3326970000	0.0018860000	0	0	209321984	3.9318115711	4.0022454262	3.9925036430
16	1.2400000000	0.0115149580	0.0114719248	0.0199673250	0.0051553342	0.4391090000	0.0536360000	0.0495970000	0.0000010000	0.3339500000	0.0018880000	0	0	209321984	3.9250872135	4.0027365685	3.9902288914
17	1.2800000000	0.0115492418	0.0114764729	0.0199673250	0.0050902235	0.8005310000	0.0536270000	0.0428130000	0.0321080000	0.3333600000	0.3385840000	0	0	209321984	3.9195578098	4.0024986267	3.9900174141
18	1.3200000000	0.0115276091	0.0114793138	0.0199673250	0.0049530136	0.4335710000	0.0537020000	0.0428650000	0.0000010000	0.3350800000	0.0018850000	0	0	209321984	3.8912179470	4.0020146370	3.9896898270
19	1.3600000000	0.0115258591	0.0114817635	0.0199673250	0.0051406923	0.4623900000	0.0536250000	0.0406000000	0.0321270000	0.3341140000	0.0018850000	0	0	209321984	3.8877871037	4.0027842522	3.9869785309
20	1.4000000000	0.0115055060	0.0114829506	0.0199673250	0.0056142185	0.4401850000	0.0536340000	0.0497270000	0.0000000000	0.3348840000	0.0018990000	0	0	209321984	3.8820316792	4.0037817955	3.9852259159
21	1.4400000000	0.0116212983	0.0114895386	0.0199673250	0.0055804131	0.8030120000	0.0536440000	0.0429400000	0.0323040000	0.3344910000	0.3395920000	0	0	209321984	3.8712904453	4.0017766953	3.9864571095
22	1.4800000000	0.0116723021	0.0114978461	0.0199673250	0.0054530516	0.4421930000	0.0536510000	0.0518660000	0.0000000000	0.3347400000	0.0018930000	0	0	209321984	3.8594679832	4.0013923645	3.9872300625
