SLAMBench Report run started:	2020-02-23 03:31:50

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-DEP-00015.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.00015

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.1200000000	0.0036504185	0.0036504185	0.0036504185	0.0000000000	0.4468960000	0.0542250000	0.0160750000	0.0323810000	0.0000040000	0.3441090000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.6400000000	0.0169819035	0.0103161610	0.0169819035	0.0103060072	0.0991600000	0.0535770000	0.0112890000	0.0324350000	0.0000020000	0.0018270000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.7600000000	0.0230637621	0.0145653614	0.0230637621	0.0095965343	0.0989230000	0.0535660000	0.0112500000	0.0322940000	0.0000020000	0.0017840000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.8400000000	0.0316924192	0.0188471258	0.0316924192	0.0080790083	0.4326540000	0.0535780000	0.0112980000	0.0323640000	0.3334760000	0.0019080000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.9200000000	0.0192428865	0.0189262779	0.0316924192	0.0076615323	0.7967000000	0.0535650000	0.0428130000	0.0324610000	0.3312550000	0.3365760000	0	0	209321984	3.9796261787	4.0018320084	3.9977915287
6	1.0000000000	0.0193276815	0.0189931785	0.0316924192	0.0068787604	0.4301620000	0.0535710000	0.0427110000	0.0000000000	0.3319080000	0.0019420000	0	0	209321984	3.9722683430	4.0017385483	3.9979054928
7	1.0400000000	0.0193151124	0.0190391691	0.0316924192	0.0064295824	0.4741570000	0.0535670000	0.0541240000	0.0325870000	0.3318930000	0.0019520000	0	0	209321984	3.9666090012	4.0010356903	3.9956712723
8	1.0800000000	0.0192546193	0.0190661004	0.0316924192	0.0061442092	0.4476090000	0.0535670000	0.0608860000	0.0000010000	0.3312720000	0.0018510000	0	0	209321984	3.9617042542	4.0030231476	3.9953944683
9	1.1200000000	0.0192426890	0.0190857213	0.0316924192	0.0059500459	0.8073500000	0.0521500000	0.0516900000	0.0326170000	0.3326760000	0.3381820000	0	0	209321984	3.9556214809	4.0033063889	3.9926321507
10	1.1600000000	0.0193756055	0.0191147097	0.0316924192	0.0056858237	0.4273200000	0.0535670000	0.0428030000	0.0000000000	0.3289710000	0.0019430000	0	0	209321984	3.9460978508	4.0028491020	3.9946413040
11	1.2000000000	0.0192334708	0.0191255062	0.0316924192	0.0054277282	0.4796290000	0.0535710000	0.0586340000	0.0324600000	0.3330420000	0.0018880000	0	0	209321984	3.9395244122	4.0035243034	3.9927568436
12	1.2400000000	0.0193359870	0.0191430463	0.0316924192	0.0052409440	0.4417170000	0.0535670000	0.0518570000	0.0000000000	0.3342900000	0.0019650000	0	0	209321984	3.9328227043	4.0039811134	3.9904413223
13	1.2800000000	0.0194402616	0.0191659090	0.0316924192	0.0051537953	0.8106080000	0.0535680000	0.0517480000	0.0326550000	0.3334490000	0.3391530000	0	0	209321984	3.9273519516	4.0038342476	3.9902210236
14	1.3200000000	0.0193212908	0.0191770077	0.0316924192	0.0049739077	0.4425450000	0.0535800000	0.0519890000	0.0000000000	0.3350240000	0.0019160000	0	0	209321984	3.8989064693	4.0034337044	3.9898083210
15	1.3600000000	0.0193533562	0.0191887643	0.0316924192	0.0052137027	0.4742990000	0.0535670000	0.0517760000	0.0326870000	0.3342880000	0.0019450000	0	0	209321984	3.8955011368	4.0042343140	3.9871213436
16	1.4400000000	0.0193991382	0.0192019126	0.0316924192	0.0065055575	0.4339520000	0.0535760000	0.0433910000	0.0000000000	0.3350270000	0.0019200000	0	0	209321984	3.8789362907	4.0033288002	3.9865753651
17	1.4800000000	0.0194735322	0.0192178902	0.0316924192	0.0063086832	0.8156860000	0.0535660000	0.0539710000	0.0327040000	0.3347920000	0.3406150000	0	0	209321984	3.8671855927	4.0027613640	3.9872744083
18	1.5200000000	0.0196227562	0.0192403828	0.0316924192	0.0061258244	0.4426870000	0.0535840000	0.0516960000	0.0000000000	0.3354480000	0.0019200000	0	0	209321984	3.8641455173	4.0021772385	3.9838826656
19	1.5600000000	0.0196024273	0.0192594378	0.0316924192	0.0059907280	0.4755960000	0.0535740000	0.0517570000	0.0329170000	0.3353780000	0.0019320000	0	0	209321984	3.8541586399	4.0005888939	3.9845330715
20	1.6000000000	0.0196663141	0.0192797816	0.0316924192	0.0059143628	0.4436680000	0.0535640000	0.0516220000	0.0000010000	0.3365550000	0.0018910000	0	0	209321984	3.8437871933	3.9996345043	3.9862556458
21	1.6400000000	0.0196326561	0.0192965851	0.0316924192	0.0057700321	0.8091160000	0.0535640000	0.0516710000	0.0330000000	0.3359380000	0.3349020000	0	0	209321984	3.8303699493	4.0012717247	3.9884207249
22	1.7200000000	0.0196466036	0.0193124951	0.0316924192	0.0058361299	0.4325890000	0.0531830000	0.0431120000	0.0000000000	0.3343570000	0.0018940000	0	0	209321984	3.8173100948	4.0010337830	3.9896287918
23	1.8800000000	0.0196052324	0.0193252228	0.0316924192	0.0071445030	0.4671670000	0.0535650000	0.0433520000	0.0328730000	0.3354330000	0.0019030000	0	0	209321984	3.7953097820	4.0016913414	3.9941349030
24	1.9600000000	0.0198398866	0.0193466671	0.0316924192	0.0070152327	0.4305810000	0.0535670000	0.0451780000	0.0000010000	0.3299100000	0.0018860000	0	0	209321984	3.7738785744	4.0027174950	3.9997682571
25	2.2000000000	0.0199017916	0.0193688721	0.0316924192	0.0081222532	0.8137940000	0.0521380000	0.0548540000	0.0329850000	0.3353140000	0.3384610000	0	0	209321984	3.7342994213	4.0003848076	4.0073084831
26	2.2800000000	0.0197926890	0.0193851727	0.0316924192	0.0079648633	0.4338810000	0.0535630000	0.0430320000	0.0000000000	0.3352790000	0.0019650000	0	0	209321984	3.7199189663	3.9972026348	4.0106430054
27	2.4000000000	0.0198674165	0.0194030336	0.0316924192	0.0092663829	0.4696030000	0.0535640000	0.0455610000	0.0330040000	0.3354910000	0.0019410000	0	0	209321984	3.6958787441	3.9965145588	4.0141148567
28	2.4400000000	0.0199901443	0.0194240019	0.0316924192	0.0092939992	0.4352520000	0.0535720000	0.0450460000	0.0000010000	0.3346730000	0.0019170000	0	0	209321984	3.6721446514	3.9973063469	4.0243520737
29	2.5200000000	0.0199923497	0.0194436001	0.0316924192	0.0102567698	0.8166870000	0.0535690000	0.0518140000	0.0332540000	0.3359210000	0.3420860000	0	0	209321984	3.6508810520	3.9975042343	4.0299687386
30	2.6000000000	0.0200786460	0.0194647683	0.0316924192	0.0110047903	0.4429680000	0.0535680000	0.0520920000	0.0000010000	0.3353180000	0.0019460000	0	0	209321984	3.6264157295	3.9988083839	4.0355710983
31	2.7600000000	0.0205036905	0.0194982819	0.0316924192	0.0109225833	0.4766840000	0.0523620000	0.0515190000	0.0336270000	0.3372190000	0.0019120000	0	0	209321984	3.5868341923	4.0034346581	4.0411252975
32	3.0400000000	0.0208184402	0.0195395368	0.0316924192	0.0175432961	0.4523190000	0.0535610000	0.0562470000	0.0000010000	0.3405800000	0.0018860000	0	0	209321984	3.5517711639	4.0196995735	4.0216774940
33	3.1600000000	0.0194013715	0.0195353500	0.0316924192	0.0172678237	0.8191000000	0.0535670000	0.0428360000	0.0346100000	0.3362610000	0.3517820000	0	0	209321984	3.5416359901	4.0269498825	4.0085663795
34	3.2400000000	0.0192809012	0.0195278662	0.0316924192	0.0170841894	0.4467110000	0.0535720000	0.0493420000	0.0000000000	0.3419060000	0.0018450000	0	0	209321984	3.5210564137	4.0262193680	4.0109972954
35	3.3200000000	0.0192765649	0.0195206862	0.0316924192	0.0170077098	0.4816070000	0.0536870000	0.0507360000	0.0350780000	0.3402480000	0.0018130000	0	0	209321984	3.5007007122	4.0273165703	4.0081043243
36	3.4000000000	0.0197589565	0.0195273048	0.0316924192	0.0169332334	0.4389430000	0.0536890000	0.0482780000	0.0000010000	0.3351730000	0.0017570000	0	0	209321984	3.4726364613	4.0294904709	4.0125246048
37	3.7200000000	0.0204290096	0.0195516752	0.0316924192	0.0213828188	0.8349790000	0.0537100000	0.0482530000	0.0354260000	0.3397500000	0.3577920000	0	0	209321984	3.3920407295	4.0248074532	4.0152764320
38	4.1200000000	0.0206545480	0.0195806982	0.0316924192	0.0211882622	0.4520030000	0.0536250000	0.0561550000	0.0000000000	0.3404210000	0.0017540000	0	0	209321984	3.2991867065	4.0185694695	4.0612559319
