SLAMBench Report run started:	2020-02-29 03:13:22

Properties:
=================

frame-limit: 0
log-file: ./experiments/algo-experiments/ICL2-KF-DEP-00020.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.0002

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.1200000000	0.0036504185	0.0036504185	0.0036504185	0.0000000000	0.4465470000	0.0542760000	0.0165190000	0.0314790000	0.0000030000	0.3441640000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.6400000000	0.0169819035	0.0103161610	0.0169819035	0.0103060072	0.0980420000	0.0536350000	0.0111430000	0.0314570000	0.0000010000	0.0017780000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.7600000000	0.0230637621	0.0145653614	0.0230637621	0.0095965343	0.0980890000	0.0535990000	0.0111860000	0.0314910000	0.0000010000	0.0017830000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.8400000000	0.0316924192	0.0188471258	0.0316924192	0.0080790083	0.4230780000	0.0521730000	0.0110890000	0.0313070000	0.3266240000	0.0018540000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.9200000000	0.0192428865	0.0189262779	0.0316924192	0.0076615323	0.7954680000	0.0535960000	0.0426330000	0.0316170000	0.3311260000	0.3364620000	0	0	209321984	3.9796261787	4.0018320084	3.9977915287
6	1.0000000000	0.0193276815	0.0189931785	0.0316924192	0.0068787604	0.4281190000	0.0536050000	0.0426740000	0.0000000000	0.3299460000	0.0018610000	0	0	209321984	3.9722683430	4.0017385483	3.9979054928
7	1.0400000000	0.0193151124	0.0190391691	0.0316924192	0.0064295824	0.4732430000	0.0536060000	0.0538590000	0.0320820000	0.3317590000	0.0019060000	0	0	209321984	3.9666090012	4.0010356903	3.9956712723
8	1.0800000000	0.0192546193	0.0190661004	0.0316924192	0.0061442092	0.4476900000	0.0521910000	0.0609920000	0.0000010000	0.3325930000	0.0018780000	0	0	209321984	3.9617042542	4.0030231476	3.9953944683
9	1.1200000000	0.0192426890	0.0190857213	0.0316924192	0.0059500459	0.8081070000	0.0536130000	0.0516340000	0.0321760000	0.3325980000	0.3380490000	0	0	209321984	3.9556214809	4.0033063889	3.9926321507
10	1.1600000000	0.0193756055	0.0191147097	0.0316924192	0.0056858237	0.4313490000	0.0536490000	0.0427980000	0.0000000000	0.3329780000	0.0018900000	0	0	209321984	3.9460978508	4.0028491020	3.9946413040
11	1.2000000000	0.0192334708	0.0191255062	0.0316924192	0.0054277282	0.4774030000	0.0523270000	0.0584160000	0.0316930000	0.3330220000	0.0019090000	0	0	209321984	3.9395244122	4.0035243034	3.9927568436
12	1.2400000000	0.0193359870	0.0191430463	0.0316924192	0.0052409440	0.4360450000	0.0535840000	0.0513930000	0.0000010000	0.3291230000	0.0019060000	0	0	209321984	3.9328227043	4.0039811134	3.9904413223
13	1.2800000000	0.0194402616	0.0191659090	0.0316924192	0.0051537953	0.8082180000	0.0521780000	0.0516890000	0.0317550000	0.3335020000	0.3390580000	0	0	209321984	3.9273519516	4.0038342476	3.9902210236
14	1.3200000000	0.0193212908	0.0191770077	0.0316924192	0.0049739077	0.4424520000	0.0535870000	0.0518700000	0.0000000000	0.3350520000	0.0019060000	0	0	209321984	3.8989064693	4.0034337044	3.9898083210
15	1.4000000000	0.0193853863	0.0191908996	0.0316924192	0.0069641992	0.4656670000	0.0535860000	0.0430590000	0.0323180000	0.3347650000	0.0019000000	0	0	209321984	3.8898246288	4.0051341057	3.9853296280
16	1.4400000000	0.0194420777	0.0192065982	0.0316924192	0.0068405921	0.4407170000	0.0521680000	0.0515800000	0.0000000000	0.3350370000	0.0018940000	0	0	209321984	3.8789856434	4.0033116341	3.9865515232
17	1.4800000000	0.0194972493	0.0192236953	0.0316924192	0.0066319114	0.8038490000	0.0535860000	0.0427590000	0.0319180000	0.3349030000	0.3406430000	0	0	209321984	3.8672103882	4.0027618408	3.9872677326
18	1.5600000000	0.0195918810	0.0192441501	0.0316924192	0.0065088036	0.4346490000	0.0535830000	0.0428420000	0.0000000000	0.3362820000	0.0019050000	0	0	209321984	3.8541305065	4.0006637573	3.9845492840
