SLAMBench Report run started:	2020-02-29 03:00:46

Properties:
=================

frame-limit: 0
log-file: ./experiments/algo-experiments/ICL1-KF-DEP-00020.log
input: datasets/ICL_NUIM/living_room_traj1_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.0002

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1.5200000000	0.0050494489	0.0050494489	0.0050494489	0.0000000000	0.3141890000	0.0542740000	0.0164730000	0.0292570000	0.0000030000	0.2140780000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	1.7200000000	0.0063407007	0.0056950748	0.0063407007	0.0135015659	0.0958460000	0.0535980000	0.0111800000	0.0292620000	0.0000010000	0.0017750000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	1.8400000000	0.0085421242	0.0066440913	0.0085421242	0.0109711697	0.0959400000	0.0536070000	0.0112040000	0.0293020000	0.0000010000	0.0017960000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	2.2400000000	0.0244461689	0.0110946107	0.0244461689	0.0345317329	0.2990790000	0.0535250000	0.0111900000	0.0292530000	0.2031890000	0.0018900000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	2.2800000000	0.0093037523	0.0107364390	0.0244461689	0.0385789650	0.5649780000	0.0535860000	0.0776440000	0.0294640000	0.1990470000	0.2052040000	0	0	209321984	4.0023503304	3.9980757236	4.0189719200
6	2.3200000000	0.0093037263	0.0104976535	0.0244461689	0.0347051134	0.3083790000	0.0536390000	0.0544130000	0.0000000000	0.1984340000	0.0018620000	0	0	209321984	4.0037159920	3.9977788925	4.0216512680
7	2.3600000000	0.0093451561	0.0103330111	0.0244461689	0.0321256277	0.3377910000	0.0536290000	0.0547940000	0.0294790000	0.1979890000	0.0018670000	0	0	209321984	4.0047707558	3.9964513779	4.0240707397
8	2.4000000000	0.0093732169	0.0102130368	0.0244461689	0.0301187140	0.2997990000	0.0536370000	0.0456660000	0.0000000000	0.1985940000	0.0018680000	0	0	209321984	4.0060195923	3.9965283871	4.0270023346
9	2.4400000000	0.0093421582	0.0101162725	0.0244461689	0.0285600059	0.5384090000	0.0535690000	0.0548590000	0.0294680000	0.1973720000	0.2031060000	0	0	209321984	4.0072340965	3.9964578152	4.0299196243
10	2.4800000000	0.0093852179	0.0100431670	0.0244461689	0.0272076321	0.3152090000	0.0535910000	0.0615760000	0.0000010000	0.1981510000	0.0018560000	0	0	209321984	4.0087466240	3.9958834648	4.0326623917
