SLAMBench Report run started:	2020-03-13 09:20:55

Properties:
=================

frame-limit: 0
log-file: ./experiments/original/1-1-TUM2RPY-KF-0.00008.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_rpy.slam
load-slam-library: ./build/lib/libkfusion-cuda-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 8.000000000000001e-05
intensity-weight: 1
depth-weight: 1

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1311867718.6768438816	0.0021839470	0.0021839470	0.0021839470	0.0000000000	0.0076320000	0.0006000000	0.0004450000	0.0000070000	0.0000010000	0.0028060000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
2	1311867718.7410299778	0.0032201277	0.0027020373	0.0032201277	0.0105065983	0.0025650000	0.0005830000	0.0004330000	0.0000050000	0.0000000000	0.0006990000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
3	1311867718.7767970562	0.0032649175	0.0028896641	0.0032649175	0.0075025362	0.0023740000	0.0005320000	0.0004300000	0.0000040000	0.0000000000	0.0006990000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
4	1311867718.8094089031	0.0035013256	0.0030425795	0.0035013256	0.0064627293	0.0029180000	0.0005800000	0.0004360000	0.0000040000	0.0000100000	0.0012070000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
5	1311867718.8408079147	0.0087219346	0.0041784505	0.0087219346	0.0099113690	0.0063060000	0.0005260000	0.0032430000	0.0000040000	0.0000040000	0.0018530000	0	0	314179584	3.9895253181	3.9995114803	4.0036277771
6	1311867718.8754990101	0.0134176789	0.0057183219	0.0134176789	0.0092883122	0.0047920000	0.0005260000	0.0025570000	0.0000000000	0.0000040000	0.0010420000	0	0	314179584	3.9848310947	3.9986302853	4.0043568611
7	1311867718.9088680744	0.0136039751	0.0068448438	0.0136039751	0.0085150853	0.0058200000	0.0005870000	0.0032660000	0.0000040000	0.0000030000	0.0012720000	0	0	314179584	3.9843523502	3.9987947941	4.0045204163
8	1311867718.9438331127	0.0141267423	0.0077550811	0.0141267423	0.0079165405	0.0066950000	0.0005390000	0.0043210000	0.0000000000	0.0000040000	0.0010700000	0	0	314179584	3.9837303162	3.9989356995	4.0054168701
9	1311867718.9784109592	0.0126605574	0.0083001340	0.0141267423	0.0076314075	0.0073780000	0.0005820000	0.0042850000	0.0000040000	0.0000030000	0.0018260000	0	0	314179584	3.9854135513	3.9976162910	4.0053286552
10	1311867719.0091300011	0.0174663067	0.0092167513	0.0174663067	0.0076848624	0.0057100000	0.0005380000	0.0032880000	0.0000000000	0.0000040000	0.0011090000	0	0	314179584	3.9803357124	3.9974446297	4.0066032410
11	1311867719.0441620350	0.0153958648	0.0097784889	0.0174663067	0.0073120403	0.0067900000	0.0005290000	0.0043210000	0.0000050000	0.0000040000	0.0012440000	0	0	314179584	3.9821767807	3.9975361824	4.0067582130
12	1311867719.0776190758	0.0173590612	0.0104102032	0.0174663067	0.0070511063	0.0066380000	0.0005850000	0.0043200000	0.0000000000	0.0000040000	0.0010450000	0	0	314179584	3.9802556038	3.9967293739	4.0072789192
13	1311867719.1086950302	0.0155417072	0.0108049343	0.0174663067	0.0068081115	0.0073980000	0.0005370000	0.0043170000	0.0000050000	0.0000040000	0.0018240000	0	0	314179584	3.9820897579	3.9961831570	4.0072298050
14	1311867719.1437010765	0.0174379144	0.0112787186	0.0174663067	0.0066846092	0.0055250000	0.0005310000	0.0032770000	0.0000000000	0.0000040000	0.0010260000	0	0	314179584	3.9797389507	3.9961571693	4.0080938339
15	1311867719.1810290813	0.0160422847	0.0115962897	0.0174663067	0.0065452832	0.0069790000	0.0005840000	0.0042990000	0.0000040000	0.0000030000	0.0012980000	0	0	314179584	3.9812412262	3.9951062202	4.0082874298
16	1311867719.2127099037	0.0172350667	0.0119487132	0.0174663067	0.0063541651	0.0064970000	0.0005290000	0.0042740000	0.0000010000	0.0000040000	0.0010160000	0	0	314179584	3.9798781872	3.9944596291	4.0088009834
17	1311867719.2412090302	0.0181764234	0.0123150491	0.0181764234	0.0062514966	0.0055870000	0.0005250000	0.0025730000	0.0000040000	0.0000040000	0.0017960000	0	0	314179584	3.9783952236	3.9947030544	4.0091900826
18	1311867719.2779469490	0.0190346837	0.0126883622	0.0190346837	0.0064096255	0.0057160000	0.0005890000	0.0032610000	0.0000000000	0.0000040000	0.0010560000	0	0	314179584	3.9770874977	3.9934005737	4.0095148087
19	1311867719.3104898930	0.0167588592	0.0129025988	0.0190346837	0.0062778873	0.0053000000	0.0005290000	0.0029030000	0.0000040000	0.0000040000	0.0012190000	0	0	314179584	3.9789876938	3.9941771030	4.0097246170
20	1311867719.3413150311	0.0175245199	0.0131336949	0.0190346837	0.0061659160	0.0047770000	0.0005350000	0.0025620000	0.0000000000	0.0000040000	0.0009960000	0	0	314179584	3.9780361652	3.9930877686	4.0100541115
21	1311867719.3772718906	0.0169130601	0.0133136647	0.0190346837	0.0060325080	0.0073830000	0.0005910000	0.0042660000	0.0000040000	0.0000030000	0.0018210000	0	0	314179584	3.9784650803	3.9923136234	4.0097522736
22	1311867719.4105761051	0.0193141699	0.0135864149	0.0193141699	0.0060263615	0.0051040000	0.0005240000	0.0029000000	0.0000010000	0.0000040000	0.0010170000	0	0	314179584	3.9757192135	3.9917409420	4.0103850365
