SLAMBench Report run started:	2020-03-16 05:54:45

Properties:
=================

frame-limit: 0
log-file: ./experiments/original/1-1-TUM2XYZ-KF-0.00275.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_xyz.slam
load-slam-library: ./build/lib/libkfusion-cuda-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.00275
intensity-weight: 1
depth-weight: 1

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1311867170.4835000038	0.0594216436	0.0594216436	0.0594216436	0.0000000000	0.0073590000	0.0005860000	0.0004460000	0.0000070000	0.0000010000	0.0027300000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
2	1311867170.5168180466	0.0613267384	0.0603741910	0.0613267384	0.0123057691	0.0025600000	0.0005280000	0.0004330000	0.0000050000	0.0000010000	0.0007270000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
3	1311867170.5513839722	0.0624115951	0.0610533257	0.0624115951	0.0115930253	0.0024160000	0.0005760000	0.0004320000	0.0000040000	0.0000000000	0.0006740000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
4	1311867170.5809900761	0.0637348592	0.0617237091	0.0637348592	0.0126582134	0.0030190000	0.0005310000	0.0004300000	0.0000050000	0.0000110000	0.0011780000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
5	1311867170.6179420948	0.0618969686	0.0617583610	0.0637348592	0.0140415638	0.0072710000	0.0005810000	0.0041970000	0.0000050000	0.0000050000	0.0017430000	0	0	314179584	4.0008435249	3.9965608120	3.9971027374
6	1311867170.6496739388	0.0619981885	0.0617983323	0.0637348592	0.0127129514	0.0049430000	0.0005390000	0.0025290000	0.0000000000	0.0000050000	0.0010020000	0	0	314179584	4.0005574226	3.9948449135	3.9956433773
7	1311867170.7173581123	0.0621970482	0.0618552917	0.0637348592	0.0118043214	0.0056840000	0.0005770000	0.0031950000	0.0000040000	0.0000040000	0.0011730000	0	0	314179584	4.0006346703	3.9944214821	3.9927883148
8	1311867170.7803640366	0.0616729893	0.0618325039	0.0637348592	0.0116727424	0.0064640000	0.0005260000	0.0042220000	0.0000010000	0.0000040000	0.0009700000	0	0	314179584	3.9991281033	3.9896590710	3.9897077084
9	1311867170.8165349960	0.0621429682	0.0618669999	0.0637348592	0.0112414827	0.0074580000	0.0005800000	0.0042260000	0.0000050000	0.0000050000	0.0017730000	0	0	314179584	4.0006976128	3.9863553047	3.9878187180
10	1311867170.8506159782	0.0622033253	0.0619006325	0.0637348592	0.0108949112	0.0047560000	0.0005240000	0.0025380000	0.0000000000	0.0000050000	0.0009560000	0	0	314179584	4.0024313927	3.9824514389	3.9854757786
11	1311867170.8826720715	0.0623974614	0.0619457987	0.0637348592	0.0104129967	0.0053250000	0.0005290000	0.0028710000	0.0000090000	0.0000040000	0.0011690000	0	0	314179584	4.0000495911	3.9810631275	3.9830572605
12	1311867170.9172639847	0.0627856627	0.0620157874	0.0637348592	0.0099975674	0.0048560000	0.0005720000	0.0025400000	0.0000010000	0.0000040000	0.0009840000	0	0	314179584	4.0009922981	3.9779911041	3.9805123806
13	1311867170.9496428967	0.0625100508	0.0620538077	0.0637348592	0.0097210840	0.0074600000	0.0005150000	0.0042640000	0.0000050000	0.0000050000	0.0017980000	0	0	314179584	3.9987256527	3.9760906696	3.9774484634
14	1311867170.9861969948	0.0630432740	0.0621244838	0.0637348592	0.0095245027	0.0053080000	0.0005530000	0.0030620000	0.0000000000	0.0000050000	0.0009660000	0	0	314179584	3.9977347851	3.9753761292	3.9746558666
15	1311867171.0198309422	0.0628788322	0.0621747737	0.0637348592	0.0091873190	0.0056620000	0.0005130000	0.0032210000	0.0000040000	0.0000050000	0.0011760000	0	0	314179584	3.9966297150	3.9739551544	3.9718222618
16	1311867171.0843029022	0.0619017333	0.0621577087	0.0637348592	0.0090596119	0.0050730000	0.0005060000	0.0028890000	0.0000000000	0.0000040000	0.0009770000	0	0	314179584	3.9954981804	3.9699730873	3.9666001797
17	1311867171.1168649197	0.0621997640	0.0621601825	0.0637348592	0.0088941023	0.0069140000	0.0005610000	0.0038800000	0.0000040000	0.0000040000	0.0017660000	0	0	314179584	3.9961771965	3.9701817036	3.9645116329
18	1311867171.1502649784	0.0618093349	0.0621406910	0.0637348592	0.0086790712	0.0057620000	0.0005110000	0.0035530000	0.0000000000	0.0000030000	0.0009830000	0	0	314179584	3.9974229336	3.9676239491	3.9629743099
19	1311867171.1881570816	0.0618773773	0.0621268324	0.0637348592	0.0084372256	0.0060120000	0.0005590000	0.0035460000	0.0000040000	0.0000050000	0.0011860000	0	0	314179584	3.9990856647	3.9680366516	3.9617683887
20	1311867171.2158079147	0.0625913814	0.0621500598	0.0637348592	0.0083298169	0.0050390000	0.0004980000	0.0028560000	0.0000000000	0.0000050000	0.0009760000	0	0	314179584	4.0029411316	3.9680063725	3.9611859322
21	1311867171.2507550716	0.0620998479	0.0621476688	0.0637348592	0.0083052608	0.0061840000	0.0004990000	0.0032060000	0.0000040000	0.0000040000	0.0017540000	0	0	314179584	4.0038571358	3.9672951698	3.9600934982
22	1311867171.2886030674	0.0628579333	0.0621799535	0.0637348592	0.0082671295	0.0051330000	0.0005540000	0.0028660000	0.0000000000	0.0000040000	0.0009950000	0	0	314179584	4.0044817924	3.9699378014	3.9596824646
23	1311867171.3203868866	0.0630210638	0.0622165235	0.0637348592	0.0085773342	0.0059640000	0.0005070000	0.0035410000	0.0000040000	0.0000040000	0.0011960000	0	0	314179584	4.0003337860	3.9716436863	3.9583168030
24	1311867171.3484160900	0.0627130345	0.0622372115	0.0637348592	0.0084496274	0.0055060000	0.0005270000	0.0028730000	0.0000000000	0.0000040000	0.0010810000	0	0	314179584	3.9979567528	3.9726140499	3.9572176933
25	1311867171.3864109516	0.0636444464	0.0622935009	0.0637348592	0.0086120126	0.0063420000	0.0005910000	0.0028700000	0.0000040000	0.0000040000	0.0018780000	0	0	314179584	3.9959871769	3.9754691124	3.9559087753
26	1311867171.4859650135	0.0636055022	0.0623439625	0.0637348592	0.0084780841	0.0048250000	0.0005800000	0.0021900000	0.0000000000	0.0000040000	0.0010520000	0	0	314179584	3.9957699776	3.9739935398	3.9502027035
27	1311867171.5165369511	0.0631666929	0.0623744340	0.0637348592	0.0083243794	0.0049820000	0.0005270000	0.0021790000	0.0000050000	0.0000040000	0.0012650000	0	0	314179584	3.9939477444	3.9741647243	3.9482283592
28	1311867171.5520539284	0.0627026334	0.0623861554	0.0637348592	0.0081732904	0.0048360000	0.0005280000	0.0021930000	0.0000000000	0.0000050000	0.0010660000	0	0	314179584	3.9940910339	3.9738843441	3.9468455315
29	1311867171.5870780945	0.0628798380	0.0624031789	0.0637348592	0.0080732463	0.0075850000	0.0005790000	0.0042390000	0.0000050000	0.0000050000	0.0018350000	0	0	314179584	3.9951090813	3.9751873016	3.9458410740
30	1311867171.6198279858	0.0626246706	0.0624105620	0.0637348592	0.0079731272	0.0053410000	0.0005240000	0.0028710000	0.0000010000	0.0000050000	0.0010280000	0	0	314179584	3.9947862625	3.9740111828	3.9452872276
31	1311867171.6511080265	0.0626792982	0.0624192309	0.0637348592	0.0078703522	0.0051600000	0.0005980000	0.0021970000	0.0000050000	0.0000060000	0.0012850000	0	0	314179584	3.9904966354	3.9736068249	3.9444472790
32	1311867171.7520298958	0.0632547662	0.0624453414	0.0637348592	0.0083140155	0.0054050000	0.0005770000	0.0028900000	0.0000000000	0.0000040000	0.0010200000	0	0	314179584	3.9928383827	3.9720823765	3.9435763359
33	1311867171.7875430584	0.0630593672	0.0624639482	0.0637348592	0.0082605230	0.0067920000	0.0005200000	0.0035600000	0.0000040000	0.0000030000	0.0018250000	0	0	314179584	3.9920377731	3.9701535702	3.9424042702
34	1311867171.8164930344	0.0630800724	0.0624820695	0.0637348592	0.0081757165	0.0048770000	0.0005290000	0.0021960000	0.0000000000	0.0000050000	0.0010720000	0	0	314179584	3.9920377731	3.9697704315	3.9413967133
35	1311867171.8525280952	0.0626897141	0.0624880022	0.0637348592	0.0080763326	0.0069140000	0.0005880000	0.0038950000	0.0000050000	0.0000050000	0.0013030000	0	0	314179584	3.9878385067	3.9695796967	3.9400346279
36	1311867171.9164750576	0.0633149892	0.0625109741	0.0637348592	0.0080587763	0.0046880000	0.0005130000	0.0023630000	0.0000000000	0.0000040000	0.0010070000	0	0	314179584	3.9839327335	3.9705388546	3.9390373230
37	1311867172.0164361000	0.0645756274	0.0625667755	0.0645756274	0.0080653417	0.0063610000	0.0005710000	0.0031750000	0.0000050000	0.0000040000	0.0017700000	0	0	314179584	3.9824342728	3.9700386524	3.9395213127
38	1311867172.0494379997	0.0646474287	0.0626215296	0.0646474287	0.0080095291	0.0065180000	0.0005130000	0.0042130000	0.0000000000	0.0000050000	0.0009830000	0	0	314179584	3.9781658649	3.9707152843	3.9406685829
39	1311867172.0881319046	0.0646818951	0.0626743594	0.0646818951	0.0079361655	0.0069510000	0.0005260000	0.0042160000	0.0000050000	0.0000050000	0.0012480000	0	0	314179584	3.9771928787	3.9705903530	3.9410989285
40	1311867172.1884689331	0.0637902468	0.0627022566	0.0646818951	0.0078438127	0.0065280000	0.0005710000	0.0041940000	0.0000000000	0.0000030000	0.0009790000	0	0	314179584	3.9672482014	3.9718692303	3.9427785873
41	1311867172.2529690266	0.0627358928	0.0627030770	0.0646818951	0.0078776327	0.0072370000	0.0005690000	0.0041270000	0.0000050000	0.0000040000	0.0017710000	0	0	314179584	3.9603404999	3.9726331234	3.9434046745
42	1311867172.3185069561	0.0626763776	0.0627024413	0.0646818951	0.0077934680	0.0064890000	0.0005690000	0.0041710000	0.0000000000	0.0000040000	0.0009860000	0	0	314179584	3.9542620182	3.9732358456	3.9443204403
43	1311867172.3554608822	0.0630351752	0.0627101793	0.0646818951	0.0077171145	0.0049750000	0.0005260000	0.0024940000	0.0000040000	0.0000040000	0.0011960000	0	0	314179584	3.9515838623	3.9741892815	3.9446089268
44	1311867172.3872969151	0.0624617897	0.0627045341	0.0646818951	0.0076748654	0.0055070000	0.0005760000	0.0031720000	0.0000010000	0.0000050000	0.0010000000	0	0	314179584	3.9466068745	3.9742152691	3.9444940090
45	1311867172.4171919823	0.0616150834	0.0626803241	0.0646818951	0.0076474120	0.0074270000	0.0005300000	0.0041710000	0.0000040000	0.0000040000	0.0018230000	0	0	314179584	3.9422092438	3.9745848179	3.9437844753
46	1311867172.4554190636	0.0611204803	0.0626464144	0.0646818951	0.0075870898	0.0064730000	0.0005230000	0.0042040000	0.0000000000	0.0000040000	0.0009850000	0	0	314179584	3.9386687279	3.9736242294	3.9435276985
47	1311867172.4878718853	0.0617680699	0.0626277263	0.0646818951	0.0075107750	0.0068670000	0.0005870000	0.0041800000	0.0000040000	0.0000050000	0.0012100000	0	0	314179584	3.9380860329	3.9742045403	3.9433505535
48	1311867172.5177230835	0.0611657165	0.0625972677	0.0646818951	0.0074337313	0.0064570000	0.0005260000	0.0041980000	0.0000000000	0.0000050000	0.0009740000	0	0	314179584	3.9342808723	3.9726483822	3.9429750443
49	1311867172.5566339493	0.0608259700	0.0625611188	0.0646818951	0.0073761128	0.0055680000	0.0005310000	0.0025140000	0.0000050000	0.0000050000	0.0017350000	0	0	314179584	3.9298577309	3.9716854095	3.9423127174
50	1311867172.5895540714	0.0616054088	0.0625420046	0.0646818951	0.0073189620	0.0067030000	0.0005800000	0.0041780000	0.0000000000	0.0000050000	0.0010280000	0	0	314179584	3.9322180748	3.9718523026	3.9416201115
51	1311867172.6185629368	0.0612381212	0.0625164382	0.0646818951	0.0072800216	0.0070570000	0.0005410000	0.0041680000	0.0000050000	0.0000060000	0.0012790000	0	0	314179584	3.9296350479	3.9720513821	3.9407761097
52	1311867172.6521980762	0.0612081587	0.0624912790	0.0646818951	0.0072097061	0.0066260000	0.0005880000	0.0041940000	0.0000000000	0.0000050000	0.0009950000	0	0	314179584	3.9274296761	3.9721760750	3.9402763844
53	1311867172.6867969036	0.0610539988	0.0624641605	0.0646818951	0.0073871875	0.0074490000	0.0005280000	0.0041870000	0.0000050000	0.0000050000	0.0018080000	0	0	314179584	3.9250609875	3.9720339775	3.9398622513
54	1311867172.7164731026	0.0611783601	0.0624403494	0.0646818951	0.0074206212	0.0066580000	0.0005300000	0.0041790000	0.0000000000	0.0000040000	0.0010270000	0	0	314179584	3.9227023125	3.9720370770	3.9395940304
55	1311867172.7555809021	0.0617056079	0.0624269905	0.0646818951	0.0073619845	0.0061550000	0.0005820000	0.0035160000	0.0000050000	0.0000040000	0.0012010000	0	0	314179584	3.9204905033	3.9732661247	3.9392037392
56	1311867172.7846031189	0.0610467345	0.0624023430	0.0646818951	0.0073051827	0.0048230000	0.0005350000	0.0025070000	0.0000000000	0.0000050000	0.0010080000	0	0	314179584	3.9160974026	3.9724209309	3.9387691021
57	1311867172.8196399212	0.0612973943	0.0623829580	0.0646818951	0.0072613036	0.0072870000	0.0005270000	0.0042060000	0.0000050000	0.0000050000	0.0017770000	0	0	314179584	3.9128129482	3.9725894928	3.9377779961
