SLAMBench Report run started:	2020-03-13 08:28:29

Properties:
=================

frame-limit: 0
log-file: ./experiments/original/1-0-TUM1XYZ-INF-0.00015.log
input: datasets/TUM/freiburg1/rgbd_dataset_freiburg1_xyz.slam
load-slam-library: ./build/lib/libinfinitam-cuda-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9235938,1.229375,0.5171875,0.4875
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
RGB-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
trackerType: ICP
depthTrackerICPThreshold: 0.01
depthTrackerTerminationThreshold: 0.001
voxelSize: 0.005
viewFrustum_min: 0.2
viewFrustum_max: 3
mu: 0.02
trackingRegime: B,B,R,R,R
noICPRunTillLevel: 0
maxW: 100
useSwapping: false
useBilateralFilter: false
useApproximateRaycast: false
modelSensorNoise: false
skipPoints: true
stopIntegratingAtMaxW: false
skip-threshold: 0.00015
intensity-weight: 1
depth-weight: 0

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1305031102.2267379761	0.0315832496	0.0315832496	0.0315832496	0.0000000000	0.0036440000	0	0	1182400512	-0.0000000000	0.0000000000	-0.0000000000
2	1305031102.2628860474	0.0263472460	0.0289652478	0.0315832496	0.0044212979	0.0024090000	0	0	1180303360	-0.0007981254	-0.0013316710	0.0130200498
3	1305031102.2952790260	0.0230219495	0.0269841483	0.0315832496	0.0034354685	0.0016300000	0	0	1180303360	-0.0000684668	-0.0017302368	0.0257799122
4	1305031102.3291950226	0.0226074699	0.0258899787	0.0315832496	0.0080908755	0.0016040000	0	0	1180303360	-0.0009418398	-0.0034357624	0.0378909111
5	1305031102.3630130291	0.0213205684	0.0249760967	0.0315832496	0.0075283127	0.0015970000	0	0	1180303360	-0.0012219941	-0.0026748297	0.0498021580
6	1305031102.3947720528	0.0195332486	0.0240689553	0.0315832496	0.0070366136	0.0016610000	0	0	1180303360	-0.0029379204	-0.0010596199	0.0616027564
7	1305031102.4278149605	0.0210690945	0.0236404038	0.0315832496	0.0113548526	0.0016080000	0	0	1180303360	-0.0046359762	0.0015140700	0.0740378723
8	1305031102.4623949528	0.0199598819	0.0231803386	0.0315832496	0.0128553078	0.0016440000	0	0	1180303360	-0.0033128471	0.0049944925	0.0871099979
9	1305031102.4942710400	0.0210158546	0.0229398403	0.0315832496	0.0131241770	0.0016900000	0	0	1180303360	-0.0034223837	0.0044607599	0.0996158421
10	1305031102.5263299942	0.0253363010	0.0231794864	0.0315832496	0.0126463513	0.0016110000	0	0	1180303360	-0.0042703841	0.0043758745	0.1115290821
11	1305031102.5622239113	0.0262974743	0.0234629398	0.0315832496	0.0127526728	0.0016800000	0	0	1180303360	-0.0071856338	0.0037177834	0.1232220829
12	1305031102.5941579342	0.0303191468	0.0240342904	0.0315832496	0.0127264200	0.0016270000	0	0	1180303360	-0.0085641230	0.0010374371	0.1342996359
13	1305031102.6268179417	0.0344626345	0.0248364707	0.0344626345	0.0124326487	0.0016330000	0	0	1180303360	-0.0113521665	0.0016025314	0.1452257186
14	1305031102.6632730961	0.0314494930	0.0253088295	0.0344626345	0.0132266363	0.0017750000	0	0	1180303360	-0.0132752061	0.0084529510	0.1569843292
15	1305031102.6951649189	0.0325220749	0.0257897125	0.0344626345	0.0127655183	0.0016260000	0	0	1180303360	-0.0135410540	0.0109613268	0.1694364995
16	1305031102.7635490894	0.0366417356	0.0264679639	0.0366417356	0.0126742313	0.0017240000	0	0	1180303360	-0.0135525381	0.0183392763	0.1951072216
17	1305031102.7949779034	0.0387776084	0.0271920607	0.0387776084	0.0122859843	0.0015600000	0	0	1180303360	-0.0147713684	0.0201453157	0.2077836245
18	1305031102.8285369873	0.0418227054	0.0280048743	0.0418227054	0.0122651156	0.0016380000	0	0	1180303360	-0.0167247057	0.0234196391	0.2203679383
19	1305031102.8628079891	0.0436570197	0.0288286714	0.0436570197	0.0119877912	0.0015990000	0	0	1180303360	-0.0193939712	0.0251082461	0.2321572155
20	1305031102.8941669464	0.0447615646	0.0296253161	0.0447615646	0.0119880989	0.0016840000	0	0	1180303360	-0.0221081581	0.0279194154	0.2436897606
21	1305031102.9268510342	0.0477286130	0.0304873778	0.0477286130	0.0117787918	0.0016890000	0	0	1180303360	-0.0236908440	0.0310860649	0.2550827563
22	1305031102.9621369839	0.0494276807	0.0313483007	0.0494276807	0.0127127247	0.0015480000	0	0	1180303360	-0.0271922313	0.0334951617	0.2664053738
23	1305031102.9941639900	0.0510602705	0.0322053428	0.0510602705	0.0124254427	0.0015600000	0	0	1180303360	-0.0276776645	0.0364221521	0.2780225277
24	1305031103.0278809071	0.0549689159	0.0331538251	0.0549689159	0.0122393532	0.0016360000	0	0	1180303360	-0.0273453966	0.0392564274	0.2894663513
25	1305031103.0622730255	0.0572915785	0.0341193352	0.0572915785	0.0123896822	0.0015700000	0	0	1180303360	-0.0261429809	0.0417473800	0.3002617955
26	1305031103.0940399170	0.0603177510	0.0351269666	0.0603177510	0.0123226957	0.0016570000	0	0	1180303360	-0.0256747566	0.0432641953	0.3100514114
27	1305031103.1291089058	0.0602635406	0.0360579508	0.0603177510	0.0123330798	0.0016660000	0	0	1180303360	-0.0254067350	0.0494297370	0.3194639385
28	1305031103.1627950668	0.0623351373	0.0369964217	0.0623351373	0.0121383342	0.0015670000	0	0	1180303360	-0.0261155982	0.0514256470	0.3284448087
29	1305031103.1910610199	0.0620417707	0.0378600545	0.0623351373	0.0124490807	0.0015940000	0	0	1180303360	-0.0265092961	0.0561615676	0.3372487128
30	1305031103.2278449535	0.0638762638	0.0387272614	0.0638762638	0.0124229365	0.0015410000	0	0	1180303360	-0.0263242461	0.0599083602	0.3462856412
