SLAMBench Report run started:	2020-03-14 10:19:36

Properties:
=================

frame-limit: 0
log-file: ./experiments/original/1-0-ICL3-INF-0.0005.log
input: datasets/ICL_NUIM/living_room_traj3_loop.slam
load-slam-library: ./build/lib/libinfinitam-cuda-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
trackerType: ICP
depthTrackerICPThreshold: 0.01
depthTrackerTerminationThreshold: 0.001
voxelSize: 0.005
viewFrustum_min: 0.2
viewFrustum_max: 3
mu: 0.02
trackingRegime: B,B,R,R,R
noICPRunTillLevel: 0
maxW: 100
useSwapping: false
useBilateralFilter: false
useApproximateRaycast: false
modelSensorNoise: false
skipPoints: true
stopIntegratingAtMaxW: false
skip-threshold: 0.0005
intensity-weight: 1
depth-weight: 0

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	3.3600000000	0.1660591364	0.1660591364	0.1660591364	0.0000000000	0.0040030000	0	0	1182400512	-0.0000000000	0.0000000000	-0.0000000000
2	3.7600000000	0.1789177358	0.1724884361	0.1789177358	0.0197387710	0.0028440000	0	0	1180303360	0.0555842295	0.0173630398	0.0068604085
3	4.1600000000	0.2031708062	0.1827158928	0.2031708062	0.0374596226	0.0018970000	0	0	1180303360	0.1310044229	0.0343934745	0.0270798095
4	4.6000000000	0.2390394658	0.1967967860	0.2390394658	0.0401234313	0.0018590000	0	0	1180303360	0.2361195534	0.0326968096	0.0542712137
5	5.2400000000	0.3647553325	0.2303884953	0.3647553325	0.1030774081	0.0019340000	0	0	1180303360	0.2035246640	0.0304770898	0.0620717220
6	5.4400000000	0.3813131452	0.2555426036	0.3813131452	0.0931700280	0.0019300000	0	0	1180303360	0.2424854338	0.0447962098	0.1003540456
7	5.6800000000	0.4058267772	0.2770117713	0.4058267772	0.0863056755	0.0020230000	0	0	1180303360	0.2742320299	0.0554890856	0.1459992081
8	6.0800000000	0.4727472067	0.3014787007	0.4727472067	0.0846595015	0.0021280000	0	0	1180303360	0.2793161571	0.0704717264	0.2040795982
9	6.3600000000	0.5060224533	0.3242057843	0.5060224533	0.0833177133	0.0021520000	0	0	1180303360	0.3021366894	0.0879065320	0.2688757777
10	6.6000000000	0.5528886318	0.3470740691	0.5528886318	0.0835993390	0.0021010000	0	0	1180303360	0.2890485823	0.0996351987	0.3143976033
11	6.8400000000	0.6522344351	0.3748159205	0.6522344351	0.0904422538	0.0020280000	0	0	1180303360	0.2145454288	0.1110149026	0.3398019671
12	7.0400000000	0.6794003248	0.4001979542	0.6794003248	0.0867665702	0.0019970000	0	0	1180303360	0.2229862213	0.1251383424	0.3951023221
13	7.4800000000	0.8388120532	0.4339375003	0.8388120532	0.1007508391	0.0022520000	0	0	1180303360	0.1016559005	0.1322292835	0.4347718656
14	9.3200000000	0.9287235737	0.4692793627	0.9287235737	0.2581429460	0.0026750000	0	0	1180303360	0.0742963552	0.1487261206	0.5011826754
15	10.3600000000	0.8913887143	0.4974199861	0.9287235737	0.2678721105	0.0027930000	0	0	1180303360	0.2356166095	0.0656105280	0.5679101348
16	10.5600000000	0.8942664266	0.5222228887	0.9287235737	0.2589095433	0.0024160000	0	0	1180303360	0.2295292765	0.0638236851	0.6118584275
17	10.8000000000	0.8993427753	0.5444064114	0.9287235737	0.2508162641	0.0024020000	0	0	1180303360	0.2182719260	0.0627123564	0.6669152975
18	11.6000000000	0.9588300586	0.5674299474	0.9588300586	0.2508698148	0.0028730000	0	0	1180303360	0.0911824182	0.0608382076	0.8483923674
19	12.1200000000	0.9758879542	0.5889277372	0.9758879542	0.2442948935	0.0026900000	0	0	1180303360	0.0426764525	0.0689566210	0.9500528574
20	12.4400000000	1.0509144068	0.6120270707	1.0509144068	0.2525783424	0.0028290000	0	0	1180303360	-0.0217142068	-0.0182665586	1.0076589584
21	12.6800000000	1.0496187210	0.6328647683	1.0509144068	0.2463893314	0.0027440000	0	0	1180303360	-0.0239008255	-0.0163135305	1.0625742674
22	12.7600000000	1.0508174896	0.6518626193	1.0509144068	0.2404662430	0.0021650000	0	0	1180303360	-0.0297775939	-0.0149321314	1.0827827454
23	13.2400000000	1.0925885439	0.6710246160	1.0925885439	0.4052295990	0.0024150000	0	0	1180303360	-0.1066082641	0.1094792411	1.1564850807
24	13.7200000000	1.1308126450	0.6901824505	1.1308126450	0.4018548054	0.0022240000	0	0	1180303360	-0.1684937626	0.0924946964	1.2218888998
25	13.8400000000	1.1200685501	0.7073778945	1.1308126450	0.3936210517	0.0021870000	0	0	1180303360	-0.1635590792	0.0800070167	1.2401611805
26	14.0800000000	1.1251012087	0.7234441758	1.1308126450	0.3860230374	0.0021520000	0	0	1180303360	-0.1895243675	0.0490853414	1.2715435028
27	14.2800000000	1.1246103048	0.7383021806	1.1308126450	0.3788049011	0.0023520000	0	0	1180303360	-0.2093507797	0.0212388374	1.3001081944
28	14.3600000000	1.1298121214	0.7522846785	1.1308126450	0.3718244381	0.0021590000	0	0	1180303360	-0.2299095094	0.0005426533	1.3168152571
29	14.4400000000	1.1308866739	0.7653399197	1.1308866739	0.3651875531	0.0020430000	0	0	1180303360	-0.2473117560	-0.0209104661	1.3293102980
30	14.6000000000	1.1367573738	0.7777205015	1.1367573738	0.3588873218	0.0021200000	0	0	1180303360	-0.2748236954	-0.0526467450	1.3540475368
31	14.7600000000	1.1372683048	0.7893188178	1.1372683048	0.3529730215	0.0021330000	0	0	1180303360	-0.2946814895	-0.0826140493	1.3624534607
32	15.0400000000	1.1482877731	0.8005365976	1.1482877731	0.3473676665	0.0020260000	0	0	1180303360	-0.3449898362	-0.1491777748	1.3862797022
33	22.9200000000	1.1912001371	0.8123748867	1.1912001371	0.6150473127	0.0099950000	0	0	1180303360	-0.4844172001	-0.4355293214	1.2376967669
