SLAMBench Report run started:	2020-03-15 07:06:23

Properties:
=================

frame-limit: 0
log-file: ./experiments/original/1-1-ICL1-KF-0.00175.log
input: datasets/ICL_NUIM/living_room_traj1_loop.slam
load-slam-library: ./build/lib/libkfusion-cuda-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.00175
intensity-weight: 1
depth-weight: 1

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1.6800000000	0.0058438475	0.0058438475	0.0058438475	0.0000000000	0.0038490000	0.0006410000	0.0004780000	0.0000070000	0.0000010000	0.0026240000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
2	2.0000000000	0.0134477885	0.0096458180	0.0134477885	0.0310721248	0.0018380000	0.0006370000	0.0004560000	0.0000050000	0.0000010000	0.0007080000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
3	2.2400000000	0.0244461689	0.0145792683	0.0244461689	0.0316125691	0.0017940000	0.0006300000	0.0004540000	0.0000040000	0.0000000000	0.0006770000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
4	2.3600000000	0.0320881419	0.0189564867	0.0320881419	0.0274275956	0.0022030000	0.0006360000	0.0004560000	0.0000040000	0.0000130000	0.0010620000	0	0	314179584	4.0000000000	4.0000000000	4.0000000000
5	2.4800000000	0.0183741972	0.0188400288	0.0320881419	0.0388132773	0.0053220000	0.0006340000	0.0030920000	0.0000040000	0.0000040000	0.0015580000	0	0	314179584	4.0070128441	3.9989366531	4.0231070518
6	2.5600000000	0.0182935484	0.0187489487	0.0320881419	0.0364711897	0.0050310000	0.0006340000	0.0035210000	0.0000010000	0.0000050000	0.0008400000	0	0	314179584	4.0098791122	3.9987642765	4.0291523933
7	2.6400000000	0.0182529911	0.0186780977	0.0320881419	0.0359627649	0.0048660000	0.0006440000	0.0030890000	0.0000040000	0.0000040000	0.0010880000	0	0	314179584	4.0137586594	3.9991993904	4.0350317955
8	2.7200000000	0.0182939675	0.0186300814	0.0320881419	0.0358383923	0.0046540000	0.0005930000	0.0031020000	0.0000000000	0.0000060000	0.0009170000	0	0	314179584	4.0154461861	3.9988193512	4.0405607224
9	2.8000000000	0.0182341021	0.0185860837	0.0320881419	0.0343967408	0.0057850000	0.0006390000	0.0035120000	0.0000040000	0.0000050000	0.0015890000	0	0	314179584	4.0180387497	3.9987583160	4.0460991859
10	2.8800000000	0.0182715915	0.0185546345	0.0320881419	0.0326852488	0.0042990000	0.0006530000	0.0026850000	0.0000000000	0.0000040000	0.0009150000	0	0	314179584	4.0206642151	3.9981915951	4.0512814522
11	2.9600000000	0.0182621628	0.0185280461	0.0320881419	0.0315892407	0.0047170000	0.0006390000	0.0029590000	0.0000040000	0.0000050000	0.0010720000	0	0	314179584	4.0233755112	3.9994029999	4.0568828583
12	3.0400000000	0.0182292182	0.0185031438	0.0320881419	0.0315111104	0.0054280000	0.0005810000	0.0039360000	0.0000000000	0.0000050000	0.0008660000	0	0	314179584	4.0257582664	3.9971401691	4.0612401962
13	3.1600000000	0.0181318726	0.0184745845	0.0320881419	0.0335774246	0.0057400000	0.0006340000	0.0035110000	0.0000040000	0.0000050000	0.0015450000	0	0	314179584	4.0289793015	3.9968864918	4.0690836906
14	3.2400000000	0.0181833934	0.0184537851	0.0320881419	0.0335351596	0.0050470000	0.0006340000	0.0035170000	0.0000000000	0.0000040000	0.0008530000	0	0	314179584	4.0307693481	3.9965894222	4.0741539001
15	3.3600000000	0.0182242896	0.0184384854	0.0320881419	0.0345875027	0.0047810000	0.0006310000	0.0030690000	0.0000040000	0.0000050000	0.0010350000	0	0	314179584	4.0330038071	3.9960269928	4.0819020271
16	3.6400000000	0.0182870217	0.0184290189	0.0320881419	0.0431581634	0.0046250000	0.0006360000	0.0030750000	0.0000000000	0.0000050000	0.0008680000	0	0	314179584	4.0380973816	3.9951515198	4.1022410393
17	4.0000000000	0.0185043868	0.0184334523	0.0320881419	0.0517782450	0.0051820000	0.0006370000	0.0029960000	0.0000050000	0.0000040000	0.0015000000	0	0	314179584	4.0437626839	3.9987537861	4.1317152977
18	4.1200000000	0.0186669100	0.0184464222	0.0320881419	0.0508618801	0.0037480000	0.0006490000	0.0021320000	0.0000000000	0.0000050000	0.0009150000	0	0	314179584	4.0453696251	3.9999766350	4.1411828995
19	4.2400000000	0.0186057724	0.0184548091	0.0320881419	0.0498209352	0.0038720000	0.0006390000	0.0021030000	0.0000040000	0.0000050000	0.0010800000	0	0	314179584	4.0462603569	4.0001173019	4.1492385864
20	4.3600000000	0.0187720619	0.0184706717	0.0320881419	0.0487049212	0.0044840000	0.0006370000	0.0029380000	0.0000000000	0.0000040000	0.0008640000	0	0	314179584	4.0462670326	4.0024781227	4.1572108269
21	4.4000000000	0.0187212266	0.0184826029	0.0320881419	0.0474820203	0.0052370000	0.0005790000	0.0030650000	0.0000050000	0.0000050000	0.0015420000	0	0	314179584	4.0466828346	4.0026016235	4.1597528458
22	4.4400000000	0.0189426169	0.0185035126	0.0320881419	0.0463494726	0.0041600000	0.0005860000	0.0026510000	0.0000000000	0.0000040000	0.0008770000	0	0	314179584	4.0455627441	4.0028867722	4.1621236801
