SLAMBench Report run started:	2020-03-04 05:41:06

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/ICL2-KF-COM-0.00005.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 5e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0400000000	0.0010032422	0.0010032422	0.0010032422	0.0000000000	0.4409200000	0.0543020000	0.0165930000	0.0312590000	0.0000030000	0.3386720000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.1200000000	0.0036504185	0.0023268303	0.0036504185	0.0078900512	0.0980210000	0.0536160000	0.0111590000	0.0314130000	0.0000010000	0.0018050000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.1600000000	0.0067101396	0.0037879334	0.0067101396	0.0057897530	0.0978300000	0.0535000000	0.0111480000	0.0313700000	0.0000010000	0.0017830000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.3600000000	0.0093591185	0.0051807297	0.0093591185	0.0050691287	0.4282310000	0.0535950000	0.0111780000	0.0314380000	0.3301210000	0.0018680000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.4000000000	0.0048230481	0.0051091934	0.0093591185	0.0067627047	0.7987970000	0.0527580000	0.0515840000	0.0315670000	0.3287240000	0.3341340000	0	0	209321984	3.9946572781	4.0007429123	4.0013699532
6	0.4400000000	0.0046225730	0.0050280900	0.0093591185	0.0063282127	0.4371280000	0.0522170000	0.0538870000	0.0000000000	0.3291280000	0.0018670000	0	0	209321984	3.9944489002	4.0009083748	4.0006446838
7	0.5600000000	0.0046903747	0.0049798450	0.0093591185	0.0062166658	0.4583860000	0.0536010000	0.0425630000	0.0313120000	0.3289620000	0.0019170000	0	0	209321984	3.9890155792	4.0029482841	4.0013861656
8	0.6000000000	0.0045811362	0.0049300064	0.0093591185	0.0057895299	0.4363720000	0.0534940000	0.0514530000	0.0000010000	0.3294560000	0.0019340000	0	0	209321984	3.9897134304	4.0014748573	4.0003614426
9	0.6400000000	0.0046262657	0.0048962574	0.0093591185	0.0054419717	0.8137340000	0.0536050000	0.0625300000	0.0316000000	0.3303100000	0.3356530000	0	0	209321984	3.9876835346	4.0000300407	3.9989223480
10	0.6800000000	0.0046358658	0.0048702182	0.0093591185	0.0051319577	0.4397530000	0.0535930000	0.0538440000	0.0000000000	0.3304400000	0.0018420000	0	0	209321984	3.9861288071	4.0003881454	3.9999711514
11	0.7200000000	0.0045706523	0.0048429850	0.0093591185	0.0049191733	0.4571850000	0.0536050000	0.0403690000	0.0316200000	0.3296250000	0.0019290000	0	0	209321984	3.9845693111	4.0006799698	3.9995419979
12	0.7600000000	0.0046211956	0.0048245025	0.0093591185	0.0047938815	0.4288730000	0.0535060000	0.0427470000	0.0000010000	0.3306720000	0.0019150000	0	0	209321984	3.9815437794	3.9995536804	3.9992265701
13	0.8000000000	0.0046766945	0.0048131327	0.0093591185	0.0045995440	0.8020840000	0.0535840000	0.0514720000	0.0316290000	0.3300110000	0.3353510000	0	0	209321984	3.9786527157	4.0003957748	3.9995756149
14	0.8400000000	0.0047070119	0.0048055526	0.0093591185	0.0044257225	0.4312520000	0.0535940000	0.0452120000	0.0000000000	0.3305040000	0.0019050000	0	0	209321984	3.9729635715	3.9997673035	3.9991366863
15	0.8800000000	0.0047389003	0.0048011091	0.0093591185	0.0042648129	0.4649160000	0.0536010000	0.0515310000	0.0316030000	0.3262040000	0.0019390000	0	0	209321984	3.9736104012	3.9987957478	3.9974565506
16	0.9200000000	0.0046940553	0.0047944183	0.0093591185	0.0041205277	0.4374880000	0.0535810000	0.0516120000	0.0000000000	0.3303280000	0.0019280000	0	0	209321984	3.9651579857	4.0003914833	3.9968883991
17	0.9600000000	0.0047490993	0.0047917524	0.0093591185	0.0040168676	0.8028950000	0.0536090000	0.0512470000	0.0315550000	0.3305460000	0.3358980000	0	0	209321984	3.9640588760	4.0017042160	3.9961059093
18	1.0000000000	0.0047832443	0.0047912798	0.0093591185	0.0038985035	0.4388200000	0.0535810000	0.0517560000	0.0000000000	0.3315010000	0.0019410000	0	0	209321984	3.9577877522	4.0002870560	3.9970209599
19	1.0400000000	0.0047105066	0.0047870286	0.0093591185	0.0038669611	0.4695270000	0.0535750000	0.0517010000	0.0316460000	0.3307260000	0.0018360000	0	0	209321984	3.9520530701	3.9996140003	3.9948377609
20	1.0800000000	0.0046122000	0.0047782871	0.0093591185	0.0038761534	0.4480530000	0.0535870000	0.0609910000	0.0000010000	0.3314740000	0.0019610000	0	0	209321984	3.9471204281	4.0014400482	3.9945781231
21	1.1200000000	0.0046839481	0.0047737948	0.0093591185	0.0039096929	0.7990630000	0.0535020000	0.0510710000	0.0314310000	0.3256940000	0.3373220000	0	0	209321984	3.9411444664	4.0015997887	3.9918317795
22	1.1600000000	0.0047772597	0.0047739523	0.0093591185	0.0038595650	0.4370080000	0.0535820000	0.0515010000	0.0000000000	0.3299370000	0.0019470000	0	0	209321984	3.9315822124	4.0009799004	3.9938764572
23	1.2000000000	0.0046950104	0.0047705200	0.0093591185	0.0037957620	0.4612660000	0.0530910000	0.0428590000	0.0316920000	0.3316950000	0.0018890000	0	0	209321984	3.9250383377	4.0017504692	3.9920752048
24	1.2400000000	0.0047130501	0.0047681254	0.0093591185	0.0037526195	0.4389720000	0.0521630000	0.0514830000	0.0000010000	0.3333330000	0.0019480000	0	0	209321984	3.9182560444	4.0021333694	3.9897935390
25	1.2800000000	0.0048586708	0.0047717473	0.0093591185	0.0037679284	0.8083950000	0.0535510000	0.0538520000	0.0317620000	0.3329200000	0.3362660000	0	0	209321984	3.9128377438	4.0018477440	3.9895820618
26	1.3200000000	0.0049140980	0.0047772223	0.0093591185	0.0037041537	0.4426660000	0.0535750000	0.0537040000	0.0000000000	0.3334040000	0.0019400000	0	0	209321984	3.8845646381	4.0012812614	3.9893329144
27	1.3600000000	0.0048627835	0.0047803912	0.0093591185	0.0039231812	0.4624980000	0.0521630000	0.0425920000	0.0318670000	0.3339530000	0.0018800000	0	0	209321984	3.8810620308	4.0020785332	3.9866676331
28	1.4000000000	0.0049214982	0.0047854308	0.0093591185	0.0044132213	0.4312150000	0.0535940000	0.0408950000	0.0000010000	0.3347710000	0.0019050000	0	0	209321984	3.8753788471	4.0030326843	3.9849295616
29	1.4400000000	0.0049652914	0.0047916328	0.0093591185	0.0044290487	0.8071030000	0.0535260000	0.0517140000	0.0319060000	0.3301700000	0.3397400000	0	0	209321984	3.8645789623	4.0009665489	3.9861750603
30	1.4800000000	0.0048925434	0.0047949965	0.0093591185	0.0043568519	0.4294630000	0.0534990000	0.0427480000	0.0000000000	0.3313220000	0.0018470000	0	0	209321984	3.8526256084	4.0004777908	3.9869813919
31	1.5200000000	0.0047530620	0.0047936438	0.0093591185	0.0042896682	0.4728700000	0.0535870000	0.0516350000	0.0319680000	0.3337260000	0.0019080000	0	0	209321984	3.8493072987	3.9997935295	3.9835927486
32	1.5600000000	0.0050736610	0.0048023943	0.0093591185	0.0042474526	0.4430240000	0.0521520000	0.0534350000	0.0000010000	0.3354220000	0.0019690000	0	0	209321984	3.8396103382	3.9983673096	3.9843158722
33	1.6000000000	0.0050089913	0.0048086549	0.0093591185	0.0042500509	0.8127220000	0.0535760000	0.0537360000	0.0319730000	0.3354800000	0.3379100000	0	0	209321984	3.8291144371	3.9972615242	3.9860889912
34	1.6400000000	0.0050228671	0.0048149552	0.0093591185	0.0041887731	0.4443450000	0.0534810000	0.0516540000	0.0000000000	0.3372100000	0.0019480000	0	0	209321984	3.8157975674	3.9986698627	3.9883291721
35	1.6800000000	0.0050813155	0.0048225655	0.0093591185	0.0041462176	0.4631690000	0.0535960000	0.0427310000	0.0319100000	0.3330290000	0.0018540000	0	0	209321984	3.8090777397	3.9990663528	3.9917049408
36	1.7200000000	0.0051128715	0.0048306296	0.0093591185	0.0041610644	0.4437810000	0.0534850000	0.0518290000	0.0000000000	0.3365100000	0.0019060000	0	0	209321984	3.8027691841	3.9985139370	3.9896168709
37	1.7600000000	0.0051001883	0.0048379149	0.0093591185	0.0041647566	0.8039580000	0.0521640000	0.0428100000	0.0319110000	0.3356870000	0.3413340000	0	0	209321984	3.7943520546	4.0004434586	3.9933404922
