SLAMBench Report run started:	2020-03-04 10:34:58

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/TUM2XYZ-KF-INT-0.00006.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_xyz.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
load-filter-library: ./build/lib/libint-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 6e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1311867170.4622900486	0.0582520030	0.0582520030	0.0582520030	0.0000000000	0.3337180000	0.0401060000	0.0147290000	0.0275000000	0.0000030000	0.2451250000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	1311867170.4941389561	0.0599970818	0.0591245424	0.0599970818	0.0035989983	0.0963060000	0.0567860000	0.0091900000	0.0275330000	0.0000010000	0.0015550000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	1311867170.5264289379	0.0615839623	0.0599443490	0.0615839623	0.0081929692	0.0987870000	0.0596570000	0.0093170000	0.0275040000	0.0000000000	0.0015810000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	1311867170.5623490810	0.0628964603	0.0606823768	0.0628964603	0.0105670472	0.3132340000	0.0398400000	0.0093860000	0.0274910000	0.2341120000	0.0016840000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	1311867170.5942170620	0.0609258004	0.0607310615	0.0628964603	0.0111248825	0.5817310000	0.0396860000	0.0466200000	0.0276150000	0.2308360000	0.2362370000	0	0	209321984	4.0031242371	3.9974739552	3.9970715046
6	1311867170.6260869503	0.0606063157	0.0607102706	0.0628964603	0.0110247071	0.3542860000	0.0401000000	0.0801280000	0.0000000000	0.2316020000	0.0017360000	0	0	209321984	4.0016179085	3.9956715107	3.9953825474
7	1311867170.6621398926	0.0602245182	0.0606408774	0.0628964603	0.0105579885	0.3505040000	0.0396350000	0.0532930000	0.0277030000	0.2274380000	0.0017160000	0	0	209321984	4.0018362999	3.9940991402	3.9936189651
8	1311867170.6942050457	0.0600376725	0.0605654768	0.0628964603	0.0100588744	0.3506080000	0.0397940000	0.0796550000	0.0000010000	0.2286930000	0.0017380000	0	0	209321984	4.0011501312	3.9931442738	3.9919633865
9	1311867170.7263879776	0.0608407333	0.0605960608	0.0628964603	0.0100336743	0.5823370000	0.0397250000	0.0535730000	0.0277700000	0.2274300000	0.2330940000	0	0	209321984	4.0015745163	3.9936795235	3.9908599854
10	1311867170.7620189190	0.0603531599	0.0605717707	0.0628964603	0.0098635406	0.3483550000	0.0396520000	0.0795110000	0.0000010000	0.2267830000	0.0016990000	0	0	209321984	3.9994847775	3.9909155369	3.9892821312
11	1311867170.7941920757	0.0607237555	0.0605855875	0.0628964603	0.0096817613	0.3583090000	0.0398550000	0.0604650000	0.0277320000	0.2277980000	0.0017310000	0	0	209321984	4.0003814697	3.9889502525	3.9876790047
12	1311867170.8262820244	0.0612722374	0.0606428084	0.0628964603	0.0096073742	0.3486090000	0.0395770000	0.0800920000	0.0000000000	0.2264960000	0.0017260000	0	0	209321984	4.0014538765	3.9856202602	3.9859535694
13	1311867170.8622210026	0.0614278056	0.0607031928	0.0628964603	0.0096859912	0.5731900000	0.0392410000	0.0532750000	0.0277150000	0.2239140000	0.2283210000	0	0	209321984	4.0042281151	3.9817702770	3.9834070206
14	1311867170.8943779469	0.0618288368	0.0607835959	0.0628964603	0.0094040667	0.3095010000	0.0388700000	0.0444640000	0.0000000000	0.2237630000	0.0016860000	0	0	209321984	4.0020437241	3.9801115990	3.9812366962
15	1311867170.9263520241	0.0620395541	0.0608673265	0.0628964603	0.0093865927	0.3435230000	0.0384850000	0.0525490000	0.0277260000	0.2222840000	0.0017370000	0	0	209321984	4.0027923584	3.9772713184	3.9783899784
16	1311867170.9621469975	0.0615644939	0.0609108994	0.0628964603	0.0091722968	0.3091640000	0.0382520000	0.0461280000	0.0000000000	0.2224040000	0.0016650000	0	0	209321984	4.0006127357	3.9752993584	3.9754090309
17	1311867170.9942629337	0.0615480505	0.0609483789	0.0628964603	0.0090176450	0.5788050000	0.0380160000	0.0522600000	0.0278280000	0.2264560000	0.2335040000	0	0	209321984	3.9983243942	3.9747209549	3.9725215435
18	1311867171.0262739658	0.0615839697	0.0609836895	0.0628964603	0.0087662929	0.3436930000	0.0376080000	0.0774800000	0.0000010000	0.2261950000	0.0016780000	0	0	209321984	3.9982252121	3.9730961323	3.9697549343
19	1311867171.0623519421	0.0607638806	0.0609721206	0.0628964603	0.0091358064	0.3437500000	0.0373300000	0.0455020000	0.0278630000	0.2306050000	0.0017090000	0	0	209321984	3.9972660542	3.9699754715	3.9667026997
