SLAMBench Report run started:	2020-03-03 01:41:35

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/ICL2-KF-DEP-0.00001.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 1e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0400000000	0.0010032422	0.0010032422	0.0010032422	0.0000000000	0.4411960000	0.0544010000	0.0164750000	0.0314890000	0.0000040000	0.3387260000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.1200000000	0.0036504185	0.0023268303	0.0036504185	0.0078900512	0.0981780000	0.0538030000	0.0111580000	0.0313950000	0.0000020000	0.0017940000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.1600000000	0.0067101396	0.0037879334	0.0067101396	0.0057897530	0.0980630000	0.0537400000	0.0111710000	0.0313370000	0.0000010000	0.0017850000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.2000000000	0.0056835413	0.0042618354	0.0067101396	0.0047810467	0.4310890000	0.0537300000	0.0112100000	0.0315120000	0.3327380000	0.0018690000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.3200000000	0.0038749797	0.0041844642	0.0067101396	0.0048014704	0.7918250000	0.0533180000	0.0428000000	0.0315460000	0.3294390000	0.3346900000	0	0	209321984	3.9948034286	4.0007362366	4.0003194809
6	0.3600000000	0.0038210435	0.0041238941	0.0067101396	0.0043724511	0.4302580000	0.0537590000	0.0449410000	0.0000000000	0.3296520000	0.0018770000	0	0	209321984	3.9946472645	4.0020694733	4.0009155273
7	0.5200000000	0.0038222221	0.0040807981	0.0067101396	0.0063133103	0.4600750000	0.0537380000	0.0430800000	0.0317040000	0.3296360000	0.0018850000	0	0	209321984	3.9912188053	4.0019154549	4.0007691383
8	0.6400000000	0.0038524542	0.0040522551	0.0067101396	0.0060230562	0.4289380000	0.0537590000	0.0426880000	0.0000010000	0.3305020000	0.0019560000	0	0	209321984	3.9868772030	4.0001134872	3.9990746975
9	0.7200000000	0.0039229710	0.0040378902	0.0067101396	0.0056904924	0.7891610000	0.0523080000	0.0402220000	0.0317040000	0.3298120000	0.3350800000	0	0	209321984	3.9839079380	4.0005869865	3.9996597767
10	0.7600000000	0.0039340239	0.0040275036	0.0067101396	0.0054862528	0.4381300000	0.0537600000	0.0519050000	0.0000010000	0.3305250000	0.0019060000	0	0	209321984	3.9808444977	3.9994494915	3.9993288517
11	0.8000000000	0.0039694305	0.0040222242	0.0067101396	0.0052152802	0.4709880000	0.0534070000	0.0538630000	0.0317030000	0.3300650000	0.0019170000	0	0	209321984	3.9779272079	4.0003180504	3.9996910095
12	0.8400000000	0.0040235403	0.0040223339	0.0067101396	0.0049801592	0.4314600000	0.0537180000	0.0450830000	0.0000000000	0.3307060000	0.0019170000	0	0	209321984	3.9722507000	3.9997241497	3.9992694855
