SLAMBench Report run started:	2020-03-04 10:45:35

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/TUM2XYZ-KF-DEP-0.00009.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_xyz.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 9.000000000000001e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1311867170.4835000038	0.0594216436	0.0594216436	0.0594216436	0.0000000000	0.3327120000	0.0400770000	0.0146590000	0.0275350000	0.0000030000	0.2471330000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	1311867170.5168180466	0.0613267384	0.0603741910	0.0613267384	0.0123057691	0.0786830000	0.0396440000	0.0092770000	0.0274910000	0.0000010000	0.0015610000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	1311867170.5513839722	0.0624115951	0.0610533257	0.0624115951	0.0115930253	0.0790370000	0.0398140000	0.0093450000	0.0275300000	0.0000010000	0.0016170000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	1311867170.5809900761	0.0637348592	0.0617237091	0.0637348592	0.0126582134	0.3117560000	0.0395750000	0.0093270000	0.0276130000	0.2328350000	0.0016880000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	1311867170.6179420948	0.0618972257	0.0617584124	0.0637348592	0.0140411814	0.6109780000	0.0400870000	0.0792810000	0.0276640000	0.2288560000	0.2343760000	0	0	209321984	4.0008411407	3.9965617657	3.9971024990
6	1311867170.6496739388	0.0619982220	0.0617983807	0.0637348592	0.0127131163	0.3376820000	0.0396320000	0.0664690000	0.0000010000	0.2291350000	0.0017290000	0	0	209321984	4.0005621910	3.9948449135	3.9956433773
7	1311867170.6805319786	0.0614012480	0.0617416474	0.0637348592	0.0117012062	0.3750250000	0.0397240000	0.0792050000	0.0276650000	0.2260030000	0.0017200000	0	0	209321984	4.0001931190	3.9939689636	3.9938409328
8	1311867170.7173581123	0.0623450652	0.0618170747	0.0637348592	0.0110091766	0.3495270000	0.0396970000	0.0798570000	0.0000000000	0.2275560000	0.0017050000	0	0	209321984	4.0007958412	3.9944102764	3.9929349422
9	1311867170.7494509220	0.0618848763	0.0618246082	0.0637348592	0.0104276640	0.6058040000	0.0396310000	0.0789130000	0.0277570000	0.2265620000	0.2322300000	0	0	209321984	3.9988803864	3.9916372299	3.9913017750
10	1311867170.7803640366	0.0618115589	0.0618233033	0.0637348592	0.0100133985	0.3274730000	0.0398560000	0.0600640000	0.0000000000	0.2251450000	0.0016980000	0	0	209321984	3.9987738132	3.9896643162	3.9898858070
