SLAMBench Report run started:	2020-03-04 01:34:03

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/ICL2-KF-COM-0.00007.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 6.999999999999999e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0400000000	0.0010032422	0.0010032422	0.0010032422	0.0000000000	0.4433360000	0.0561170000	0.0168330000	0.0319080000	0.0000030000	0.3383790000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.1200000000	0.0036504185	0.0023268303	0.0036504185	0.0078900512	0.1000600000	0.0554010000	0.0112070000	0.0315410000	0.0000010000	0.0018820000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.1600000000	0.0067101396	0.0037879334	0.0067101396	0.0057897530	0.0996390000	0.0553370000	0.0111260000	0.0313760000	0.0000000000	0.0017690000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.3600000000	0.0093591185	0.0051807297	0.0093591185	0.0050691287	0.4320350000	0.0554460000	0.0111950000	0.0314400000	0.3320460000	0.0018800000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.4000000000	0.0048230481	0.0051091934	0.0093591185	0.0067627047	0.8024030000	0.0554720000	0.0518490000	0.0316490000	0.3292120000	0.3341890000	0	0	209321984	3.9946572781	4.0007429123	4.0013699532
6	0.4400000000	0.0046225730	0.0050280900	0.0093591185	0.0063282127	0.4412640000	0.0553590000	0.0538850000	0.0000000000	0.3300230000	0.0019650000	0	0	209321984	3.9944489002	4.0009083748	4.0006446838
7	0.5600000000	0.0046903747	0.0049798450	0.0093591185	0.0062166658	0.4613040000	0.0552450000	0.0428930000	0.0317310000	0.3294870000	0.0019160000	0	0	209321984	3.9890155792	4.0029482841	4.0013861656
8	0.6000000000	0.0045811362	0.0049300064	0.0093591185	0.0057895299	0.4381520000	0.0552610000	0.0514880000	0.0000000000	0.3294200000	0.0019510000	0	0	209321984	3.9897134304	4.0014748573	4.0003614426
9	0.6400000000	0.0046262657	0.0048962574	0.0093591185	0.0054419717	0.8150900000	0.0553920000	0.0625880000	0.0316150000	0.3299970000	0.3354630000	0	0	209321984	3.9876835346	4.0000300407	3.9989223480
10	0.7200000000	0.0046549225	0.0048721239	0.0093591185	0.0051889477	0.4310250000	0.0553230000	0.0424980000	0.0000000000	0.3312070000	0.0019640000	0	0	209321984	3.9846556187	4.0006570816	3.9995558262
11	0.7600000000	0.0046392647	0.0048509549	0.0093591185	0.0050391766	0.4712240000	0.0554320000	0.0516970000	0.0320770000	0.3300760000	0.0019080000	0	0	209321984	3.9815857410	3.9994075298	3.9991817474
12	0.8400000000	0.0046761967	0.0048363917	0.0093591185	0.0048051902	0.4316480000	0.0553950000	0.0429210000	0.0000000000	0.3313760000	0.0019190000	0	0	209321984	3.9729568958	3.9996240139	3.9991157055
13	0.8800000000	0.0047507924	0.0048298071	0.0093591185	0.0046007010	0.8059290000	0.0553780000	0.0515260000	0.0317680000	0.3311150000	0.3361070000	0	0	209321984	3.9736499786	3.9986200333	3.9974198341
14	0.9200000000	0.0047079190	0.0048211008	0.0093591185	0.0044205982	0.4409100000	0.0554240000	0.0517020000	0.0000000000	0.3318270000	0.0019230000	0	0	209321984	3.9652047157	4.0002202988	3.9968471527
15	0.9600000000	0.0047475011	0.0048161942	0.0093591185	0.0042904129	0.4716030000	0.0556030000	0.0515860000	0.0316740000	0.3307600000	0.0019410000	0	0	209321984	3.9640910625	4.0015397072	3.9960684776
16	1.0000000000	0.0047649108	0.0048129890	0.0093591185	0.0041468130	0.4403470000	0.0554570000	0.0517780000	0.0000000000	0.3311700000	0.0019040000	0	0	209321984	3.9578037262	4.0001397133	3.9969878197
17	1.0400000000	0.0047067730	0.0048067410	0.0093591185	0.0040981589	0.8094970000	0.0553160000	0.0539710000	0.0321430000	0.3313670000	0.3366600000	0	0	209321984	3.9520885944	3.9994556904	3.9948010445
18	1.0800000000	0.0046228291	0.0047965237	0.0093591185	0.0040969051	0.4506920000	0.0554050000	0.0609330000	0.0000010000	0.3324180000	0.0018980000	0	0	209321984	3.9471716881	4.0012917519	3.9945409298
19	1.1200000000	0.0046688039	0.0047898016	0.0093591185	0.0041172623	0.4818790000	0.0553480000	0.0605620000	0.0320750000	0.3319070000	0.0019440000	0	0	209321984	3.9411640167	4.0014610291	3.9917995930
20	1.1600000000	0.0047793305	0.0047892780	0.0093591185	0.0040548585	0.4324880000	0.0553440000	0.0428540000	0.0000000000	0.3323620000	0.0018910000	0	0	209321984	3.9316241741	4.0008463860	3.9938440323
21	1.2000000000	0.0046698200	0.0047835895	0.0093591185	0.0039773998	0.8093510000	0.0554270000	0.0518220000	0.0322710000	0.3322050000	0.3375840000	0	0	209321984	3.9250535965	4.0016169548	3.9920408726
22	1.2400000000	0.0046849935	0.0047791079	0.0093591185	0.0039240934	0.4448160000	0.0552870000	0.0539860000	0.0000000000	0.3335990000	0.0019020000	0	0	209321984	3.9182667732	4.0020070076	3.9897630215
23	1.2800000000	0.0048398259	0.0047817478	0.0093591185	0.0039327700	0.4736560000	0.0553550000	0.0518750000	0.0318400000	0.3326440000	0.0018980000	0	0	209321984	3.9128570557	4.0017309189	3.9895534515
24	1.3200000000	0.0048855911	0.0047860746	0.0093591185	0.0038596154	0.4437230000	0.0553810000	0.0519570000	0.0000010000	0.3344320000	0.0019110000	0	0	209321984	3.8845729828	4.0011734962	3.9893064499
25	1.3600000000	0.0048446199	0.0047884164	0.0093591185	0.0040828572	0.8037870000	0.0553270000	0.0429210000	0.0319460000	0.3338930000	0.3396540000	0	0	209321984	3.8810851574	4.0019669533	3.9866390228
