SLAMBench Report run started:	2020-03-04 01:37:16

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/ICL2-KF-DEP-0.00004.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 4e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0400000000	0.0010032422	0.0010032422	0.0010032422	0.0000000000	0.4411910000	0.0543250000	0.0165590000	0.0314210000	0.0000040000	0.3387810000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.1200000000	0.0036504185	0.0023268303	0.0036504185	0.0078900512	0.0980560000	0.0536350000	0.0111710000	0.0314160000	0.0000010000	0.0018040000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.5600000000	0.0159559101	0.0068698569	0.0159559101	0.0076221510	0.0979610000	0.0536100000	0.0111580000	0.0313600000	0.0000010000	0.0018030000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.6800000000	0.0184614863	0.0097677643	0.0184614863	0.0074642059	0.4244810000	0.0521870000	0.0111000000	0.0312920000	0.3279870000	0.0018850000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.7600000000	0.0094206845	0.0096983483	0.0184614863	0.0098244223	0.7923360000	0.0521950000	0.0409460000	0.0318430000	0.3318750000	0.3354440000	0	0	209321984	3.9864079952	3.9991834164	3.9990744591
6	0.8000000000	0.0094030919	0.0096491389	0.0184614863	0.0088019244	0.4383750000	0.0536240000	0.0517460000	0.0000000000	0.3310610000	0.0019120000	0	0	209321984	3.9834246635	4.0002746582	3.9994871616
7	0.8400000000	0.0094475942	0.0096203468	0.0184614863	0.0080439846	0.4720340000	0.0536160000	0.0540340000	0.0316360000	0.3308030000	0.0019130000	0	0	209321984	3.9777805805	3.9994814396	3.9990050793
8	0.8800000000	0.0093924059	0.0095918542	0.0184614863	0.0074473866	0.4300860000	0.0536140000	0.0425450000	0.0000000000	0.3319820000	0.0019140000	0	0	209321984	3.9783160686	3.9987273216	3.9973561764
9	0.9200000000	0.0093858046	0.0095689598	0.0184614863	0.0069667005	0.8056930000	0.0536140000	0.0539290000	0.0317030000	0.3305860000	0.3358270000	0	0	209321984	3.9699258804	4.0002493858	3.9967455864
10	0.9600000000	0.0095311170	0.0095651755	0.0184614863	0.0065966238	0.4383980000	0.0536120000	0.0518320000	0.0000000000	0.3309730000	0.0019440000	0	0	209321984	3.9689152241	4.0016779900	3.9959788322
11	1.0000000000	0.0094749145	0.0095569700	0.0184614863	0.0062594682	0.4618170000	0.0536220000	0.0513260000	0.0314500000	0.3235120000	0.0018720000	0	0	209321984	3.9625854492	4.0001215935	3.9968471527
12	1.0400000000	0.0093734525	0.0095416769	0.0184614863	0.0060453369	0.4381970000	0.0522150000	0.0517520000	0.0000000000	0.3322860000	0.0019090000	0	0	209321984	3.9567940235	3.9997549057	3.9947021008
13	1.0800000000	0.0093015768	0.0095232076	0.0184614863	0.0059087517	0.8053680000	0.0535840000	0.0517980000	0.0317140000	0.3315450000	0.3366920000	0	0	209321984	3.9519104958	4.0015087128	3.9944148064
14	1.1200000000	0.0093128840	0.0095081845	0.0184614863	0.0058051778	0.4397620000	0.0536350000	0.0516090000	0.0000000000	0.3325670000	0.0019150000	0	0	209321984	3.9458467960	4.0018153191	3.9916822910
15	1.1600000000	0.0093928743	0.0095004972	0.0184614863	0.0056415253	0.4714130000	0.0536240000	0.0516980000	0.0317080000	0.3324260000	0.0019200000	0	0	209321984	3.9363050461	4.0011401176	3.9936919212
16	1.2000000000	0.0092412746	0.0094842957	0.0184614863	0.0054750316	0.4393040000	0.0522240000	0.0516970000	0.0000010000	0.3334270000	0.0019200000	0	0	209321984	3.9297001362	4.0019259453	3.9918630123
17	1.2400000000	0.0093424506	0.0094759519	0.0184614863	0.0053433815	0.8152730000	0.0536080000	0.0582980000	0.0317450000	0.3332870000	0.3382960000	0	0	209321984	3.9230098724	4.0022945404	3.9895637035
18	1.2800000000	0.0094137695	0.0094724973	0.0184614863	0.0052736540	0.4322450000	0.0535890000	0.0429650000	0.0000010000	0.3337290000	0.0019230000	0	0	209321984	3.9174962044	4.0021882057	3.9893760681
19	1.3200000000	0.0094483681	0.0094712274	0.0184614863	0.0051376507	0.4737480000	0.0535770000	0.0519170000	0.0318860000	0.3344160000	0.0019130000	0	0	209321984	3.8892340660	4.0016045570	3.9890518188
20	1.3600000000	0.0093478579	0.0094650589	0.0184614863	0.0052921660	0.4428590000	0.0536260000	0.0520530000	0.0000000000	0.3352510000	0.0018900000	0	0	209321984	3.8856832981	4.0024476051	3.9863760471
21	1.4000000000	0.0094183059	0.0094628326	0.0184614863	0.0057410945	0.8029850000	0.0535860000	0.0431230000	0.0319430000	0.3345510000	0.3397420000	0	0	209321984	3.8800475597	4.0033297539	3.9846065044
22	1.4400000000	0.0094122756	0.0094605345	0.0184614863	0.0056956069	0.4332450000	0.0536540000	0.0428040000	0.0000010000	0.3348300000	0.0019160000	0	0	209321984	3.8691504002	4.0014505386	3.9858677387
23	1.4800000000	0.0094837928	0.0094615458	0.0184614863	0.0055722420	0.4714600000	0.0536050000	0.0493940000	0.0319590000	0.3345250000	0.0019360000	0	0	209321984	3.8573818207	4.0009326935	3.9866185188
24	1.5200000000	0.0094061717	0.0094592385	0.0184614863	0.0054562550	0.4427960000	0.0536330000	0.0516740000	0.0000000000	0.3355520000	0.0018990000	0	0	209321984	3.8541321754	4.0002360344	3.9832415581
25	1.5600000000	0.0093377195	0.0094543777	0.0184614863	0.0053732550	0.8044740000	0.0536090000	0.0426630000	0.0319890000	0.3355410000	0.3406320000	0	0	209321984	3.8440845013	3.9986689091	3.9839544296
26	1.6000000000	0.0094147390	0.0094528532	0.0184614863	0.0053303589	0.4374890000	0.0536160000	0.0449080000	0.0000000000	0.3370100000	0.0019140000	0	0	209321984	3.8337306976	3.9976716042	3.9857003689
27	1.6400000000	0.0094098356	0.0094512599	0.0184614863	0.0052313482	0.4755650000	0.0536050000	0.0515960000	0.0324120000	0.3360000000	0.0019040000	0	0	209321984	3.8203434944	3.9992611408	3.9879443645
28	1.6800000000	0.0094276257	0.0094504159	0.0184614863	0.0051561987	0.4434090000	0.0536800000	0.0519580000	0.0000000000	0.3358370000	0.0018920000	0	0	209321984	3.8135633469	3.9997234344	3.9912719727
29	1.7200000000	0.0095115770	0.0094525249	0.0184614863	0.0051339904	0.8172110000	0.0536400000	0.0542600000	0.0320480000	0.3360320000	0.3411870000	0	0	209321984	3.8073720932	3.9990215302	3.9891829491
30	1.7600000000	0.0095331548	0.0094552125	0.0184614863	0.0051089757	0.4456200000	0.0535990000	0.0542470000	0.0000000000	0.3357950000	0.0019370000	0	0	209321984	3.7989182472	4.0011954308	3.9928894043
31	1.8800000000	0.0094814869	0.0094560601	0.0184614863	0.0058042301	0.4751400000	0.0536030000	0.0523350000	0.0319820000	0.3352860000	0.0018930000	0	0	209321984	3.7853651047	3.9996883869	3.9937837124
32	1.9200000000	0.0095087131	0.0094577055	0.0184614863	0.0057099115	0.4432240000	0.0535840000	0.0520800000	0.0000010000	0.3355970000	0.0019190000	0	0	209321984	3.7780542374	4.0009365082	3.9946100712
33	1.9600000000	0.0097308857	0.0094659837	0.0184614863	0.0056466841	0.8138280000	0.0535870000	0.0519540000	0.0320340000	0.3354870000	0.3407230000	0	0	209321984	3.7639842033	4.0005416870	3.9995157719
34	2.2000000000	0.0097013069	0.0094729049	0.0184614863	0.0067011016	0.4442230000	0.0536280000	0.0524100000	0.0000000000	0.3362020000	0.0019380000	0	0	209321984	3.7242741585	3.9982483387	4.0072321892
35	2.2800000000	0.0097263055	0.0094801450	0.0184614863	0.0066092027	0.4643040000	0.0522230000	0.0427940000	0.0320590000	0.3352640000	0.0019200000	0	0	209321984	3.7100734711	3.9949154854	4.0105719566
36	2.3200000000	0.0097686183	0.0094881581	0.0184614863	0.0066753277	0.4455530000	0.0535940000	0.0544400000	0.0000000000	0.3355490000	0.0019220000	0	0	209321984	3.6958754063	3.9974234104	4.0163073540
37	2.4000000000	0.0098106340	0.0094968737	0.0184614863	0.0071592292	0.8132910000	0.0521890000	0.0521960000	0.0320420000	0.3358140000	0.3410040000	0	0	209321984	3.6860256195	3.9942278862	4.0141510963
38	2.4400000000	0.0098981252	0.0095074329	0.0184614863	0.0072530548	0.4408610000	0.0536380000	0.0542700000	0.0000010000	0.3310220000	0.0018830000	0	0	209321984	3.6623234749	3.9947657585	4.0244774818
39	2.4800000000	0.0097787622	0.0095143901	0.0184614863	0.0073262374	0.4666450000	0.0521960000	0.0513560000	0.0319250000	0.3292120000	0.0019070000	0	0	209321984	3.6535091400	3.9937436581	4.0256414413
40	2.5200000000	0.0099718915	0.0095258276	0.0184614863	0.0076291479	0.4364360000	0.0521860000	0.0453100000	0.0000000000	0.3369800000	0.0019120000	0	0	209321984	3.6410698891	3.9951014519	4.0302400589
41	2.5600000000	0.0098576685	0.0095339213	0.0184614863	0.0078812819	0.8163590000	0.0536410000	0.0518960000	0.0322020000	0.3366590000	0.3419130000	0	0	209321984	3.6271667480	3.9948546886	4.0339379311
42	2.6000000000	0.0098582851	0.0095416443	0.0184614863	0.0079130122	0.4452730000	0.0535780000	0.0519580000	0.0000010000	0.3377910000	0.0018960000	0	0	209321984	3.6164433956	3.9962286949	4.0359001160
43	2.7200000000	0.0100670438	0.0095538628	0.0184614863	0.0079887121	0.4768580000	0.0536010000	0.0515510000	0.0323390000	0.3374060000	0.0019120000	0	0	209321984	3.5855929852	3.9989602566	4.0419964790
44	2.7600000000	0.0102183539	0.0095689649	0.0184614863	0.0079055173	0.4476300000	0.0536080000	0.0538890000	0.0000000000	0.3381800000	0.0019030000	0	0	209321984	3.5767838955	4.0008230209	4.0416350365
45	3.0000000000	0.0105125234	0.0095899329	0.0184614863	0.0131404679	0.8163880000	0.0536080000	0.0445270000	0.0327020000	0.3385980000	0.3468990000	0	0	209321984	3.5422129631	4.0165324211	4.0291771889
46	3.0400000000	0.0098007657	0.0095945162	0.0184614863	0.0130485105	0.4455010000	0.0536100000	0.0498840000	0.0000000000	0.3401200000	0.0018340000	0	0	209321984	3.5409355164	4.0169777870	4.0223655701
47	3.1200000000	0.0090220133	0.0095823353	0.0184614863	0.0129091894	0.4887410000	0.0536330000	0.0602210000	0.0329380000	0.3400810000	0.0018170000	0	0	209321984	3.5347499847	4.0216240883	4.0130476952
