SLAMBench Report run started:	2020-02-23 01:05:13

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-COM-00100.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.001

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.8000000000	0.0259743650	0.0259743650	0.0259743650	0.0000000000	0.4418010000	0.0528180000	0.0164490000	0.0316230000	0.0000040000	0.3408070000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.9200000000	0.0396008305	0.0327875977	0.0396008305	0.0073458226	0.0981440000	0.0535650000	0.0111500000	0.0316110000	0.0000000000	0.0017910000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	1.0000000000	0.0469842441	0.0375198132	0.0469842441	0.0080744744	0.0981320000	0.0535630000	0.0111610000	0.0315930000	0.0000000000	0.0017880000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	1.0800000000	0.0576277748	0.0425468036	0.0576277748	0.0074721048	0.4274080000	0.0535710000	0.0111970000	0.0315610000	0.3292310000	0.0018190000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	1.1600000000	0.0432078242	0.0426790077	0.0576277748	0.0099625740	0.8100810000	0.0535770000	0.0513780000	0.0318540000	0.3339370000	0.3393050000	0	0	209321984	3.9700834751	4.0014710426	3.9963669777
6	1.2400000000	0.0432328954	0.0427713223	0.0576277748	0.0091762544	0.4429680000	0.0535660000	0.0514600000	0.0000010000	0.3359940000	0.0019160000	0	0	209321984	3.9568700790	4.0029401779	3.9920680523
7	1.3200000000	0.0430126712	0.0428058007	0.0576277748	0.0084301408	0.4739440000	0.0535940000	0.0513770000	0.0319160000	0.3350580000	0.0019670000	0	0	209321984	3.9228551388	4.0022349358	3.9908471107
8	1.4400000000	0.0431556851	0.0428495363	0.0576277748	0.0119050949	0.4439220000	0.0535650000	0.0519690000	0.0000000000	0.3364640000	0.0018920000	0	0	209321984	3.9030113220	4.0021715164	3.9872782230
9	1.5200000000	0.0433178358	0.0429015696	0.0576277748	0.0111375280	0.8168770000	0.0535610000	0.0535430000	0.0321180000	0.3359650000	0.3416550000	0	0	209321984	3.8881645203	4.0010814667	3.9843809605
10	1.6000000000	0.0433440581	0.0429458184	0.0576277748	0.0107650486	0.4363700000	0.0535660000	0.0426430000	0.0000000000	0.3382430000	0.0018850000	0	0	209321984	3.8678059578	3.9988510609	3.9865214825
