SLAMBench Report run started:	2020-03-07 08:31:57

Properties:
=================

frame-limit: 0
log-file: ./experiments/final/config/TUM2XYZ-ISD-INT-0.0025.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_xyz.slam
load-slam-library: ./build/lib/liblsdslam-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
load-filter-library: ./build/lib/libint-skip-flow-filter.so
camera-path: 
package-path: benchmarks/lsdslam/src/cpp/
kfusage: 5
kfdist: 5
minUseGrad: 5
fabmap: true
kfreactive: false
subpixelstereo: true
maxLoopClosureCandiates: 20
randSeed: 1
use-pose-optim: true
skip-threshold: 0.0025

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1311867170.5623490810	0.0628965199	0.0628965199	0.0628965199	0.0000000000	0.0137000000	0	0	209321984	0.0000000000	0.0000000000	0.0000000000
2	1311867170.6260869503	0.0646629855	0.0637797527	0.0646629855	0.0062855612	0.0322550000	0	0	209321984	-0.0012397595	0.0006423099	-0.0020640634
3	1311867170.8262820244	0.0718339086	0.0664644713	0.0718339086	0.0078129521	0.0346390000	0	0	209321984	-0.0123069771	-0.0048746495	-0.0053837178
4	1311867170.9263520241	0.0644011796	0.0659486484	0.0718339086	0.0172354593	0.0327670000	0	0	209321984	-0.0142888613	-0.0272442512	-0.0170776043
5	1311867171.0262739658	0.0641163737	0.0655821934	0.0718339086	0.0157899282	0.0343480000	0	0	209321984	-0.0202162527	-0.0436949879	-0.0251634791
6	1311867171.1262509823	0.0675186813	0.0659049414	0.0718339086	0.0156190027	0.0392380000	0	0	209321984	-0.0276908726	-0.0613698661	-0.0308087766
7	1311867171.2943410873	0.0690083280	0.0663482824	0.0718339086	0.0158093569	0.0411460000	0	0	209321984	-0.0096731540	-0.0685308576	-0.0343420915
8	1311867171.3622460365	0.0703070462	0.0668431278	0.0718339086	0.0146707499	0.0517800000	0	0	209321984	-0.0053215902	-0.0691354722	-0.0358872302
9	1311867171.7621190548	0.0809334889	0.0684087235	0.0809334889	0.0150409203	0.0354630000	0	0	209321984	-0.0320792012	-0.0760211647	-0.0442907885
10	1311867171.9624669552	0.0809455514	0.0696624063	0.0809455514	0.0142711695	0.0288110000	0	0	209321984	-0.0528617799	-0.0774681047	-0.0489536822
