SLAMBench Report run started:	2020-03-07 10:59:13

Properties:
=================

frame-limit: 0
log-file: ./experiments/final/config/ICL3-KF-COM-0.001.log
input: datasets/ICL_NUIM/living_room_traj3_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.001

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.2000000000	0.0061222794	0.0061222794	0.0061222794	0.0000000000	0.3933980000	0.0543210000	0.0165940000	0.0304390000	0.0000040000	0.2919200000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	1.0000000000	0.0217797663	0.0139510229	0.0217797663	0.0275025666	0.0972430000	0.0536430000	0.0112190000	0.0304980000	0.0000010000	0.0018490000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	1.1200000000	0.0307683405	0.0195567954	0.0307683405	0.0254743227	0.0970340000	0.0536110000	0.0111360000	0.0304740000	0.0000000000	0.0017790000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	1.2400000000	0.0338268392	0.0231243063	0.0338268392	0.0239878754	0.3863400000	0.0536030000	0.0112050000	0.0305800000	0.2890170000	0.0018990000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	1.3200000000	0.0309573412	0.0246909133	0.0338268392	0.0306013162	0.6975420000	0.0525880000	0.0422170000	0.0309170000	0.2832590000	0.2885230000	0	0	209321984	4.0073661804	4.0074920654	3.9887514114
6	1.3600000000	0.0301246867	0.0255965422	0.0338268392	0.0273739489	0.4010410000	0.0535910000	0.0535650000	0.0000000000	0.2919390000	0.0019110000	0	0	209321984	4.0077109337	4.0061006546	3.9871342182
7	1.4000000000	0.0298934393	0.0262103846	0.0338268392	0.0249961702	0.4297610000	0.0535970000	0.0533520000	0.0308710000	0.2899880000	0.0019160000	0	0	209321984	4.0084652901	4.0036816597	3.9836943150
8	1.4400000000	0.0297491010	0.0266527242	0.0338268392	0.0231434221	0.3987480000	0.0535910000	0.0510860000	0.0000000000	0.2921220000	0.0019110000	0	0	209321984	4.0114369392	4.0029253960	3.9814665318
9	1.4800000000	0.0296698064	0.0269879555	0.0338268392	0.0216493691	0.7244930000	0.0535950000	0.0533760000	0.0308620000	0.2904580000	0.2961630000	0	0	209321984	4.0113854408	4.0030779839	3.9812507629
10	1.5200000000	0.0293987300	0.0272290330	0.0338268392	0.0204350827	0.3994960000	0.0536190000	0.0513760000	0.0000000000	0.2925560000	0.0019060000	0	0	209321984	4.0128011703	4.0039753914	3.9804043770
