SLAMBench Report run started:	2020-03-08 08:27:24

Properties:
=================

frame-limit: 0
log-file: ./experiments/final/config/ICL3-KF-COM-0.00125.log
input: datasets/ICL_NUIM/living_room_traj3_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.00125

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.5200000000	0.0133877806	0.0133877806	0.0133877806	0.0000000000	0.3933320000	0.0543630000	0.0167870000	0.0304940000	0.0000040000	0.2915650000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	1.0000000000	0.0217797663	0.0175837735	0.0217797663	0.0331121087	0.0970990000	0.0536070000	0.0111570000	0.0305050000	0.0000000000	0.0017970000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	1.1200000000	0.0307683405	0.0219786291	0.0307683405	0.0286173270	0.0970460000	0.0535900000	0.0111500000	0.0304820000	0.0000000000	0.0017890000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	1.2400000000	0.0338268392	0.0249406816	0.0338268392	0.0262442062	0.3861150000	0.0535690000	0.0111690000	0.0305880000	0.2888630000	0.0018870000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	1.3200000000	0.0357891023	0.0271103658	0.0357891023	0.0305224259	0.7225190000	0.0535670000	0.0535940000	0.0307640000	0.2894070000	0.2951470000	0	0	209321984	4.0027904510	4.0095124245	3.9896306992
6	1.3600000000	0.0349799283	0.0284219595	0.0357891023	0.0273020768	0.4078960000	0.0535650000	0.0605840000	0.0000010000	0.2918320000	0.0018770000	0	0	209321984	4.0031223297	4.0081863403	3.9880430698
7	1.4400000000	0.0347363912	0.0293240212	0.0357891023	0.0249387782	0.4354440000	0.0535690000	0.0597020000	0.0308890000	0.2893400000	0.0019060000	0	0	209321984	4.0064940453	4.0048131943	3.9823939800
8	1.5200000000	0.0343236402	0.0299489736	0.0357891023	0.0231095685	0.4025280000	0.0535710000	0.0536070000	0.0000010000	0.2934250000	0.0018840000	0	0	209321984	4.0079545975	4.0059866905	3.9812929630
9	1.6000000000	0.0336367711	0.0303587288	0.0357891023	0.0227263281	0.7249260000	0.0535760000	0.0529420000	0.0310480000	0.2904550000	0.2968640000	0	0	209321984	4.0176496506	4.0081667900	3.9799532890
10	1.6800000000	0.0327643082	0.0305992868	0.0357891023	0.0215617774	0.4117040000	0.0535690000	0.0623230000	0.0000000000	0.2938970000	0.0018730000	0	0	209321984	4.0212726593	4.0080595016	3.9772572517
11	1.7600000000	0.0313983709	0.0306719308	0.0357891023	0.0209360198	0.4308630000	0.0536130000	0.0531360000	0.0311230000	0.2910420000	0.0019050000	0	0	209321984	4.0272760391	4.0105857849	3.9760620594
12	1.8400000000	0.0311379675	0.0307107672	0.0357891023	0.0202901843	0.4023740000	0.0535640000	0.0535410000	0.0000000000	0.2933120000	0.0019150000	0	0	209321984	4.0310001373	4.0139508247	3.9751107693
13	1.9600000000	0.0322572440	0.0308297269	0.0357891023	0.0197210614	0.7373840000	0.0535850000	0.0616250000	0.0312610000	0.2919810000	0.2988890000	0	0	209321984	4.0277361870	4.0150866508	3.9714846611
14	2.1200000000	0.0322039202	0.0309278836	0.0357891023	0.0194041205	0.4033290000	0.0535710000	0.0511050000	0.0000000000	0.2966800000	0.0019280000	0	0	209321984	4.0279464722	4.0143303871	3.9702785015
15	2.3200000000	0.0323508643	0.0310227490	0.0357891023	0.0209619733	0.4435240000	0.0536250000	0.0613390000	0.0316890000	0.2949190000	0.0019060000	0	0	209321984	4.0381569862	4.0176734924	3.9671308994
16	2.8400000000	0.0327228941	0.0311290080	0.0357891023	0.0284994764	0.4666600000	0.0537210000	0.1033160000	0.0000000000	0.3076550000	0.0019220000	0	0	209321984	4.0644397736	4.0052056313	3.9515893459
17	3.0000000000	0.0330213383	0.0312403216	0.0357891023	0.0288166943	0.7674480000	0.0537080000	0.0587040000	0.0325570000	0.3072230000	0.3152080000	0	0	209321984	4.0779166222	4.0092868805	3.9432966709
18	3.1600000000	0.0331836306	0.0313482832	0.0357891023	0.0283700866	0.4180190000	0.0538280000	0.0508840000	0.0000000000	0.3113350000	0.0019270000	0	0	209321984	4.0911974907	4.0084962845	3.9354484081
19	3.3600000000	0.0336004458	0.0314668181	0.0357891023	0.0277443837	0.4399660000	0.0526070000	0.0408270000	0.0327690000	0.3118070000	0.0019090000	0	0	209321984	4.1193675995	4.0087814331	3.9268007278
20	3.5600000000	0.0337552764	0.0315812410	0.0357891023	0.0271048626	0.4122180000	0.0537010000	0.0414300000	0.0000000000	0.3151700000	0.0018700000	0	0	209321984	4.1355285645	4.0138545036	3.9183123112
21	3.8000000000	0.0342232734	0.0317070521	0.0357891023	0.0267093782	0.7671800000	0.0540950000	0.0405670000	0.0332050000	0.3138630000	0.3254020000	0	0	209321984	4.1813454628	4.0194697380	3.9093551636
22	4.1200000000	0.0352032222	0.0318659689	0.0357891023	0.0264657468	0.4163390000	0.0565680000	0.0414060000	0.0000010000	0.3164870000	0.0018300000	0	0	209321984	4.2452178001	4.0294299126	3.9004714489
23	4.9600000000	0.5171719193	0.0529662276	0.5171719193	0.1073250777	0.5045010000	0.0541150000	0.0881970000	0.0339370000	0.3263460000	0.0018600000	0	0	209321984	3.9418427944	4.0167255402	3.8761217594
24	5.3200000000	0.5180100203	0.0723430523	0.5180100203	0.1050023772	0.4363860000	0.0522910000	0.0551200000	0.0000000000	0.3270560000	0.0018700000	0	0	209321984	4.0266518593	4.0205783844	3.9048063755
25	5.7200000000	0.5162271261	0.0900984152	0.5180100203	0.1029408427	0.7899130000	0.0536960000	0.0555520000	0.0331740000	0.3164290000	0.3310150000	0	0	209321984	4.1128678322	4.0385212898	3.9496335983
26	6.3600000000	0.4936687648	0.1056203518	0.5180100203	0.1010052528	0.4255380000	0.0537020000	0.0567370000	0.0000000000	0.3131360000	0.0019140000	0	0	209321984	4.2605204582	4.0631756783	4.0496063232
27	6.7600000000	0.4766304493	0.1193614665	0.5180100203	0.0999109605	0.4678200000	0.0540760000	0.0682120000	0.0315360000	0.3119980000	0.0019480000	0	0	209321984	4.3436007500	4.0837211609	4.1340827942
28	7.2000000000	0.4789730608	0.1322047377	0.5180100203	0.0982690116	0.4497140000	0.0537030000	0.0903420000	0.0000000000	0.3036860000	0.0019320000	0	0	209321984	4.4126033783	4.1017012596	4.2360863686
29	7.4400000000	0.5115838647	0.1452867766	0.5180100203	0.0969853067	0.7811580000	0.0521990000	0.0986350000	0.0310110000	0.2962450000	0.3030160000	0	0	209321984	4.4107532501	4.1094064713	4.2845792770
30	7.7600000000	0.4895409048	0.1567619142	0.5180100203	0.0954117385	0.4177810000	0.0535160000	0.0762920000	0.0000010000	0.2858290000	0.0020910000	0	0	209321984	4.4655938148	4.1190013885	4.3674254417
31	8.7600000000	0.5222587585	0.1685521350	0.5222587585	0.0939926612	0.4449940000	0.0541260000	0.1028260000	0.0290570000	0.2570170000	0.0019170000	0	0	209321984	4.4346723557	4.1526608467	4.6438326836
32	9.2400000000	0.4762502611	0.1781677014	0.5222587585	0.0930302896	0.3507990000	0.0538500000	0.0524780000	0.0000000000	0.2424850000	0.0019360000	0	0	209321984	4.4744677544	4.1688828468	4.7915463448
33	9.6400000000	0.4825007021	0.1873899136	0.5222587585	0.0919201116	0.5883730000	0.0536450000	0.0526190000	0.0278070000	0.2243140000	0.2299340000	0	0	209321984	4.4719085693	4.1864528656	4.8985104561
34	9.9200000000	0.4803342521	0.1960059235	0.5222587585	0.0905268732	0.3277370000	0.0536820000	0.0610090000	0.0000000000	0.2110860000	0.0019070000	0	0	209321984	4.4815111160	4.2017965317	4.9781589508
35	10.2000000000	0.4930109680	0.2044917819	0.5222587585	0.0892748015	0.3797770000	0.0536670000	0.1012430000	0.0267230000	0.1962060000	0.0018860000	0	0	209321984	4.4682097435	4.2119665146	5.0428891182
36	10.5600000000	0.3860759437	0.2095357864	0.5222587585	0.0888971833	0.3495890000	0.0538060000	0.1092670000	0.0000010000	0.1845350000	0.0019250000	0	0	209321984	4.5674376488	4.2177982330	5.1229052544
37	11.6800000000	0.0736988187	0.2058645170	0.5222587585	0.1090355935	0.5117120000	0.0535720000	0.1057060000	0.0256490000	0.1604290000	0.1662980000	0	0	209321984	4.8304543495	4.3017330170	5.4032783508
38	11.9600000000	0.0902397335	0.2028217596	0.5222587585	0.1077743797	0.3104110000	0.0538360000	0.1021830000	0.0000010000	0.1524550000	0.0018810000	0	0	209321984	4.8006753922	4.3139829636	5.4585547447
39	12.3600000000	0.1214869991	0.2007362529	0.5222587585	0.1064056128	0.3171990000	0.0535690000	0.1021840000	0.0244790000	0.1350590000	0.0018530000	0	0	209321984	4.7688107491	4.3511638641	5.5504717827
40	12.4800000000	0.1310769767	0.1989947710	0.5222587585	0.1051175349	0.2846610000	0.0535690000	0.1024590000	0.0000000000	0.1267820000	0.0017960000	0	0	209321984	4.7586956024	4.3596825600	5.5799503326
41	12.6000000000	0.1359450072	0.1974569719	0.5222587585	0.1038086067	0.4353370000	0.0535620000	0.1037720000	0.0241340000	0.1241520000	0.1296610000	0	0	209321984	4.7509551048	4.3626222610	5.6057324409
42	12.7600000000	0.1402292848	0.1960944079	0.5222587585	0.1025480083	0.2796110000	0.0535710000	0.1054370000	0.0000010000	0.1186770000	0.0018700000	0	0	209321984	4.7468056679	4.3761148453	5.6442155838
43	12.8400000000	0.1439301223	0.1948812850	0.5222587585	0.1013221484	0.2986440000	0.0535670000	0.1040270000	0.0239330000	0.1152200000	0.0018410000	0	0	209321984	4.7415881157	4.3836631775	5.6623759270
44	12.9200000000	0.1449556649	0.1937466118	0.5222587585	0.1001420772	0.2732530000	0.0539480000	0.1043730000	0.0000000000	0.1130500000	0.0018240000	0	0	209321984	4.7429027557	4.3894958496	5.6776466370
45	13.0000000000	0.1493370384	0.1927597324	0.5222587585	0.0989991295	0.4079920000	0.0535730000	0.1039840000	0.0238560000	0.1102010000	0.1163180000	0	0	209321984	4.7397465706	4.3950352669	5.6926198006
46	13.0400000000	0.1490498185	0.1918095168	0.5222587585	0.0979063058	0.2657380000	0.0539870000	0.1049020000	0.0000000000	0.1050180000	0.0017720000	0	0	209321984	4.7366209030	4.3996424675	5.7120642662
47	13.1200000000	0.1473476440	0.1908635196	0.5222587585	0.0968600132	0.2914470000	0.0537700000	0.1074580000	0.0237680000	0.1045990000	0.0017930000	0	0	209321984	4.7331004143	4.3993368149	5.7283296585
48	13.1600000000	0.1460609287	0.1899301322	0.5222587585	0.0958254457	0.2649820000	0.0541270000	0.1055490000	0.0000010000	0.1034390000	0.0018080000	0	0	209321984	4.7328538895	4.3986830711	5.7357745171
49	13.2000000000	0.1454491168	0.1890223564	0.5222587585	0.0948249745	0.3900350000	0.0535700000	0.1055130000	0.0236760000	0.1003940000	0.1068210000	0	0	209321984	4.7316455841	4.3975057602	5.7425465584
50	13.2400000000	0.1421459466	0.1880848282	0.5222587585	0.0938541355	0.2627930000	0.0526750000	0.1067030000	0.0000010000	0.1015450000	0.0018080000	0	0	209321984	4.7333593369	4.3966283798	5.7507524490
51	13.3200000000	0.1401796788	0.1871455116	0.5222587585	0.0929269048	0.2856370000	0.0537530000	0.1076560000	0.0235250000	0.0988120000	0.0018270000	0	0	209321984	4.7320270538	4.3956260681	5.7648415565
52	13.4000000000	0.1347671002	0.1861382344	0.5222587585	0.0920813133	0.2675720000	0.0539650000	0.1148130000	0.0000010000	0.0967740000	0.0019590000	0	0	209321984	4.7312049866	4.3946032524	5.7809138298
53	13.4800000000	0.1332247406	0.1851398666	0.5222587585	0.0912688960	0.3855720000	0.0535720000	0.1125280000	0.0232720000	0.0952230000	0.1009140000	0	0	209321984	4.7270717621	4.3924818039	5.7918443680
54	13.5600000000	0.1295474321	0.1841103771	0.5222587585	0.0904555163	0.2626150000	0.0539520000	0.1130040000	0.0000010000	0.0937140000	0.0018830000	0	0	209321984	4.7246251106	4.3924975395	5.8053092957
