SLAMBench Report run started:	2020-02-23 12:52:37

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-COM-00050.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.0005

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.1200000000	0.0036504185	0.0036504185	0.0036504185	0.0000000000	0.4460370000	0.0542050000	0.0159910000	0.0316140000	0.0000040000	0.3441200000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.6400000000	0.0169819035	0.0103161610	0.0169819035	0.0103060072	0.0981850000	0.0535770000	0.0112080000	0.0315770000	0.0000010000	0.0017930000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.7600000000	0.0230637621	0.0145653614	0.0230637621	0.0095965343	0.0983060000	0.0535740000	0.0112220000	0.0316820000	0.0000000000	0.0017970000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.8400000000	0.0316924192	0.0188471258	0.0316924192	0.0080790083	0.4317360000	0.0535700000	0.0112580000	0.0316600000	0.3333660000	0.0018510000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.9200000000	0.0192428865	0.0189262779	0.0316924192	0.0076615323	0.7951310000	0.0535580000	0.0429230000	0.0322210000	0.3298820000	0.3365130000	0	0	209321984	3.9796261787	4.0018320084	3.9977915287
6	1.0000000000	0.0193276815	0.0189931785	0.0316924192	0.0068787604	0.4300280000	0.0535670000	0.0425390000	0.0000010000	0.3319900000	0.0018990000	0	0	209321984	3.9722683430	4.0017385483	3.9979054928
7	1.0400000000	0.0193151124	0.0190391691	0.0316924192	0.0064295824	0.4732550000	0.0535610000	0.0538930000	0.0319040000	0.3319630000	0.0019020000	0	0	209321984	3.9666090012	4.0010356903	3.9956712723
8	1.0800000000	0.0192546193	0.0190661004	0.0316924192	0.0061442092	0.4495190000	0.0535700000	0.0610420000	0.0000010000	0.3329520000	0.0019210000	0	0	209321984	3.9617042542	4.0030231476	3.9953944683
9	1.1200000000	0.0192426890	0.0190857213	0.0316924192	0.0059500459	0.8078490000	0.0536100000	0.0514850000	0.0319240000	0.3326390000	0.3381560000	0	0	209321984	3.9556214809	4.0033063889	3.9926321507
10	1.1600000000	0.0193756055	0.0191147097	0.0316924192	0.0056858237	0.4315040000	0.0535650000	0.0429240000	0.0000010000	0.3331020000	0.0018800000	0	0	209321984	3.9460978508	4.0028491020	3.9946413040
11	1.2000000000	0.0192334708	0.0191255062	0.0316924192	0.0054277282	0.4790490000	0.0535680000	0.0583400000	0.0319480000	0.3332330000	0.0019250000	0	0	209321984	3.9395244122	4.0035243034	3.9927568436
12	1.2400000000	0.0193359870	0.0191430463	0.0316924192	0.0052409440	0.4417350000	0.0535630000	0.0518700000	0.0000000000	0.3343780000	0.0018860000	0	0	209321984	3.9328227043	4.0039811134	3.9904413223
13	1.3200000000	0.0193736609	0.0191607859	0.0316924192	0.0050680651	0.8209320000	0.0535600000	0.0607660000	0.0320670000	0.3344770000	0.3400270000	0	0	209321984	3.8989837170	4.0033197403	3.9897775650
14	1.4000000000	0.0193514451	0.0191744044	0.0316924192	0.0071447253	0.4342940000	0.0535660000	0.0431710000	0.0000010000	0.3356120000	0.0019090000	0	0	209321984	3.8897960186	4.0051021576	3.9853324890
15	1.4400000000	0.0193657894	0.0191871634	0.0316924192	0.0070026537	0.4741870000	0.0535880000	0.0518260000	0.0321240000	0.3347090000	0.0019030000	0	0	209321984	3.8789408207	4.0031547546	3.9865355492
16	1.4800000000	0.0195163321	0.0192077364	0.0316924192	0.0067742990	0.4426590000	0.0535740000	0.0516720000	0.0000010000	0.3354750000	0.0019030000	0	0	209321984	3.8672299385	4.0027670860	3.9872517586
