SLAMBench Report run started:	2020-02-23 12:20:14

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-COM-00005.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 5e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0400000000	0.0010032422	0.0010032422	0.0010032422	0.0000000000	0.4314790000	0.0527590000	0.0158300000	0.0314450000	0.0000040000	0.3313520000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.1200000000	0.0036504185	0.0023268303	0.0036504185	0.0078900512	0.0983790000	0.0535850000	0.0112590000	0.0316890000	0.0000010000	0.0018190000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.1600000000	0.0067101396	0.0037879334	0.0067101396	0.0057897530	0.0982200000	0.0535960000	0.0112280000	0.0315740000	0.0000000000	0.0017940000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.3600000000	0.0093591185	0.0051807297	0.0093591185	0.0050691287	0.4261120000	0.0535840000	0.0112480000	0.0317240000	0.3276670000	0.0018580000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.4000000000	0.0048230481	0.0051091934	0.0093591185	0.0067627047	0.7991440000	0.0521670000	0.0514690000	0.0321500000	0.3290270000	0.3342990000	0	0	209321984	3.9946572781	4.0007429123	4.0013699532
6	0.4400000000	0.0046225730	0.0050280900	0.0093591185	0.0063282127	0.4392300000	0.0535880000	0.0540080000	0.0000010000	0.3296910000	0.0019130000	0	0	209321984	3.9944489002	4.0009083748	4.0006446838
7	0.5600000000	0.0046903747	0.0049798450	0.0093591185	0.0062166658	0.4584560000	0.0535770000	0.0428580000	0.0318830000	0.3281800000	0.0019260000	0	0	209321984	3.9890155792	4.0029482841	4.0013861656
8	0.6000000000	0.0045811362	0.0049300064	0.0093591185	0.0057895299	0.4366120000	0.0535820000	0.0514840000	0.0000010000	0.3296420000	0.0018720000	0	0	209321984	3.9897134304	4.0014748573	4.0003614426
9	0.6400000000	0.0046262657	0.0048962574	0.0093591185	0.0054419717	0.8141920000	0.0535800000	0.0627110000	0.0318440000	0.3304330000	0.3355900000	0	0	209321984	3.9876835346	4.0000300407	3.9989223480
10	0.6800000000	0.0046358658	0.0048702182	0.0093591185	0.0051319577	0.4387210000	0.0535580000	0.0538580000	0.0000000000	0.3293670000	0.0019050000	0	0	209321984	3.9861288071	4.0003881454	3.9999711514
11	0.7200000000	0.0045706523	0.0048429850	0.0093591185	0.0049191733	0.4583140000	0.0535760000	0.0405120000	0.0323630000	0.3298990000	0.0019290000	0	0	209321984	3.9845693111	4.0006799698	3.9995419979
12	0.7600000000	0.0046211956	0.0048245025	0.0093591185	0.0047938815	0.4297270000	0.0545340000	0.0427400000	0.0000000000	0.3305380000	0.0018790000	0	0	209321984	3.9815437794	3.9995536804	3.9992265701
13	0.8000000000	0.0046766945	0.0048131327	0.0093591185	0.0045995440	0.8032310000	0.0535860000	0.0516470000	0.0323180000	0.3301600000	0.3354840000	0	0	209321984	3.9786527157	4.0003957748	3.9995756149
14	0.8400000000	0.0047070119	0.0048055526	0.0093591185	0.0044257225	0.4310350000	0.0535680000	0.0449940000	0.0000010000	0.3305580000	0.0018790000	0	0	209321984	3.9729635715	3.9997673035	3.9991366863
15	0.8800000000	0.0047389003	0.0048011091	0.0093591185	0.0042648129	0.4697920000	0.0535660000	0.0515700000	0.0319010000	0.3308400000	0.0018800000	0	0	209321984	3.9736104012	3.9987957478	3.9974565506
16	0.9200000000	0.0046940553	0.0047944183	0.0093591185	0.0041205277	0.4390550000	0.0535650000	0.0516240000	0.0000000000	0.3319140000	0.0019160000	0	0	209321984	3.9651579857	4.0003914833	3.9968883991
17	0.9600000000	0.0047490993	0.0047917524	0.0093591185	0.0040168676	0.8008310000	0.0535720000	0.0518220000	0.0322650000	0.3306780000	0.3324560000	0	0	209321984	3.9640588760	4.0017042160	3.9961059093
