SLAMBench Report run started:	2020-03-07 10:00:54

Properties:
=================

frame-limit: 0
log-file: ./experiments/final/config/ICL3-KF-COM-0.00001.log
input: datasets/ICL_NUIM/living_room_traj3_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 1e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0400000000	0.0040127714	0.0040127714	0.0040127714	0.0000000000	0.3898590000	0.0544000000	0.0166390000	0.0303820000	0.0000030000	0.2883170000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.0800000000	0.0039232424	0.0039680069	0.0040127714	0.0055252411	0.0967770000	0.0536900000	0.0110650000	0.0302280000	0.0000010000	0.0017590000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.1200000000	0.0033563883	0.0037641341	0.0040127714	0.0057156944	0.0971930000	0.0537020000	0.0111890000	0.0304540000	0.0000010000	0.0018100000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.1600000000	0.0062459633	0.0043845914	0.0062459633	0.0078501531	0.3787680000	0.0536370000	0.0112600000	0.0304650000	0.2814700000	0.0018970000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.2000000000	0.0024254404	0.0039927612	0.0062459633	0.0081116350	0.7084160000	0.0537230000	0.0604650000	0.0305320000	0.2788340000	0.2848210000	0	0	209321984	4.0037822723	3.9947721958	4.0010333061
6	0.2400000000	0.0024373177	0.0037335206	0.0062459633	0.0074174177	0.3902590000	0.0537110000	0.0536690000	0.0000000000	0.2808710000	0.0019680000	0	0	209321984	4.0039753914	3.9849381447	3.9978814125
7	0.2800000000	0.0024883081	0.0035556331	0.0062459633	0.0067798495	0.4198010000	0.0537290000	0.0535730000	0.0306190000	0.2798840000	0.0019560000	0	0	209321984	4.0017518997	3.9866914749	3.9969666004
8	0.3200000000	0.0024323741	0.0034152257	0.0062459633	0.0070176936	0.3872390000	0.0536850000	0.0517430000	0.0000010000	0.2798550000	0.0019150000	0	0	209321984	4.0006074905	3.9908132553	3.9999735355
9	0.3600000000	0.0024275838	0.0033054877	0.0062459633	0.0065809693	0.7120940000	0.0537370000	0.0626950000	0.0307310000	0.2801170000	0.2847710000	0	0	209321984	3.9986026287	3.9832553864	3.9980947971
10	0.4000000000	0.0024603391	0.0032209729	0.0062459633	0.0062347780	0.4423430000	0.0536970000	0.1045970000	0.0000010000	0.2820900000	0.0019170000	0	0	209321984	3.9985516071	3.9873206615	3.9968402386
11	0.4400000000	0.0024347480	0.0031494979	0.0062459633	0.0061169599	0.4186810000	0.0536530000	0.0520650000	0.0305800000	0.2804050000	0.0019350000	0	0	209321984	3.9995050430	3.9971070290	3.9997842312
12	0.4800000000	0.0024684309	0.0030927423	0.0062459633	0.0058357883	0.3873590000	0.0536600000	0.0514610000	0.0000000000	0.2802800000	0.0019140000	0	0	209321984	4.0015382767	3.9949765205	3.9998240471
13	0.5200000000	0.0024838345	0.0030459032	0.0062459633	0.0056700893	0.7193860000	0.0536650000	0.0716940000	0.0305960000	0.2785490000	0.2848380000	0	0	209321984	4.0043354034	3.9874053001	3.9970660210
14	0.5600000000	0.0025051888	0.0030072808	0.0062459633	0.0055270001	0.4162640000	0.0536670000	0.0807640000	0.0000000000	0.2798570000	0.0019310000	0	0	209321984	4.0071249008	3.9891834259	3.9968824387
15	0.6000000000	0.0024603726	0.0029708202	0.0062459633	0.0053305606	0.4208560000	0.0541490000	0.0542270000	0.0306710000	0.2798220000	0.0019410000	0	0	209321984	4.0081324577	3.9904451370	3.9971683025
16	0.6400000000	0.0024685536	0.0029394286	0.0062459633	0.0051670003	0.3896960000	0.0536650000	0.0538450000	0.0000010000	0.2802170000	0.0019190000	0	0	209321984	4.0078482628	3.9867293835	3.9953353405
17	0.6800000000	0.0025982636	0.0029193600	0.0062459633	0.0050034304	0.7197800000	0.0536170000	0.0714350000	0.0305630000	0.2794340000	0.2846850000	0	0	209321984	4.0072140694	3.9878900051	3.9939208031
18	0.7200000000	0.0025772727	0.0029003552	0.0062459633	0.0049599977	0.4058080000	0.0537210000	0.0694340000	0.0000000000	0.2806750000	0.0019300000	0	0	209321984	4.0076384544	3.9920730591	3.9941468239
19	0.7600000000	0.0025522930	0.0028820361	0.0062459633	0.0051301916	0.4206670000	0.0537180000	0.0537990000	0.0306690000	0.2804520000	0.0019830000	0	0	209321984	4.0071864128	3.9906778336	3.9915115833
20	0.8000000000	0.0025868278	0.0028672757	0.0062459633	0.0052093701	0.4078630000	0.0537140000	0.0718410000	0.0000000000	0.2803270000	0.0019310000	0	0	209321984	4.0096435547	3.9939880371	3.9917571545
21	0.8400000000	0.0025017932	0.0028498718	0.0062459633	0.0051056971	0.7456430000	0.0537150000	0.0960550000	0.0306580000	0.2804350000	0.2847300000	0	0	209321984	4.0097098351	3.9967248440	3.9921553135
22	0.8800000000	0.0025944477	0.0028382616	0.0062459633	0.0050423844	0.3914360000	0.0537050000	0.0537160000	0.0000010000	0.2820280000	0.0019370000	0	0	209321984	4.0123901367	3.9905147552	3.9882149696
23	0.9200000000	0.0026654431	0.0028307477	0.0062459633	0.0049998941	0.4124610000	0.0537060000	0.0447220000	0.0307330000	0.2813200000	0.0019300000	0	0	209321984	4.0145287514	3.9917728901	3.9883527756
24	0.9600000000	0.0027559747	0.0028276322	0.0062459633	0.0048915362	0.3993290000	0.0536940000	0.0603670000	0.0000010000	0.2832890000	0.0019280000	0	0	209321984	4.0146918297	3.9889209270	3.9852612019
25	1.0000000000	0.0027562012	0.0028247750	0.0062459633	0.0047890321	0.7156670000	0.0536250000	0.0604210000	0.0307270000	0.2828290000	0.2880140000	0	0	209321984	4.0129189491	3.9886355400	3.9842660427
26	1.0400000000	0.0028004283	0.0028238386	0.0062459633	0.0047045351	0.4162650000	0.0536720000	0.0760660000	0.0000000000	0.2845620000	0.0019150000	0	0	209321984	4.0140461922	3.9845335484	3.9817981720
27	1.0800000000	0.0027357868	0.0028205774	0.0062459633	0.0046180113	0.4233990000	0.0529810000	0.0536800000	0.0308370000	0.2839190000	0.0019310000	0	0	209321984	4.0128026009	3.9823951721	3.9804012775
28	1.1200000000	0.0027631470	0.0028185263	0.0062459633	0.0046062640	0.3952550000	0.0534800000	0.0539430000	0.0000010000	0.2858700000	0.0019120000	0	0	209321984	4.0139241219	3.9804770947	3.9792177677
29	1.1600000000	0.0028047464	0.0028180511	0.0062459633	0.0045547622	0.7115420000	0.0528140000	0.0536790000	0.0308930000	0.2844340000	0.2896680000	0	0	209321984	4.0172233582	3.9814517498	3.9788446426
30	1.2000000000	0.0029582279	0.0028227237	0.0062459633	0.0045340153	0.3954220000	0.0536460000	0.0540460000	0.0000000000	0.2857320000	0.0019460000	0	0	209321984	4.0221300125	3.9828286171	3.9774856567
31	1.2400000000	0.0029448841	0.0028266643	0.0062459633	0.0045530501	0.4197560000	0.0536430000	0.0492170000	0.0307750000	0.2841530000	0.0019170000	0	0	209321984	4.0224471092	3.9860682487	3.9763588905
32	1.2800000000	0.0030311230	0.0028330537	0.0062459633	0.0047419822	0.4020760000	0.0536350000	0.0605670000	0.0000000000	0.2859100000	0.0019140000	0	0	209321984	4.0238437653	3.9899802208	3.9762654305
33	1.3200000000	0.0029708049	0.0028372280	0.0062459633	0.0048981127	0.7107780000	0.0523550000	0.0513760000	0.0308340000	0.2843010000	0.2918570000	0	0	209321984	4.0319828987	3.9923834801	3.9739267826
34	1.3600000000	0.0029787703	0.0028413910	0.0062459633	0.0048261291	0.3947390000	0.0536340000	0.0511070000	0.0000010000	0.2880190000	0.0019270000	0	0	209321984	4.0312070847	3.9911186695	3.9723432064
35	1.4000000000	0.0029795656	0.0028453388	0.0062459633	0.0047633007	0.4171700000	0.0523780000	0.0447620000	0.0308510000	0.2871940000	0.0019300000	0	0	209321984	4.0316219330	3.9887707233	3.9689383507
36	1.4400000000	0.0030184966	0.0028501487	0.0062459633	0.0046954011	0.3986190000	0.0536500000	0.0536660000	0.0000000000	0.2893130000	0.0019350000	0	0	209321984	4.0342025757	3.9877815247	3.9666504860
37	1.4800000000	0.0031656025	0.0028586745	0.0062459633	0.0046303854	0.7263050000	0.0535850000	0.0622960000	0.0308840000	0.2879770000	0.2915070000	0	0	209321984	4.0341858864	3.9878692627	3.9663686752
