SLAMBench Report run started:	2020-02-23 03:56:06

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-DEP-00200.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.002

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.8400000000	0.0316924192	0.0316924192	0.0316924192	0.0000000000	0.4433800000	0.0542230000	0.0161120000	0.0323900000	0.0000050000	0.3405480000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	1.0000000000	0.0469842441	0.0393383317	0.0469842441	0.0111808972	0.0991940000	0.0535700000	0.0112580000	0.0324710000	0.0000010000	0.0018650000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	1.1200000000	0.0639834106	0.0475533580	0.0639834106	0.0125262717	0.0989450000	0.0535570000	0.0112300000	0.0323190000	0.0000020000	0.0018090000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	1.2000000000	0.0798903629	0.0556376092	0.0798903629	0.0112125496	0.4353110000	0.0535640000	0.0113080000	0.0325220000	0.3359760000	0.0019110000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	1.3200000000	0.0566112250	0.0558323324	0.0798903629	0.0128037585	0.8166870000	0.0535680000	0.0517580000	0.0327540000	0.3364520000	0.3421230000	0	0	209321984	3.9363963604	4.0018382072	3.9926192760
6	1.4800000000	0.0570702665	0.0560386547	0.0798903629	0.0161554376	0.4363620000	0.0535650000	0.0429040000	0.0000000000	0.3379220000	0.0019400000	0	0	209321984	3.9050798416	4.0012354851	3.9893033504
7	1.6000000000	0.0571252257	0.0561938791	0.0798903629	0.0151224345	0.4710100000	0.0535640000	0.0515860000	0.0329600000	0.3309560000	0.0019120000	0	0	209321984	3.8816301823	3.9978990555	3.9876987934
8	1.8000000000	0.0571265034	0.0563104572	0.0798903629	0.0152858501	0.4452000000	0.0521320000	0.0524260000	0.0000010000	0.3386540000	0.0019520000	0	0	209321984	3.8408145905	4.0022130013	3.9938197136
9	2.3200000000	0.0568577573	0.0563712683	0.0798903629	0.0159292172	0.8064660000	0.0521440000	0.0411030000	0.0334610000	0.3368520000	0.3428720000	0	0	209321984	3.7433979511	3.9981851578	4.0142984390
10	2.5200000000	0.0571895726	0.0564530987	0.0798903629	0.0228487885	0.4493270000	0.0535620000	0.0545930000	0.0000010000	0.3391920000	0.0019460000	0	0	209321984	3.6887204647	3.9961557388	4.0266647339
11	3.2800000000	0.0569562092	0.0564988360	0.0798903629	0.0229622215	0.4870990000	0.0546200000	0.0542030000	0.0348490000	0.3415570000	0.0018340000	0	0	209321984	3.5516009331	4.0268235207	4.0010247231
12	3.8000000000	0.0579025745	0.0566158143	0.0798903629	0.0394240956	0.4500670000	0.0536950000	0.0493130000	0.0000010000	0.3452450000	0.0017780000	0	0	209321984	3.4064378738	4.0245418549	4.0109710693
13	4.7200000000	0.4601856470	0.0876596475	0.4601856470	0.1377775705	0.8948160000	0.0536020000	0.0905650000	0.0373330000	0.3416780000	0.3716000000	0	0	209321984	2.7327754498	4.0188579559	4.1124067307
14	5.1200000000	0.4627989829	0.1144553144	0.4627989829	0.1326836491	0.4410550000	0.0536060000	0.0478120000	0.0000000000	0.3378720000	0.0017290000	0	0	209321984	2.6694297791	4.0295047760	4.2019128799
15	5.6800000000	0.4714962542	0.1382580437	0.4714962542	0.1364149903	0.5170740000	0.0544260000	0.0883780000	0.0385800000	0.3339360000	0.0017150000	0	0	209321984	2.5723633766	4.0368618965	4.3391761780
16	6.0800000000	0.4766645730	0.1594084518	0.4766645730	0.1329784436	0.4416940000	0.0535940000	0.0546570000	0.0000000000	0.3316600000	0.0017430000	0	0	209321984	2.5195417404	4.0391945839	4.4406404495
17	6.6000000000	0.4799789488	0.1782655398	0.4799789488	0.1319074244	0.8302320000	0.0536010000	0.0595950000	0.0394940000	0.3227470000	0.3547530000	0	0	209321984	2.4970963001	4.0459322929	4.6028485298
18	7.4000000000	0.4841046929	0.1952566039	0.4841046929	0.1281383315	0.4393170000	0.0536010000	0.0645840000	0.0000000000	0.3193590000	0.0017340000	0	0	209321984	2.4990079403	4.0636448860	4.8544793129
19	7.7200000000	0.4865303338	0.2105868002	0.4865303338	0.1247581970	0.4670640000	0.0536010000	0.0529260000	0.0395150000	0.3192450000	0.0017370000	0	0	209321984	2.5111088753	4.0748138428	4.9756264687
