SLAMBench Report run started:	2020-03-04 09:59:42

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/TUM1XYZ-KF-COM-0.00009.log
input: datasets/TUM/freiburg1/rgbd_dataset_freiburg1_xyz.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9235938,1.229375,0.5171875,0.4875
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
RGB-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 9.000000000000001e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1305031102.1943299770	0.0256471951	0.0256471951	0.0256471951	0.0000000000	0.3368720000	0.0397420000	0.0148160000	0.0272780000	0.0000040000	0.2547870000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	1305031102.2267379761	0.0315831415	0.0286151683	0.0315831415	0.0419008359	0.0790920000	0.0405460000	0.0094380000	0.0273730000	0.0000010000	0.0016730000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	1305031102.2628860474	0.0385803021	0.0319368796	0.0385803021	0.0343877952	0.0786850000	0.0402400000	0.0093950000	0.0273430000	0.0000010000	0.0016470000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	1305031102.2952790260	0.0473248325	0.0357838678	0.0473248325	0.0301756811	0.2987580000	0.0401270000	0.0093400000	0.0273510000	0.2201350000	0.0017430000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	1305031102.3291950226	0.0259933267	0.0338257596	0.0473248325	0.0341248674	0.5374410000	0.0395960000	0.0532870000	0.0277380000	0.2058270000	0.2109290000	0	0	209321984	3.9964878559	3.9937570095	4.0333876610
6	1305031102.3630130291	0.0238682479	0.0321661743	0.0473248325	0.0307289035	0.2903770000	0.0393510000	0.0470080000	0.0000000000	0.2022240000	0.0017320000	0	0	209321984	3.9936554432	3.9957239628	4.0453953743
7	1305031102.3947720528	0.0223204214	0.0307596382	0.0473248325	0.0281080777	0.3185170000	0.0390290000	0.0578450000	0.0273370000	0.1925240000	0.0017220000	0	0	209321984	3.9927246571	3.9975903034	4.0571846962
8	1305031102.4278149605	0.0237553567	0.0298841030	0.0473248325	0.0275447424	0.3097160000	0.0395680000	0.0796380000	0.0000010000	0.1886870000	0.0017600000	0	0	209321984	3.9903752804	4.0004105568	4.0697722435
9	1305031102.4623949528	0.0211121421	0.0289094407	0.0473248325	0.0269282650	0.4913470000	0.0402610000	0.0804050000	0.0271750000	0.1690550000	0.1743880000	0	0	209321984	3.9909532070	4.0045895576	4.0828890800
10	1305031102.4942710400	0.0214574877	0.0281642454	0.0473248325	0.0258495574	0.2510510000	0.0401960000	0.0454380000	0.0000000000	0.1636250000	0.0017280000	0	0	209321984	3.9904160500	4.0034389496	4.0956234932
11	1305031102.5263299942	0.0260194968	0.0279692682	0.0473248325	0.0246653999	0.2733650000	0.0400670000	0.0536720000	0.0270330000	0.1507980000	0.0017320000	0	0	209321984	3.9896867275	4.0034074783	4.1073827744
12	1305031102.5622239113	0.0271815248	0.0279036229	0.0473248325	0.0238522409	0.2482650000	0.0399670000	0.0604010000	0.0000010000	0.1461020000	0.0017290000	0	0	209321984	3.9861946106	4.0025925636	4.1191239357
13	1305031102.5941579342	0.0317737758	0.0282013270	0.0473248325	0.0231826976	0.3981010000	0.0399950000	0.0457120000	0.0270290000	0.1399240000	0.1453740000	0	0	209321984	3.9859590530	3.9995377064	4.1300411224
14	1305031102.6268179417	0.0364777409	0.0287924994	0.0473248325	0.0223953247	0.2198840000	0.0400070000	0.0412520000	0.0000000000	0.1368380000	0.0017160000	0	0	209321984	3.9819233418	3.9997708797	4.1411604881
15	1305031102.6632730961	0.0335571766	0.0291101446	0.0473248325	0.0224034731	0.2565950000	0.0394020000	0.0542850000	0.0268640000	0.1342620000	0.0017150000	0	0	209321984	3.9785931110	4.0062885284	4.1532192230
16	1305031102.6951649189	0.0339605287	0.0294132936	0.0473248325	0.0216492009	0.2207240000	0.0394450000	0.0470740000	0.0000000000	0.1324330000	0.0017020000	0	0	209321984	3.9791984558	4.0092740059	4.1655497551
17	1305031102.7284231186	0.0395136029	0.0300074294	0.0473248325	0.0211103670	0.3967430000	0.0392630000	0.0670180000	0.0268260000	0.1290690000	0.1344950000	0	0	209321984	3.9790503979	4.0105843544	4.1780881882
18	1305031102.7635490894	0.0381099246	0.0304575680	0.0473248325	0.0208198959	0.2104970000	0.0404620000	0.0416360000	0.0000010000	0.1266330000	0.0016990000	0	0	209321984	3.9794437885	4.0161962509	4.1911978722
19	1305031102.7949779034	0.0400752686	0.0309637628	0.0473248325	0.0202575034	0.2347760000	0.0404500000	0.0420070000	0.0267100000	0.1238030000	0.0017360000	0	0	209321984	3.9794692993	4.0184965134	4.2035136223
20	1305031102.8285369873	0.0440202020	0.0316165848	0.0473248325	0.0198416388	0.2110860000	0.0405320000	0.0486970000	0.0000000000	0.1200610000	0.0017250000	0	0	209321984	3.9806101322	4.0217118263	4.2159833908
21	1305031102.8628079891	0.0455732420	0.0322811875	0.0473248325	0.0193742267	0.3603650000	0.0406110000	0.0553610000	0.0265600000	0.1161530000	0.1216040000	0	0	209321984	3.9771084785	4.0234990120	4.2277135849
22	1305031102.8941669464	0.0467343591	0.0329381498	0.0473248325	0.0191155011	0.2186120000	0.0398670000	0.0617100000	0.0000010000	0.1152660000	0.0016980000	0	0	209321984	3.9745626450	4.0261573792	4.2393808365
23	1305031102.9268510342	0.0495550521	0.0336606239	0.0495550521	0.0187264441	0.2361550000	0.0397890000	0.0546850000	0.0264820000	0.1134170000	0.0017130000	0	0	209321984	3.9725568295	4.0294704437	4.2507672310
24	1305031102.9621369839	0.0513140149	0.0343961818	0.0513140149	0.0190905830	0.2142550000	0.0398010000	0.0611970000	0.0000010000	0.1114480000	0.0017360000	0	0	209321984	3.9689071178	4.0316967964	4.2624421120
25	1305031102.9941639900	0.0529030748	0.0351364575	0.0529030748	0.0186908941	0.3783410000	0.0406890000	0.0830970000	0.0264740000	0.1113000000	0.1167030000	0	0	209321984	3.9684412479	4.0343184471	4.2743253708
26	1305031103.0278809071	0.0569055825	0.0359737316	0.0569055825	0.0183694144	0.1939030000	0.0405680000	0.0422200000	0.0000000000	0.1092770000	0.0017650000	0	0	209321984	3.9692277908	4.0369448662	4.2858748436
27	1305031103.0622730255	0.0589134805	0.0368233519	0.0589134805	0.0182729287	0.2582280000	0.0402870000	0.0830200000	0.0263770000	0.1067530000	0.0017210000	0	0	209321984	3.9701817036	4.0393857956	4.2965722084
28	1305031103.0940399170	0.0615932383	0.0377079907	0.0615932383	0.0180564447	0.2020590000	0.0395730000	0.0547550000	0.0000000000	0.1059450000	0.0017140000	0	0	209321984	3.9703979492	4.0410370827	4.3061981201
29	1305031103.1291089058	0.0618359856	0.0385399905	0.0618359856	0.0178985673	0.3421020000	0.0400340000	0.0615240000	0.0263110000	0.1043560000	0.1097940000	0	0	209321984	3.9709892273	4.0468826294	4.3159193993
30	1305031103.1627950668	0.0637997389	0.0393819821	0.0637997389	0.0176044553	0.1919800000	0.0400090000	0.0482480000	0.0000000000	0.1019620000	0.0016870000	0	0	209321984	3.9700493813	4.0488758087	4.3248806000
31	1305031103.1910610199	0.0633078441	0.0401537841	0.0637997389	0.0176612808	0.2185540000	0.0404820000	0.0483800000	0.0267820000	0.1010680000	0.0017660000	0	0	209321984	3.9698257446	4.0537319183	4.3337011337
