SLAMBench Report run started:	2020-03-04 05:34:49

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/ICL2-KF-DEP-0.00005.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 5e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0400000000	0.0010032422	0.0010032422	0.0010032422	0.0000000000	0.4411460000	0.0543030000	0.0166020000	0.0314020000	0.0000030000	0.3387390000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.1200000000	0.0036504185	0.0023268303	0.0036504185	0.0078900512	0.0980060000	0.0536180000	0.0111730000	0.0313750000	0.0000010000	0.0018130000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.5600000000	0.0159559101	0.0068698569	0.0159559101	0.0076221510	0.0980260000	0.0536230000	0.0111860000	0.0314000000	0.0000010000	0.0017880000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.6800000000	0.0184614863	0.0097677643	0.0184614863	0.0074642059	0.4280480000	0.0522160000	0.0112500000	0.0315160000	0.3311500000	0.0018880000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.7600000000	0.0094206845	0.0096983483	0.0184614863	0.0098244223	0.7879550000	0.0536090000	0.0407670000	0.0314700000	0.3267570000	0.3353180000	0	0	209321984	3.9864079952	3.9991834164	3.9990744591
6	0.8000000000	0.0094030919	0.0096491389	0.0184614863	0.0088019244	0.4384040000	0.0536350000	0.0517960000	0.0000000000	0.3309930000	0.0019490000	0	0	209321984	3.9834246635	4.0002746582	3.9994871616
7	0.8400000000	0.0094475942	0.0096203468	0.0184614863	0.0080439846	0.4716590000	0.0535930000	0.0538510000	0.0316300000	0.3306180000	0.0019330000	0	0	209321984	3.9777805805	3.9994814396	3.9990050793
8	0.8800000000	0.0093924059	0.0095918542	0.0184614863	0.0074473866	0.4303230000	0.0536080000	0.0427290000	0.0000010000	0.3319910000	0.0019620000	0	0	209321984	3.9783160686	3.9987273216	3.9973561764
9	0.9200000000	0.0093858046	0.0095689598	0.0184614863	0.0069667005	0.8045870000	0.0530280000	0.0537220000	0.0315970000	0.3303680000	0.3358380000	0	0	209321984	3.9699258804	4.0002493858	3.9967455864
10	0.9600000000	0.0095311170	0.0095651755	0.0184614863	0.0065966238	0.4370840000	0.0536000000	0.0517710000	0.0000000000	0.3297530000	0.0019280000	0	0	209321984	3.9689152241	4.0016779900	3.9959788322
11	1.0000000000	0.0094749145	0.0095569700	0.0184614863	0.0062594682	0.4691160000	0.0535950000	0.0516580000	0.0317080000	0.3301740000	0.0019450000	0	0	209321984	3.9625854492	4.0001215935	3.9968471527
12	1.0400000000	0.0093734525	0.0095416769	0.0184614863	0.0060453369	0.4382630000	0.0535970000	0.0517810000	0.0000000000	0.3309370000	0.0019130000	0	0	209321984	3.9567940235	3.9997549057	3.9947021008
13	1.0800000000	0.0093015768	0.0095232076	0.0184614863	0.0059087517	0.8023040000	0.0529790000	0.0519130000	0.0317300000	0.3301770000	0.3354690000	0	0	209321984	3.9519104958	4.0015087128	3.9944148064
14	1.1200000000	0.0093128840	0.0095081845	0.0184614863	0.0058051778	0.4386640000	0.0536230000	0.0518850000	0.0000000000	0.3312390000	0.0018810000	0	0	209321984	3.9458467960	4.0018153191	3.9916822910
15	1.1600000000	0.0093928743	0.0095004972	0.0184614863	0.0056415253	0.4703260000	0.0536150000	0.0517330000	0.0317980000	0.3312060000	0.0019380000	0	0	209321984	3.9363050461	4.0011401176	3.9936919212
16	1.2000000000	0.0092412746	0.0094842957	0.0184614863	0.0054750316	0.4405900000	0.0535890000	0.0518980000	0.0000010000	0.3331270000	0.0019390000	0	0	209321984	3.9297001362	4.0019259453	3.9918630123
17	1.2400000000	0.0093424506	0.0094759519	0.0184614863	0.0053433815	0.8129410000	0.0536100000	0.0586040000	0.0319000000	0.3316670000	0.3371200000	0	0	209321984	3.9230098724	4.0022945404	3.9895637035
18	1.2800000000	0.0094137695	0.0094724973	0.0184614863	0.0052736540	0.4296050000	0.0525170000	0.0429740000	0.0000000000	0.3321370000	0.0019360000	0	0	209321984	3.9174962044	4.0021882057	3.9893760681
19	1.3200000000	0.0094483681	0.0094712274	0.0184614863	0.0051376507	0.4709310000	0.0536200000	0.0518710000	0.0318310000	0.3316310000	0.0019380000	0	0	209321984	3.8892340660	4.0016045570	3.9890518188
20	1.3600000000	0.0093478579	0.0094650589	0.0184614863	0.0052921660	0.4392330000	0.0533540000	0.0516050000	0.0000000000	0.3323560000	0.0018790000	0	0	209321984	3.8856832981	4.0024476051	3.9863760471
21	1.4000000000	0.0094183059	0.0094628326	0.0184614863	0.0057410945	0.7998390000	0.0534280000	0.0431710000	0.0318270000	0.3323620000	0.3390090000	0	0	209321984	3.8800475597	4.0033297539	3.9846065044
22	1.4400000000	0.0094122756	0.0094605345	0.0184614863	0.0056956069	0.4326900000	0.0536180000	0.0428980000	0.0000010000	0.3342110000	0.0019210000	0	0	209321984	3.8691504002	4.0014505386	3.9858677387
23	1.4800000000	0.0094837928	0.0094615458	0.0184614863	0.0055722420	0.4671220000	0.0521820000	0.0493400000	0.0319560000	0.3316920000	0.0019110000	0	0	209321984	3.8573818207	4.0009326935	3.9866185188
24	1.5200000000	0.0094061717	0.0094592385	0.0184614863	0.0054562550	0.4410560000	0.0536010000	0.0516300000	0.0000000000	0.3338490000	0.0019340000	0	0	209321984	3.8541321754	4.0002360344	3.9832415581
25	1.5600000000	0.0093377195	0.0094543777	0.0184614863	0.0053732550	0.7993510000	0.0536020000	0.0426670000	0.0320100000	0.3331840000	0.3378440000	0	0	209321984	3.8440845013	3.9986689091	3.9839544296
26	1.6000000000	0.0094147390	0.0094528532	0.0184614863	0.0053303589	0.4368300000	0.0536060000	0.0450210000	0.0000000000	0.3362950000	0.0018680000	0	0	209321984	3.8337306976	3.9976716042	3.9857003689
27	1.6400000000	0.0094098356	0.0094512599	0.0184614863	0.0052313482	0.4717230000	0.0521830000	0.0513680000	0.0318180000	0.3343710000	0.0019400000	0	0	209321984	3.8203434944	3.9992611408	3.9879443645
28	1.6800000000	0.0094276257	0.0094504159	0.0184614863	0.0051561987	0.4422860000	0.0534850000	0.0515450000	0.0000000000	0.3352840000	0.0019250000	0	0	209321984	3.8135633469	3.9997234344	3.9912719727
