SLAMBench Report run started:	2020-03-03 09:45:50

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/ICL2-KF-COM-0.00003.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libcombine-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 3e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0400000000	0.0010032422	0.0010032422	0.0010032422	0.0000000000	0.4408070000	0.0545160000	0.0167230000	0.0314110000	0.0000040000	0.3380590000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.1200000000	0.0036504185	0.0023268303	0.0036504185	0.0078900512	0.0963760000	0.0523440000	0.0110780000	0.0311790000	0.0000010000	0.0017470000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.1600000000	0.0067101396	0.0037879334	0.0067101396	0.0057897530	0.0964610000	0.0523430000	0.0111250000	0.0311960000	0.0000000000	0.0017650000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.2000000000	0.0056835413	0.0042618354	0.0067101396	0.0047810467	0.4217360000	0.0523360000	0.0110830000	0.0311950000	0.3252670000	0.0018260000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.2400000000	0.0039105797	0.0041915843	0.0067101396	0.0045075642	0.8007680000	0.0523380000	0.0536900000	0.0315030000	0.3289600000	0.3342470000	0	0	209321984	3.9982664585	4.0012106895	4.0004343987
6	0.3200000000	0.0037585523	0.0041194123	0.0067101396	0.0040721064	0.4364900000	0.0537740000	0.0514800000	0.0000000000	0.3293150000	0.0018910000	0	0	209321984	3.9946770668	4.0009932518	4.0003619194
7	0.3600000000	0.0037968315	0.0040733293	0.0067101396	0.0037955680	0.4620220000	0.0537500000	0.0451290000	0.0315410000	0.3296730000	0.0018980000	0	0	209321984	3.9946188927	4.0021414757	4.0009241104
8	0.4000000000	0.0037763077	0.0040362016	0.0067101396	0.0037018390	0.4301340000	0.0537690000	0.0514050000	0.0000000000	0.3230400000	0.0018870000	0	0	209321984	3.9935576916	4.0015630722	4.0016741753
9	0.4400000000	0.0037827650	0.0040080420	0.0067101396	0.0037255187	0.8022890000	0.0523290000	0.0538210000	0.0315970000	0.3295450000	0.3349610000	0	0	209321984	3.9935517311	4.0013265610	4.0008559227
10	0.5600000000	0.0038013735	0.0039873751	0.0067101396	0.0039998349	0.4376900000	0.0537460000	0.0519710000	0.0000010000	0.3300260000	0.0019130000	0	0	209321984	3.9880235195	4.0035820007	4.0016431808
11	0.6000000000	0.0037826491	0.0039687637	0.0067101396	0.0038291338	0.4713040000	0.0537640000	0.0538140000	0.0319790000	0.3297870000	0.0019250000	0	0	209321984	3.9888167381	4.0018553734	4.0005617142
12	0.6400000000	0.0038018250	0.0039548521	0.0067101396	0.0036826908	0.4468430000	0.0537580000	0.0603080000	0.0000000000	0.3308180000	0.0019220000	0	0	209321984	3.9867172241	4.0006399155	3.9991724491
13	0.6800000000	0.0038394693	0.0039459765	0.0067101396	0.0035267488	0.8039400000	0.0537460000	0.0539540000	0.0316710000	0.3296120000	0.3349240000	0	0	209321984	3.9852097034	4.0008053780	4.0001707077
14	0.7200000000	0.0038797844	0.0039412485	0.0067101396	0.0034400480	0.4263760000	0.0537510000	0.0404970000	0.0000040000	0.3301730000	0.0019160000	0	0	209321984	3.9837138653	4.0012278557	3.9997675419
15	0.7600000000	0.0039013240	0.0039385869	0.0067101396	0.0034267032	0.4601860000	0.0537530000	0.0427390000	0.0316940000	0.3300660000	0.0018990000	0	0	209321984	3.9807062149	3.9998872280	3.9994103909
16	0.8000000000	0.0040029353	0.0039426086	0.0067101396	0.0033224913	0.4403320000	0.0537520000	0.0539130000	0.0000000000	0.3307240000	0.0019070000	0	0	209321984	3.9778218269	4.0009036064	3.9997832775
17	0.8400000000	0.0040543019	0.0039491788	0.0067101396	0.0032256968	0.7961010000	0.0537530000	0.0450810000	0.0316690000	0.3300930000	0.3354640000	0	0	209321984	3.9721748829	4.0001211166	3.9993288517
18	0.8800000000	0.0040353322	0.0039539651	0.0067101396	0.0031294573	0.4382560000	0.0537520000	0.0516270000	0.0000010000	0.3309120000	0.0019270000	0	0	209321984	3.9727616310	3.9992115498	3.9976508617
19	0.9200000000	0.0039912621	0.0039559281	0.0067101396	0.0030414313	0.4670720000	0.0537540000	0.0494210000	0.0316630000	0.3302820000	0.0019140000	0	0	209321984	3.9643182755	4.0007195473	3.9970650673
20	0.9600000000	0.0042273882	0.0039695011	0.0067101396	0.0029878633	0.4381340000	0.0537460000	0.0518020000	0.0000010000	0.3306540000	0.0018920000	0	0	209321984	3.9633638859	4.0021376610	3.9963073730
21	1.0000000000	0.0041801846	0.0039795337	0.0067101396	0.0029134232	0.8001130000	0.0537460000	0.0512360000	0.0314560000	0.3278860000	0.3357470000	0	0	209321984	3.9570293427	4.0006108284	3.9972004890
22	1.0400000000	0.0040780674	0.0039840125	0.0067101396	0.0029248973	0.4391920000	0.0537440000	0.0518640000	0.0000010000	0.3316330000	0.0019100000	0	0	209321984	3.9511985779	4.0000586510	3.9950468540
