SLAMBench Report run started:	2020-03-04 01:28:06

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/ICL2-KF-DEP-0.00007.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 6.999999999999999e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0400000000	0.0010032422	0.0010032422	0.0010032422	0.0000000000	0.4412670000	0.0543350000	0.0165850000	0.0315080000	0.0000030000	0.3387350000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.1200000000	0.0036504185	0.0023268303	0.0036504185	0.0078900512	0.0979500000	0.0536050000	0.0111380000	0.0313840000	0.0000010000	0.0017930000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.5600000000	0.0159559101	0.0068698569	0.0159559101	0.0076221510	0.0979580000	0.0536060000	0.0111540000	0.0313930000	0.0000010000	0.0017750000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.6800000000	0.0184614863	0.0097677643	0.0184614863	0.0074642059	0.4304580000	0.0535940000	0.0111920000	0.0314700000	0.3322800000	0.0018950000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.7600000000	0.0094206845	0.0096983483	0.0184614863	0.0098244223	0.7922990000	0.0535840000	0.0409400000	0.0321330000	0.3302210000	0.3353920000	0	0	209321984	3.9864079952	3.9991834164	3.9990744591
6	0.8400000000	0.0093976408	0.0096482304	0.0184614863	0.0087881967	0.4319340000	0.0535900000	0.0449660000	0.0000010000	0.3314510000	0.0018980000	0	0	209321984	3.9777290821	3.9995064735	3.9990081787
7	0.8800000000	0.0094924038	0.0096259695	0.0184614863	0.0080226152	0.4594030000	0.0537890000	0.0426700000	0.0316860000	0.3293190000	0.0019090000	0	0	209321984	3.9784314632	3.9984805584	3.9973247051
8	0.9200000000	0.0094533926	0.0096043974	0.0184614863	0.0074280079	0.4385460000	0.0535920000	0.0517800000	0.0000000000	0.3312220000	0.0019230000	0	0	209321984	3.9699962139	4.0002121925	3.9967405796
9	0.9600000000	0.0095591014	0.0095993645	0.0184614863	0.0069767512	0.8027760000	0.0535910000	0.0513090000	0.0315940000	0.3304730000	0.3357750000	0	0	209321984	3.9689648151	4.0014262199	3.9959380627
10	1.0000000000	0.0094721122	0.0095866392	0.0184614863	0.0065786879	0.4382520000	0.0535900000	0.0517430000	0.0000000000	0.3309910000	0.0018950000	0	0	209321984	3.9625823498	4.0001268387	3.9968485832
11	1.0400000000	0.0094046770	0.0095700972	0.0184614863	0.0063278005	0.4770580000	0.0535980000	0.0584280000	0.0317430000	0.3313380000	0.0019170000	0	0	209321984	3.9568538666	3.9995269775	3.9946744442
12	1.0800000000	0.0093958490	0.0095555765	0.0184614863	0.0061625911	0.4398340000	0.0535800000	0.0519420000	0.0000010000	0.3323520000	0.0019250000	0	0	209321984	3.9520187378	4.0014104843	3.9943957329
13	1.1200000000	0.0093253367	0.0095378658	0.0184614863	0.0060316963	0.8061370000	0.0535760000	0.0514160000	0.0317340000	0.3318390000	0.3375400000	0	0	209321984	3.9458913803	4.0015754700	3.9916491508
