SLAMBench Report run started:	2020-03-04 06:06:34

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/TUM1XYZ-KF-INT-0.00005.log
input: datasets/TUM/freiburg1/rgbd_dataset_freiburg1_xyz.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9235938,1.229375,0.5171875,0.4875
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
RGB-intrinsics-parameters: 0.8082812,1.076042,0.4978125,0.531875
load-filter-library: ./build/lib/libint-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 5e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1305031102.1753039360	0.0253987648	0.0253987648	0.0253987648	0.0000000000	0.3477160000	0.0407550000	0.0148300000	0.0274680000	0.0000030000	0.2643060000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	1305031102.2112140656	0.0277590584	0.0265789116	0.0277590584	0.0329535045	0.0788040000	0.0400920000	0.0095700000	0.0274050000	0.0000010000	0.0016010000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	1305031102.2432110310	0.0337214470	0.0289597567	0.0337214470	0.0304149093	0.0791520000	0.0405440000	0.0096090000	0.0273530000	0.0000000000	0.0015910000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	1305031102.2753260136	0.0413634107	0.0320606702	0.0413634107	0.0283056841	0.3035080000	0.0402280000	0.0095990000	0.0273350000	0.2245620000	0.0017280000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	1305031102.3112668991	0.0195325762	0.0295550514	0.0413634107	0.0301328908	0.5397900000	0.0401290000	0.0479570000	0.0273630000	0.2096400000	0.2146440000	0	0	209321984	3.9956083298	3.9985203743	4.0339026451
6	1305031102.3432331085	0.0165487379	0.0273873325	0.0413634107	0.0279495455	0.2936720000	0.0395870000	0.0473450000	0.0000000000	0.2049100000	0.0017710000	0	0	209321984	3.9933271408	3.9974977970	4.0460596085
7	1305031102.3753290176	0.0143050468	0.0255184345	0.0413634107	0.0256323883	0.3099760000	0.0393380000	0.0477300000	0.0272360000	0.1939160000	0.0016960000	0	0	209321984	3.9915554523	3.9987468719	4.0578465462
8	1305031102.4112579823	0.0161134824	0.0243428155	0.0413634107	0.0248949792	0.2699740000	0.0390170000	0.0404110000	0.0000000000	0.1887920000	0.0016960000	0	0	209321984	3.9903790951	4.0006728172	4.0697312355
9	1305031102.4432709217	0.0140176257	0.0231955722	0.0413634107	0.0252537208	0.4814330000	0.0395620000	0.0540420000	0.0271430000	0.1777200000	0.1829040000	0	0	209321984	3.9873261452	4.0034222603	4.0821061134
10	1305031102.4753179550	0.0116296178	0.0220389768	0.0413634107	0.0240297328	0.2535560000	0.0402400000	0.0395210000	0.0000000000	0.1719700000	0.0017640000	0	0	209321984	3.9876606464	4.0076665878	4.0952625275
