SLAMBench Report run started:	2020-03-04 10:58:57

Properties:
=================

frame-limit: 0
log-file: ./experiments/config10/TUM2XYZ-KF-DEP-0.00006.log
input: datasets/TUM/freiburg2/rgbd_dataset_freiburg2_xyz.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
Depth-intrinsics-parameters: 0.9075,1.212083,0.4825,0.52708
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
RGB-intrinsics-parameters: 0.8139063,1.085417,0.5079687,0.5202
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 6e-05

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	1311867170.4835000038	0.0594216436	0.0594216436	0.0594216436	0.0000000000	0.3325110000	0.0400780000	0.0145410000	0.0275030000	0.0000040000	0.2470340000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	1311867170.5168180466	0.0613267384	0.0603741910	0.0613267384	0.0123057691	0.0786890000	0.0396460000	0.0093290000	0.0274440000	0.0000010000	0.0015590000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	1311867170.5513839722	0.0624115951	0.0610533257	0.0624115951	0.0115930253	0.0788950000	0.0398040000	0.0093280000	0.0274570000	0.0000010000	0.0015770000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	1311867170.5809900761	0.0637348592	0.0617237091	0.0637348592	0.0126582134	0.3115630000	0.0396120000	0.0093460000	0.0275190000	0.2327230000	0.0016510000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	1311867170.6179420948	0.0618972257	0.0617584124	0.0637348592	0.0140411814	0.6113120000	0.0400850000	0.0794630000	0.0277110000	0.2289840000	0.2343370000	0	0	209321984	4.0008411407	3.9965617657	3.9971024990
6	1311867170.6496739388	0.0619982220	0.0617983807	0.0637348592	0.0127131163	0.3376140000	0.0396060000	0.0664230000	0.0000000000	0.2291430000	0.0017190000	0	0	209321984	4.0005621910	3.9948449135	3.9956433773
7	1311867170.6805319786	0.0614012480	0.0617416474	0.0637348592	0.0117012062	0.3756310000	0.0397430000	0.0794450000	0.0277380000	0.2262540000	0.0017260000	0	0	209321984	4.0001931190	3.9939689636	3.9938409328
8	1311867170.7173581123	0.0623450652	0.0618170747	0.0637348592	0.0110091766	0.3497920000	0.0396960000	0.0798880000	0.0000000000	0.2277190000	0.0017590000	0	0	209321984	4.0007958412	3.9944102764	3.9929349422
9	1311867170.7494509220	0.0618848763	0.0618246082	0.0637348592	0.0104276640	0.6061860000	0.0396300000	0.0792110000	0.0277620000	0.2266570000	0.2322050000	0	0	209321984	3.9988803864	3.9916372299	3.9913017750
10	1311867170.7803640366	0.0618115589	0.0618233033	0.0637348592	0.0100133985	0.3256460000	0.0398580000	0.0602600000	0.0000000000	0.2230990000	0.0017050000	0	0	209321984	3.9987738132	3.9896643162	3.9898858070
11	1311867170.8165349960	0.0622324608	0.0618604994	0.0637348592	0.0097854002	0.3721540000	0.0391280000	0.0797650000	0.0277000000	0.2231070000	0.0017390000	0	0	209321984	4.0000810623	3.9862992764	3.9880132675
12	1311867170.8506159782	0.0622064024	0.0618893246	0.0637348592	0.0096038467	0.3428800000	0.0391830000	0.0788710000	0.0000010000	0.2224260000	0.0016830000	0	0	209321984	4.0018701553	3.9825124741	3.9855670929
13	1311867170.8826720715	0.0624851063	0.0619351540	0.0637348592	0.0092532537	0.5960380000	0.0388580000	0.0781690000	0.0278210000	0.2221820000	0.2282920000	0	0	209321984	3.9997923374	3.9810576439	3.9831891060
14	1311867170.9172639847	0.0628508702	0.0620005623	0.0637348592	0.0089630920	0.3241120000	0.0384500000	0.0591830000	0.0000010000	0.2239930000	0.0017370000	0	0	209321984	4.0008916855	3.9780077934	3.9805946350
15	1311867170.9496428967	0.0625380054	0.0620363918	0.0637348592	0.0087913898	0.3406970000	0.0381850000	0.0459990000	0.0277170000	0.2263270000	0.0017230000	0	0	209321984	3.9983937740	3.9761006832	3.9775242805
16	1311867170.9861969948	0.0630818903	0.0621017355	0.0637348592	0.0086638675	0.3147790000	0.0379740000	0.0460610000	0.0000000000	0.2283140000	0.0017000000	0	0	209321984	3.9973058701	3.9753856659	3.9747555256
17	1311867171.0198309422	0.0628799051	0.0621475102	0.0637348592	0.0083993064	0.5827200000	0.0375370000	0.0517650000	0.0278540000	0.2289170000	0.2359180000	0	0	209321984	3.9962000847	3.9739305973	3.9718875885
18	1311867171.0525920391	0.0623320080	0.0621577601	0.0637348592	0.0082146073	0.3222120000	0.0373280000	0.0517970000	0.0000010000	0.2306590000	0.0016930000	0	0	209321984	3.9947650433	3.9708163738	3.9690096378
19	1311867171.0843029022	0.0619604923	0.0621473775	0.0637348592	0.0080350783	0.3405780000	0.0362030000	0.0446790000	0.0276590000	0.2296030000	0.0016920000	0	0	209321984	3.9949183464	3.9699497223	3.9667284489
20	1311867171.1168649197	0.0622468628	0.0621523518	0.0637348592	0.0079284768	0.3260250000	0.0356390000	0.0567760000	0.0000010000	0.2312170000	0.0016490000	0	0	209321984	3.9956631660	3.9701673985	3.9646189213
21	1311867171.1502649784	0.0618274771	0.0621368816	0.0637348592	0.0077748487	0.5816480000	0.0357610000	0.0446710000	0.0276030000	0.2303210000	0.2425700000	0	0	209321984	3.9970972538	3.9676852226	3.9630136490
22	1311867171.1881570816	0.0619770288	0.0621296156	0.0637348592	0.0075988679	0.3512410000	0.0363550000	0.0761860000	0.0000010000	0.2362840000	0.0016810000	0	0	209321984	3.9979631901	3.9680063725	3.9620110989
23	1311867171.2158079147	0.0625801682	0.0621492048	0.0637348592	0.0075408267	0.3402110000	0.0360160000	0.0378780000	0.0278030000	0.2361160000	0.0016570000	0	0	209321984	4.0013642311	3.9680237770	3.9614007473
24	1311867171.2507550716	0.0621579699	0.0621495700	0.0637348592	0.0075315893	0.3507530000	0.0362080000	0.0756370000	0.0000010000	0.2365060000	0.0016700000	0	0	209321984	4.0030503273	3.9674024582	3.9602334499
25	1311867171.2886030674	0.0628566965	0.0621778551	0.0637348592	0.0075229974	0.5968260000	0.0366440000	0.0511030000	0.0277310000	0.2365280000	0.2440850000	0	0	209321984	4.0036725998	3.9700226784	3.9597401619
26	1311867171.3203868866	0.0631524324	0.0622153388	0.0637348592	0.0077704958	0.3451960000	0.0372220000	0.0706330000	0.0000010000	0.2349220000	0.0016860000	0	0	209321984	4.0001325607	3.9714481831	3.9585211277
