SLAMBench Report run started:	2020-02-23 03:43:05

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-DEP-00050.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libdepth-skip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-threshold: 0.0005

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.1200000000	0.0036504185	0.0036504185	0.0036504185	0.0000000000	0.4463840000	0.0542450000	0.0159610000	0.0322120000	0.0000040000	0.3438610000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.6800000000	0.0184614863	0.0110559524	0.0184614863	0.0134786163	0.0990160000	0.0535750000	0.0112750000	0.0323160000	0.0000010000	0.0018220000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.8000000000	0.0259743650	0.0160287566	0.0259743650	0.0110351191	0.0988900000	0.0535710000	0.0112630000	0.0322450000	0.0000010000	0.0017810000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.8800000000	0.0312554762	0.0198354365	0.0312554762	0.0094724486	0.4326720000	0.0535760000	0.0112780000	0.0322850000	0.3336430000	0.0018590000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.9200000000	0.0202505533	0.0199184598	0.0312554762	0.0086479948	0.7971150000	0.0535640000	0.0427530000	0.0323880000	0.3315450000	0.3368360000	0	0	209321984	3.9805972576	4.0021567345	3.9978833199
6	1.0000000000	0.0203946698	0.0199978282	0.0312554762	0.0077579363	0.4415990000	0.0535630000	0.0538580000	0.0000000000	0.3322510000	0.0018980000	0	0	209321984	3.9733202457	4.0019278526	3.9979403019
7	1.0400000000	0.0202747490	0.0200373883	0.0312554762	0.0072116219	0.4713280000	0.0535840000	0.0515940000	0.0324630000	0.3317330000	0.0019210000	0	0	209321984	3.9675576687	4.0011763573	3.9957194328
8	1.1200000000	0.0203644671	0.0200782731	0.0312554762	0.0074199669	0.4435000000	0.0535710000	0.0541630000	0.0000000000	0.3338200000	0.0019120000	0	0	209321984	3.9567418098	4.0033993721	3.9926691055
9	1.1600000000	0.0203640163	0.0201100224	0.0312554762	0.0070067378	0.7963500000	0.0535740000	0.0450570000	0.0325790000	0.3328450000	0.3322630000	0	0	209321984	3.9471244812	4.0027174950	3.9946014881
10	1.2400000000	0.0204659253	0.0201456127	0.0312554762	0.0067971711	0.4308470000	0.0521540000	0.0488990000	0.0000010000	0.3278960000	0.0018670000	0	0	209321984	3.9339816570	4.0039167404	3.9904198647
11	1.3200000000	0.0203683451	0.0201658611	0.0312554762	0.0064930492	0.4707350000	0.0521460000	0.0493560000	0.0327460000	0.3345590000	0.0018950000	0	0	209321984	3.9000236988	4.0031814575	3.9897377491
12	1.4400000000	0.0203740411	0.0201832094	0.0312554762	0.0094297019	0.4237700000	0.0525840000	0.0403910000	0.0000010000	0.3289210000	0.0018400000	0	0	209321984	3.8799920082	4.0030636787	3.9864706993
13	1.4800000000	0.0204715095	0.0202053863	0.0312554762	0.0090369933	0.8083640000	0.0521490000	0.0512330000	0.0325770000	0.3319900000	0.3403790000	0	0	209321984	3.8682456017	4.0025954247	3.9871673584
14	1.5600000000	0.0206192806	0.0202349502	0.0312554762	0.0087533422	0.4351410000	0.0535640000	0.0426900000	0.0000010000	0.3369420000	0.0019090000	0	0	209321984	3.8552398682	4.0004239082	3.9844133854
15	1.6000000000	0.0205890387	0.0202585561	0.0312554762	0.0085076900	0.4766760000	0.0535640000	0.0518100000	0.0329380000	0.3364260000	0.0019030000	0	0	209321984	3.8448297977	3.9992034435	3.9860935211
16	1.6400000000	0.0207067728	0.0202865697	0.0312554762	0.0082239060	0.4448330000	0.0535720000	0.0517500000	0.0000000000	0.3375510000	0.0019210000	0	0	209321984	3.8315587044	4.0009074211	3.9882650375
17	1.8000000000	0.0206506290	0.0203079849	0.0312554762	0.0088141612	0.8074310000	0.0535660000	0.0433330000	0.0329570000	0.3362150000	0.3413200000	0	0	209321984	3.8039896488	4.0033850670	3.9931628704
18	2.2000000000	0.0208488796	0.0203380346	0.0312554762	0.0112752770	0.4384540000	0.0535650000	0.0458400000	0.0000010000	0.3370710000	0.0019400000	0	0	209321984	3.7353675365	4.0000729561	4.0070390701
19	2.4000000000	0.0208728835	0.0203661846	0.0312554762	0.0126808631	0.4745160000	0.0535740000	0.0497020000	0.0331030000	0.3362080000	0.0018920000	0	0	209321984	3.6970460415	3.9960930347	4.0137801170
20	2.4800000000	0.0209635831	0.0203960545	0.0312554762	0.0131418427	0.4448490000	0.0535710000	0.0517520000	0.0000000000	0.3375680000	0.0019180000	0	0	209321984	3.6646032333	3.9958817959	4.0251307487
21	2.5600000000	0.0211256295	0.0204307962	0.0312554762	0.0144421265	0.8089570000	0.0535690000	0.0428770000	0.0333090000	0.3369370000	0.3422260000	0	0	209321984	3.6383230686	3.9971270561	4.0332999229
22	2.7600000000	0.0216104295	0.0204844159	0.0312554762	0.0145901058	0.4296400000	0.0521480000	0.0424060000	0.0000010000	0.3331460000	0.0019000000	0	0	209321984	3.5880863667	4.0031523705	4.0407299995
23	3.0400000000	0.0220497008	0.0205524717	0.0312554762	0.0217219791	0.4820780000	0.0535710000	0.0530790000	0.0337890000	0.3397300000	0.0018710000	0	0	209321984	3.5532255173	4.0191941261	4.0211782455
24	3.1600000000	0.0210685283	0.0205739741	0.0312554762	0.0212452148	0.4652770000	0.0528180000	0.0686300000	0.0000010000	0.3419460000	0.0018410000	0	0	209321984	3.5435583591	4.0264811516	4.0080628395
25	3.2800000000	0.0210370440	0.0205924969	0.0312554762	0.0211387808	0.8298200000	0.0522750000	0.0507810000	0.0344270000	0.3393080000	0.3529860000	0	0	209321984	3.5153021812	4.0278706551	4.0073475838
26	3.4400000000	0.0210994110	0.0206119936	0.0312554762	0.0217221776	0.4473810000	0.0537130000	0.0511190000	0.0000010000	0.3407510000	0.0017560000	0	0	209321984	3.4645354748	4.0278491974	4.0114998817
27	4.0000000000	0.0215713382	0.0206475249	0.0312554762	0.0264906319	0.4770180000	0.0525210000	0.0480230000	0.0356160000	0.3390510000	0.0017610000	0	0	209321984	3.3274111748	4.0216565132	4.0395984650
28	4.6400000000	0.0216242131	0.0206824066	0.0312554762	0.0303960115	0.4424290000	0.0536090000	0.0506540000	0.0000000000	0.3364250000	0.0016990000	0	0	209321984	3.2230515480	4.0191760063	4.1366190910
29	4.8800000000	0.0216956828	0.0207173471	0.0312554762	0.0298959325	0.8221930000	0.0536920000	0.0466990000	0.0362050000	0.3306850000	0.3548670000	0	0	209321984	3.1875650883	4.0241150856	4.1808590889
30	5.0400000000	0.0221161861	0.0207639751	0.0312554762	0.0294495089	0.4306220000	0.0536060000	0.0461850000	0.0000000000	0.3290830000	0.0017050000	0	0	209321984	3.1597976685	4.0272836685	4.2258267403
31	5.2800000000	0.0221173428	0.0208076321	0.0312554762	0.0294423632	0.4705190000	0.0536010000	0.0535640000	0.0364190000	0.3251620000	0.0017270000	0	0	209321984	3.1270053387	4.0284328461	4.2772088051
32	5.6400000000	0.0222693812	0.0208533118	0.0312554762	0.0337345160	0.4289780000	0.0535990000	0.0501920000	0.0000000000	0.3234890000	0.0016480000	0	0	209321984	3.0667607784	4.0316696167	4.3630385399
33	5.8400000000	0.0222967118	0.0208970512	0.0312554762	0.0339553970	0.8081700000	0.0521810000	0.0508510000	0.0369540000	0.3187240000	0.3494100000	0	0	209321984	3.0331838131	4.0347323418	4.4179244041
34	6.1200000000	0.0223471746	0.0209397019	0.0312554762	0.0338175874	0.4265400000	0.0536120000	0.0480050000	0.0000000000	0.3231660000	0.0017100000	0	0	209321984	3.0090694427	4.0355138779	4.4823193550
35	6.4400000000	0.0222291350	0.0209765428	0.0312554762	0.0365188499	0.4487740000	0.0521780000	0.0445840000	0.0372690000	0.3130320000	0.0016630000	0	0	209321984	2.9954295158	4.0367283821	4.5772027969
36	6.6400000000	0.0224401597	0.0210171988	0.0312554762	0.0362463312	0.4193150000	0.0522460000	0.0459190000	0.0000010000	0.3193960000	0.0017070000	0	0	209321984	2.9950873852	4.0435953140	4.6415863037
37	6.9600000000	0.0224500671	0.0210559250	0.0312554762	0.0357857841	0.7989310000	0.0536130000	0.0471670000	0.0373680000	0.3164700000	0.3442620000	0	0	209321984	2.9938778877	4.0524249077	4.7461910248
38	7.5200000000	0.0223369673	0.0210896366	0.0312554762	0.0354886498	0.4169220000	0.0535960000	0.0470640000	0.0000010000	0.3145400000	0.0016730000	0	0	209321984	3.0064280033	4.0629916191	4.9282898903
39	7.6800000000	0.0223213527	0.0211212191	0.0312554762	0.0350422092	0.4515400000	0.0536170000	0.0439320000	0.0373340000	0.3148910000	0.0017160000	0	0	209321984	3.0133748055	4.0709772110	4.9927315712
40	7.9200000000	0.0225433595	0.0211567726	0.0312554762	0.0351786773	0.4178010000	0.0522410000	0.0457810000	0.0000010000	0.3180350000	0.0016940000	0	0	209321984	3.0208942890	4.0789518356	5.0826859474
41	8.1600000000	0.0224786010	0.0211890123	0.0312554762	0.0353706474	0.7965120000	0.0531360000	0.0465260000	0.0374900000	0.3169960000	0.3423140000	0	0	209321984	3.0311651230	4.0792555809	5.1671471596
42	8.4000000000	0.0225028582	0.0212202944	0.0312554762	0.0351169796	0.4162060000	0.0536310000	0.0445660000	0.0000000000	0.3163020000	0.0016580000	0	0	209321984	3.0581378937	4.0854511261	5.2445096970
43	8.5200000000	0.0224537663	0.0212489798	0.0312554762	0.0349002852	0.4530510000	0.0536200000	0.0433420000	0.0371410000	0.3172210000	0.0016750000	0	0	209321984	3.0787453651	4.0923371315	5.2829561234
44	8.6400000000	0.0227851681	0.0212838931	0.0312554762	0.0346439846	0.4271810000	0.0536150000	0.0530200000	0.0000010000	0.3188550000	0.0016400000	0	0	209321984	3.1046793461	4.0996994972	5.3215851784
45	8.7600000000	0.0227884222	0.0213173271	0.0312554762	0.0345136127	0.7983520000	0.0536380000	0.0509180000	0.0368450000	0.3162840000	0.3406150000	0	0	209321984	3.1338365078	4.1069588661	5.3530921936
46	8.8400000000	0.0232523829	0.0213593936	0.0312554762	0.0342758887	0.4184340000	0.0536260000	0.0437500000	0.0000000000	0.3193300000	0.0016760000	0	0	209321984	3.1526973248	4.1104478836	5.3793678284
47	8.9600000000	0.0231539812	0.0213975763	0.0312554762	0.0340500484	0.4621320000	0.0536350000	0.0525720000	0.0365570000	0.3176270000	0.0016870000	0	0	209321984	3.1845307350	4.1190142632	5.4079174995
48	9.0800000000	0.0233502984	0.0214382580	0.0312554762	0.0337442448	0.4185460000	0.0527570000	0.0443140000	0.0000000000	0.3197160000	0.0017060000	0	0	209321984	3.2183682919	4.1349406242	5.4414553642
49	9.1600000000	0.0233190600	0.0214766417	0.0312554762	0.0337617951	0.7898300000	0.0538920000	0.0513300000	0.0365690000	0.3149080000	0.3330750000	0	0	209321984	3.2398321629	4.1430525780	5.4558892250
