SLAMBench Report run started:	2020-02-23 02:27:16

Properties:
=================

frame-limit: 0
log-file: ./experiments/config-experiments/ICL2-KF-RND-050.log
input: datasets/ICL_NUIM/living_room_traj2_loop.slam
load-slam-library: ./build/lib/libkfusion-cpp-library.so
dse: false
help: false
realtime-mode: false
realtime-multiplier: 1
file-output: 
RGB-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
Depth-disparity-params: 0.001,0
Grey-intrinsics-parameters: 0.751875,1,0.4992185,0.4989583
load-filter-library: ./build/lib/libskip-flow-filter.so
compute-size-ratio: 1
integration-rate: 2
tracking-rate: 1
rendering-rate: 4
icp-threshold: 1e-05
mu: 0.1
volume-size: 8,8,8
volume-direction: 4,4,4
volume-resolution: 256,256,256
pyramid-level1: 10
pyramid-level2: 5
pyramid-level3: 4
skip-probability: 0.5

Statistics:
=================

Frame Number	Timestamp	AbsoluteError	MeanATE	MaxATE	RPE_RMSE	Duration_Frame	Duration_Preprocessing	Duration_Tracking	Duration_Integration	Duration_Raycasting	Duration_Render	CPU_Memory	GPU_Memory	CUDA_Memory	X	Y	Z
1	0.0000000000	0.0000002980	0.0000002980	0.0000002980	0.0000000000	0.4324870000	0.0015390000	0.0087370000	0.0266140000	0.0000020000	0.3954500000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
2	0.0000000000	0.0000002980	0.0000002980	0.0000002980	0.0000000000	0.0324490000	0.0008190000	0.0041310000	0.0266170000	0.0000000000	0.0008200000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
3	0.0400000000	0.0010032422	0.0005017701	0.0010032422	0.0033378911	0.0979910000	0.0535680000	0.0111830000	0.0314420000	0.0000000000	0.0017740000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
4	0.0400000000	0.0010032422	0.0005017701	0.0010032422	0.0033378911	0.4334520000	0.0535710000	0.0112060000	0.0314110000	0.3353180000	0.0019190000	0	0	209321984	4.0000000000	4.0000000000	4.0000000000
5	0.0400000000	0.0004672649	0.0002337814	0.0004672649	0.0025798348	0.8004330000	0.0535880000	0.0446250000	0.0314110000	0.3327780000	0.3380050000	0	0	209321984	3.9995453358	4.0013246536	4.0003137589
6	0.0800000000	0.0045170402	0.0016615344	0.0045170402	0.0044385120	0.4258740000	0.0535800000	0.0445610000	0.0000010000	0.3258330000	0.0018470000	0	0	209321984	3.9993646145	4.0017328262	4.0004234314
7	0.0800000000	0.0045195427	0.0016623685	0.0045195427	0.0044371712	0.4631200000	0.0521590000	0.0447380000	0.0314670000	0.3327830000	0.0019450000	0	0	209321984	3.9993674755	4.0017414093	4.0004248619
8	0.0800000000	0.0043994831	0.0016223487	0.0043994831	0.0043900990	0.4329920000	0.0535830000	0.0447700000	0.0000010000	0.3326900000	0.0019230000	0	0	209321984	3.9992454052	4.0020604134	4.0005092621
9	0.1200000000	0.0030913602	0.0019896015	0.0043994831	0.0037735415	0.8004480000	0.0535780000	0.0448430000	0.0314420000	0.3326910000	0.3378680000	0	0	209321984	3.9992384911	4.0020642281	4.0005102158
10	0.1200000000	0.0031189194	0.0019964914	0.0043994831	0.0037712665	0.4328230000	0.0535730000	0.0447230000	0.0000010000	0.3326030000	0.0018910000	0	0	209321984	3.9991378784	4.0022993088	4.0005755424
11	0.1600000000	0.0027537541	0.0021479439	0.0043994831	0.0053291356	0.4615790000	0.0535910000	0.0423300000	0.0314690000	0.3322360000	0.0019250000	0	0	209321984	3.9958033562	4.0033125877	3.9995923042
12	0.1600000000	0.0027178251	0.0021407581	0.0043994831	0.0053715618	0.4324900000	0.0535890000	0.0447900000	0.0000000000	0.3321570000	0.0019270000	0	0	209321984	3.9956526756	4.0035057068	3.9996511936
13	0.2000000000	0.0038237453	0.0024212560	0.0043994831	0.0050823044	0.8168460000	0.0535830000	0.0625620000	0.0314010000	0.3320520000	0.3372210000	0	0	209321984	3.9925963879	4.0043554306	4.0011897087
14	0.2000000000	0.0040332186	0.0024561682	0.0043994831	0.0050955696	0.4324040000	0.0535890000	0.0448880000	0.0000000000	0.3320000000	0.0018980000	0	0	209321984	3.9925334454	4.0045528412	4.0012540817
15	0.2000000000	0.0040364438	0.0024567057	0.0043994831	0.0050963697	0.4641990000	0.0535880000	0.0451010000	0.0315530000	0.3320150000	0.0019140000	0	0	209321984	3.9925286770	4.0045537949	4.0012545586
16	0.2400000000	0.0041435850	0.0026976885	0.0043994831	0.0046855914	0.4325740000	0.0535950000	0.0449280000	0.0000010000	0.3320760000	0.0019460000	0	0	209321984	3.9925122261	4.0047225952	4.0012969971
17	0.2400000000	0.0041490709	0.0026984722	0.0043994831	0.0046854114	0.7992060000	0.0535950000	0.0450090000	0.0315040000	0.3319700000	0.3370990000	0	0	209321984	3.9925062656	4.0047259331	4.0012974739
18	0.2400000000	0.0043151584	0.0027221990	0.0043994831	0.0046852887	0.4325680000	0.0535930000	0.0450470000	0.0000010000	0.3319850000	0.0019140000	0	0	209321984	3.9924857616	4.0048966408	4.0013413429
19	0.2800000000	0.0038219357	0.0028596660	0.0043994831	0.0043723137	0.4639560000	0.0535920000	0.0449380000	0.0315110000	0.3319150000	0.0019710000	0	0	209321984	3.9924802780	4.0048985481	4.0013408661
20	0.2800000000	0.0039719571	0.0028784187	0.0043994831	0.0043744115	0.4326630000	0.0535880000	0.0451010000	0.0000000000	0.3319960000	0.0019460000	0	0	209321984	3.9924609661	4.0050444603	4.0013785362
21	0.3200000000	0.0038080043	0.0029817060	0.0043994831	0.0041177851	0.8572780000	0.0535870000	0.1047620000	0.0315030000	0.3311030000	0.3362900000	0	0	209321984	3.9917669296	4.0044493675	4.0006456375
22	0.3200000000	0.0038265481	0.0029837664	0.0043994831	0.0041157524	0.4318460000	0.0535930000	0.0450740000	0.0000010000	0.3312560000	0.0018930000	0	0	209321984	3.9919645786	4.0044336319	4.0005750656
23	0.3600000000	0.0019878361	0.0028841734	0.0043994831	0.0040012157	0.4603060000	0.0535750000	0.0425950000	0.0314820000	0.3307090000	0.0019150000	0	0	209321984	3.9900403023	4.0037641525	4.0005984306
24	0.3600000000	0.0023829197	0.0029236818	0.0043994831	0.0040119864	0.4312670000	0.0535780000	0.0449030000	0.0000010000	0.3307860000	0.0019660000	0	0	209321984	3.9896867275	4.0040154457	4.0007147789
25	0.4000000000	0.0040478637	0.0030258801	0.0043994831	0.0038942883	0.7784460000	0.0535790000	0.0417940000	0.0312470000	0.3235100000	0.3282850000	0	0	209321984	3.9896466732	4.0051207542	4.0012574196
26	0.4000000000	0.0042195329	0.0030414864	0.0043994831	0.0039019770	0.4293600000	0.0521660000	0.0448130000	0.0000010000	0.3304250000	0.0019230000	0	0	209321984	3.9895720482	4.0052862167	4.0013160706
27	0.4000000000	0.0042203595	0.0030415616	0.0043994831	0.0039018822	0.4622730000	0.0535770000	0.0449250000	0.0314250000	0.3304170000	0.0018970000	0	0	209321984	3.9895737171	4.0052871704	4.0013160706
28	0.4400000000	0.0046658008	0.0031769148	0.0046658008	0.0038277990	0.4297370000	0.0535850000	0.0445790000	0.0000010000	0.3295950000	0.0019390000	0	0	209321984	3.9895420074	4.0053896904	4.0013451576
29	0.4400000000	0.0046656942	0.0031769059	0.0046656942	0.0038277736	0.7962780000	0.0535770000	0.0451220000	0.0314300000	0.3304530000	0.3356640000	0	0	209321984	3.9895420074	4.0053896904	4.0013446808
30	0.4400000000	0.0047658929	0.0031852558	0.0047658929	0.0038307550	0.4310840000	0.0535870000	0.0450100000	0.0000010000	0.3305060000	0.0019460000	0	0	209321984	3.9895071983	4.0054841042	4.0013718605
31	0.4800000000	0.0052838386	0.0033466853	0.0052838386	0.0037463299	0.4625660000	0.0535780000	0.0450950000	0.0314850000	0.3304160000	0.0019140000	0	0	209321984	3.9895043373	4.0054845810	4.0013713837
32	0.4800000000	0.0053534638	0.0033520411	0.0053534638	0.0037482031	0.4309260000	0.0536100000	0.0448910000	0.0000010000	0.3304700000	0.0019210000	0	0	209321984	3.9894742966	4.0055713654	4.0013966560
33	0.4800000000	0.0053557088	0.0033522137	0.0053557088	0.0037481807	0.7959590000	0.0535810000	0.0448930000	0.0314380000	0.3303760000	0.3356350000	0	0	209321984	3.9894733429	4.0055742264	4.0013966560
34	0.5200000000	0.0045359256	0.0034367646	0.0053557088	0.0036288826	0.4311740000	0.0535780000	0.0451780000	0.0000000000	0.3304610000	0.0019220000	0	0	209321984	3.9894444942	4.0056490898	4.0014185905
35	0.5200000000	0.0045366301	0.0034368149	0.0053557088	0.0036288756	0.4624120000	0.0535960000	0.0449930000	0.0315070000	0.3303650000	0.0019170000	0	0	209321984	3.9894430637	4.0056505203	4.0014190674
36	0.5600000000	0.0030969682	0.0034141585	0.0053557088	0.0038871006	0.4322270000	0.0535780000	0.0452740000	0.0000000000	0.3314260000	0.0019150000	0	0	209321984	3.9859793186	4.0054860115	4.0012784004
37	0.5600000000	0.0031413231	0.0034171155	0.0053557088	0.0038787401	0.7950380000	0.0535770000	0.0427470000	0.0315930000	0.3309600000	0.3361260000	0	0	209321984	3.9860725403	4.0054817200	4.0012431145
38	0.5600000000	0.0042083515	0.0034882507	0.0053557088	0.0039841960	0.4355110000	0.0535730000	0.0492790000	0.0000010000	0.3307280000	0.0018980000	0	0	209321984	3.9828903675	4.0066881180	4.0020570755
39	0.6000000000	0.0064464756	0.0036731397	0.0064464756	0.0039087609	0.4608950000	0.0535750000	0.0429400000	0.0316560000	0.3307500000	0.0019380000	0	0	209321984	3.9829919338	4.0067601204	4.0020270348
40	0.6000000000	0.0065070940	0.0036769284	0.0065070940	0.0039101890	0.4313810000	0.0535770000	0.0451860000	0.0000000000	0.3306690000	0.0019140000	0	0	209321984	3.9829819202	4.0068202019	4.0020399094
41	0.6000000000	0.0042675529	0.0035369571	0.0053557088	0.0038663137	0.8034870000	0.0535860000	0.0516070000	0.0315760000	0.3307760000	0.3359080000	0	0	209321984	3.9838211536	4.0049867630	4.0009350777
42	0.6400000000	0.0059158811	0.0036768938	0.0059158811	0.0038709290	0.4313820000	0.0536060000	0.0450360000	0.0000010000	0.3307790000	0.0019230000	0	0	209321984	3.9837777615	4.0050735474	4.0009541512
43	0.6400000000	0.0059159016	0.0036768950	0.0059159016	0.0038709619	0.4559840000	0.0535820000	0.0451200000	0.0314190000	0.3239290000	0.0018950000	0	0	209321984	3.9837782383	4.0050730705	4.0009551048
44	0.6400000000	0.0042759916	0.0035804297	0.0053557088	0.0037637063	0.4288540000	0.0521530000	0.0444120000	0.0000010000	0.3303560000	0.0018920000	0	0	209321984	3.9817557335	4.0036692619	3.9995112419
45	0.6800000000	0.0038890303	0.0035975742	0.0053557088	0.0037944840	0.7982390000	0.0535750000	0.0449890000	0.0316560000	0.3314160000	0.3365650000	0	0	209321984	3.9816691875	4.0037570000	3.9995515347
